k,gP1,gP2,dA1,dA2,dB1,dB2,dC1,dC2,sBY,xFC1,xFC2,xFD1,xFD2,bF,bF_actual,s_actual,xFD1_xFC2,xFD1_xFC2_actual,solar_radiation,pSL,dD1,dD
7038,0.0,0.0,1.6938775510204085,1.6600000000000001,0.6122448979591837,0.6,6.938775510204081,6.8,0.0,0.0,0.0,47.948039999998855,46.98907919999888,865.2,2440.38,0.0,47.948039999998855,12.1,-1.0,7.69,0,0.0
7039,0.0,0.0,0.9897959183673468,0.97,0.6122448979591837,0.6,7.244897959183673,7.1,0.0,0.0,0.0,47.948087999996005,46.98912623999608,864.4000000000001,2440.38,0.0,47.948087999996005,11.1,-0.4,7.69,0,0.0
7040,0.0,0.0,3.163265306122449,3.1,0.6122448979591837,0.6,8.36734693877551,8.2,0.0,0.0,0.0,47.94813599999998,46.989173279999974,863.6,2440.38,0.0,47.94813599999998,14.2,-0.7,7.69,0,0.0
7041,0.0,0.0,3.1122448979591835,3.05,0.6122448979591837,0.6,9.591836734693878,9.4,0.0,0.0,0.0,47.94818399999713,46.98922031999719,862.8000000000001,2440.38,0.0,47.94818399999713,16.3,-0.7,7.69,0,0.0
7042,0.0,0.0,3.0714285714285716,3.0100000000000002,0.6122448979591837,0.6,8.16326530612245,8.0,0.0,0.0,0.0,47.9482320000011,46.98926736000108,862.0,2440.38,0.0,47.9482320000011,16.2,-0.7,7.69,0,0.0
7043,0.0,0.0,0.979591836734694,0.96,0.6122448979591837,0.6,6.836734693877551,6.7,0.0,0.0,0.0,47.94827999999825,46.989314399998285,861.2,2440.38,0.0,47.94827999999825,13.2,-0.7,7.69,0,0.0
7044,0.0,0.0,0.9183673469387756,0.9,0.6122448979591837,0.6,7.653061224489796,7.5,0.0,0.0,0.0,47.9483279999954,46.989361439995484,860.4000000000001,2440.38,0.0,47.9483279999954,12.1,-0.7,7.69,0,0.0
7045,0.0,0.0,0.9081632653061225,0.89,0.6122448979591837,0.6,8.571428571428573,8.4,0.0,0.0,0.0,47.94837599999937,46.989408479999376,859.6,2440.38,1.0,47.94837599999937,12.1,-1.2,7.69,0,0.0
7046,0.0,0.0,0.979591836734694,0.96,0.6122448979591837,0.6,9.387755102040815,9.2,0.0,0.0,0.0,47.94842399999652,46.98945551999659,858.8000000000001,2440.38,0.0,47.94842399999652,13.2,-1.4,7.69,0,0.0
7047,0.0,0.0,0.9693877551020407,0.9499999999999998,0.6122448979591837,0.6,8.469387755102042,8.3,0.0,0.0,0.0,47.94847200000049,46.98950256000048,858.0,2440.38,0.0,47.94847200000049,12.2,-1.7,7.69,0,0.0
7048,0.0,0.0,0.9387755102040816,0.9199999999999999,0.6122448979591837,0.6,6.73469387755102,6.6,0.0,0.0,0.0,47.94851999999764,46.98954959999769,857.2,2440.38,0.0,47.94851999999764,11.1,-1.7,7.69,0,0.0
7049,0.0,0.0,1.5306122448979593,1.5,0.6122448979591837,0.6,7.653061224489796,7.5,0.0,0.0,0.0,47.94856799999479,46.9895966399949,856.4000000000001,2440.38,0.0,47.94856799999479,11.1,-1.4,7.69,0,0.0
7050,0.0,0.0,1.459183673469388,1.4300000000000002,0.6122448979591837,0.6,7.857142857142858,7.699999999999999,0.0,0.0,0.0,47.948616000005586,46.98964368000547,855.6,2440.38,0.0,47.948616000005586,13.2,-1.4,7.69,0,0.0
7051,0.0,0.0,1.4795918367346939,1.45,0.6122448979591837,0.6,9.183673469387756,9.0,0.0,0.0,0.0,47.948663999995915,46.98969071999599,854.8000000000001,2440.38,0.0,47.948663999995915,13.2,-1.8,7.69,0,0.0
7052,0.0,0.0,1.397959183673469,1.3699999999999999,0.6122448979591837,0.6,10.102040816326532,9.9,0.0,0.0,0.0,47.94871199999989,46.98973775999988,854.0,2440.38,0.0,47.94871199999989,14.2,-1.7,7.69,0,0.0
7053,0.0,0.0,2.4489795918367347,2.4,0.6122448979591837,0.6,9.89795918367347,9.7,0.0,0.0,0.0,47.94875999999704,46.989784799997096,853.2,2440.38,0.0,47.94875999999704,12.2,-1.6,7.69,0,0.0
7054,0.0,0.0,2.5102040816326534,2.46,0.6122448979591837,0.6,6.836734693877551,6.7,0.0,0.0,0.0,47.94880799999419,46.9898318399943,852.4000000000001,2440.38,0.0,47.94880799999419,12.2,-1.2,7.69,0,0.0
7055,0.0,0.0,0.9591836734693879,0.9400000000000002,0.6122448979591837,0.6,6.938775510204081,6.8,0.0,0.0,0.0,47.94885600000498,46.98987888000488,851.6,2440.38,0.0,47.94885600000498,11.2,-0.3,7.69,0,0.0
7056,0.0,0.0,0.9285714285714285,0.9099999999999999,0.6122448979591837,0.6,7.142857142857143,7.0,0.0,0.0,0.0,47.94890399999531,46.9899259199954,850.8000000000001,2440.38,0.0,47.94890399999531,12.2,0.0,7.69,0,0.0
7057,0.0,0.0,0.9183673469387756,0.9,0.6122448979591837,0.6,8.775510204081634,8.6,0.0,0.0,0.0,47.94895199999928,46.98997295999929,850.0,2440.38,0.0,47.94895199999928,13.2,0.5,7.69,0,0.0
7058,0.0,0.0,1.0204081632653061,1.0,0.6122448979591837,0.6,8.469387755102042,8.3,0.0,0.0,0.0,47.94899999999643,46.9900199999965,849.2,2440.38,0.0,47.94899999999643,12.2,0.6,7.69,0,0.0
7059,0.0,0.0,1.0714285714285716,1.05,0.6122448979591837,0.6,6.836734693877551,6.7,0.0,0.0,0.0,47.94904799999358,46.99006703999371,848.4000000000001,2440.38,0.0,47.94904799999358,11.1,0.8,7.69,0,0.0
7060,0.0,0.0,1.0204081632653061,1.0,0.6122448979591837,0.6,7.142857142857143,7.0,0.0,0.0,0.0,47.949096000004374,46.99011408000428,847.6,2440.38,0.0,47.949096000004374,11.1,0.9,7.69,0,0.0
7061,0.0,0.0,0.9387755102040816,0.9199999999999999,0.6122448979591837,0.6,7.244897959183673,7.1,0.0,0.0,0.0,47.9491439999947,46.99016111999481,846.8000000000001,2440.38,0.0,47.9491439999947,11.2,0.2,7.69,0,0.0
7062,0.0,0.0,0.9693877551020407,0.9499999999999998,0.6122448979591837,0.6,8.469387755102042,8.3,0.0,0.0,0.0,47.949192000005496,46.99020816000539,846.0,2440.38,0.0,47.949192000005496,12.2,0.4,7.69,0,0.0
7063,0.0,0.0,0.8979591836734695,0.8800000000000001,0.6122448979591837,0.6,10.000000000000002,9.8,0.0,0.0,0.0,47.949239999995825,46.99025519999591,845.2,2440.38,0.0,47.949239999995825,13.2,0.2,7.69,0,0.0
7064,0.0,0.0,0.9591836734693879,0.9400000000000002,0.6122448979591837,0.6,9.285714285714286,9.1,0.0,0.0,0.0,47.949287999992976,46.99030223999311,844.4000000000001,2440.38,-1.0,47.949287999992976,15.199999999999998,0.1,7.69,0,0.0
7065,0.0,0.0,0.9489795918367349,0.93,0.6122448979591837,0.6,6.836734693877551,6.7,0.0,0.0,0.0,47.94933600000377,46.99034928000369,843.6,2440.38,0.0,47.94933600000377,11.2,-0.4,7.69,0,0.0
7066,0.0,0.0,0.9183673469387756,0.9,0.6122448979591837,0.6,7.040816326530613,6.9,0.0,0.0,0.0,47.9493839999941,46.99039631999422,842.8000000000001,2440.38,0.0,47.9493839999941,11.2,-0.4,7.69,0,0.0
7067,0.0,0.0,0.9489795918367349,0.93,0.6122448979591837,0.6,7.142857142857143,7.0,0.0,0.0,0.0,47.94943200000489,46.99044336000479,842.0,2440.38,0.0,47.94943200000489,11.2,-0.7,7.69,0,0.0
7068,0.0,0.0,1.2346938775510203,1.21,0.6122448979591837,0.6,8.571428571428573,8.4,0.0,0.0,0.0,47.94947999999522,46.99049039999531,841.2,2440.38,0.0,47.94947999999522,13.2,-0.4,7.69,0,0.0
7069,0.0,0.0,0.9591836734693879,0.9400000000000002,0.6122448979591837,0.6,8.469387755102042,8.3,0.0,0.0,0.0,47.94952799999919,46.9905374399992,840.4000000000001,2440.38,1.0,47.94952799999919,12.1,-0.6,7.69,0,0.0
7070,0.0,0.0,0.9285714285714285,0.9099999999999999,0.6122448979591837,0.6,7.857142857142858,7.699999999999999,0.0,0.0,0.0,47.94957600000316,46.99058448000309,839.6,2440.38,0.0,47.94957600000316,13.2,-0.8,7.69,0,0.0
7071,0.0,0.0,0.9693877551020407,0.9499999999999998,0.6122448979591837,0.6,6.938775510204081,6.8,0.0,0.0,0.0,47.94962399999349,46.99063151999362,838.8000000000001,2440.38,0.0,47.94962399999349,11.1,-1.2,7.69,0,0.0
7072,0.0,0.0,0.9591836734693879,0.9400000000000002,0.6122448979591837,0.6,7.244897959183673,7.1,0.0,0.0,0.0,47.949672000004284,46.9906785600042,838.0,2440.38,0.0,47.949672000004284,11.2,-0.9,7.69,0,0.0
7073,0.0,0.0,1.1020408163265307,1.08,0.6122448979591837,0.6,8.061224489795919,7.900000000000001,0.0,0.0,0.0,47.94971999999461,46.990725599994725,837.2,2440.38,0.0,47.94971999999461,11.6,-0.9,7.69,0,0.0
7074,0.0,0.0,1.1632653061224492,1.1400000000000001,0.6122448979591837,0.6,8.877551020408163,8.7,0.0,0.0,0.0,47.949767999998585,46.99077263999862,836.4000000000001,2440.38,0.0,47.949767999998585,13.2,-1.0,7.69,0,0.0
7075,0.0,0.0,1.795918367346939,1.7600000000000002,0.6122448979591837,0.6,10.306122448979592,10.1,0.0,0.0,0.0,47.949816000002556,46.99081968000251,835.6,2440.38,-1.0,47.949816000002556,15.199999999999998,-0.9,7.69,0,0.0
7076,0.0,0.0,1.8673469387755104,1.83,0.6122448979591837,0.6,6.938775510204081,6.8,0.0,0.0,0.0,47.949863999992886,46.99086671999303,834.8000000000001,2440.38,0.0,47.949863999992886,12.1,-1.1,7.69,0,0.0
7077,0.0,0.0,1.183673469387755,1.16,0.6122448979591837,0.6,7.040816326530613,6.9,0.0,0.0,0.0,47.94991200000368,46.9909137600036,834.0,2440.38,0.0,47.94991200000368,11.2,-1.0,7.69,0,0.0
7078,0.0,0.0,1.2346938775510203,1.21,0.6122448979591837,0.6,7.244897959183673,7.1,0.0,0.0,0.0,47.94995999999401,46.99096079999413,833.2,2412.96,0.0,47.94995999999401,11.1,-0.8,7.69,0,0.0
7079,0.0,0.0,1.183673469387755,1.16,0.6122448979591837,0.6,8.571428571428573,8.4,0.0,0.0,0.0,47.95000799999798,46.99100783999802,832.4000000000001,2412.96,0.0,47.95000799999798,12.2,-0.6,7.69,0,0.0
7080,0.0,0.0,2.7142857142857144,2.66,0.6122448979591837,0.6,8.775510204081634,8.6,0.0,0.0,0.0,47.95005600000195,46.99105488000191,831.6,2412.96,0.0,47.95005600000195,14.2,-0.6,7.41,0,0.0
7081,0.0,0.0,5.1020408163265305,5.0,0.6122448979591837,0.6,7.959183673469388,7.800000000000001,0.0,0.0,0.0,47.9501039999991,46.991101919999124,830.8000000000001,2412.96,0.0,47.9501039999991,16.2,-0.7,7.41,0,0.0
7082,0.0,0.0,3.7857142857142856,3.71,0.6122448979591837,0.6,6.938775510204081,6.8,0.0,0.0,0.0,47.95015200000307,46.99114896000302,830.0,2412.96,0.0,47.95015200000307,14.2,-0.6,7.41,0,0.0
7083,0.0,0.0,4.061224489795919,3.9799999999999995,0.6122448979591837,0.6,7.142857142857143,7.0,0.0,0.0,0.0,47.9501999999934,46.991195999993536,829.2,2412.96,0.0,47.9501999999934,14.2,-0.5,7.41,0,0.0
7084,0.0,0.0,3.714285714285714,3.6399999999999997,0.6122448979591837,0.6,7.959183673469388,7.800000000000001,0.0,0.0,0.0,47.95024799999737,46.99124303999743,828.4000000000001,2412.96,0.0,47.95024799999737,14.2,-0.6,7.41,0,0.0
7085,0.0,0.0,1.6224489795918369,1.59,0.6122448979591837,0.6,8.979591836734693,8.8,0.0,0.0,0.0,47.950296000001345,46.99129008000132,827.6,2412.96,0.0,47.950296000001345,13.2,-0.4,7.41,0,0.0
7086,0.0,0.0,1.6938775510204085,1.6600000000000001,0.6122448979591837,0.6,10.510204081632654,10.3,0.0,0.0,0.0,47.950343999998495,46.991337119998526,826.8000000000001,2412.96,0.0,47.950343999998495,16.2,-0.3,7.41,0,0.0
7087,0.0,0.0,1.6428571428571428,1.61,0.6122448979591837,0.6,6.836734693877551,6.7,0.0,0.0,0.0,47.950392000002466,46.99138416000242,826.0,2412.96,1.0,47.950392000002466,11.1,-0.6,7.41,0,0.0
7088,0.0,0.0,1.6020408163265305,1.5699999999999998,0.6122448979591837,0.6,6.938775510204081,6.8,0.0,0.0,0.0,47.950439999992795,46.99143119999294,825.2,2412.96,1.0,47.950439999992795,11.1,-0.7,7.41,0,0.0
7089,0.0,0.0,1.6428571428571428,1.61,0.6122448979591837,0.6,7.244897959183673,7.1,0.0,0.0,0.0,47.95048799999677,46.99147823999683,824.4000000000001,2412.96,0.0,47.95048799999677,12.1,-1.0,7.41,0,0.0
7090,0.0,0.0,1.510204081632653,1.48,0.6122448979591837,0.6,8.571428571428573,8.4,0.0,0.0,0.0,47.95053600000074,46.99152528000072,823.6,2412.96,0.0,47.95053600000074,13.2,-1.2,7.41,0,0.0
7091,0.0,0.0,1.5,1.47,0.6122448979591837,0.6,8.775510204081634,8.6,0.0,0.0,0.0,47.95058399999789,46.99157231999793,822.8000000000001,2412.96,0.0,47.95058399999789,13.2,-1.0,7.41,0,0.0
7092,0.0,0.0,1.683673469387755,1.65,0.6122448979591837,0.6,8.36734693877551,8.2,0.0,0.0,0.0,47.95063200000186,46.99161936000182,822.0,2412.96,0.0,47.95063200000186,13.1,-0.8,7.41,0,0.0
7093,0.0,0.0,1.4387755102040816,1.41,0.6122448979591837,0.6,7.448979591836735,7.3,0.0,0.0,0.0,47.95067999999901,46.99166639999903,821.2,2412.96,0.0,47.95067999999901,12.1,-1.4,7.41,0,0.0
7094,0.0,0.0,1.4081632653061227,1.3800000000000001,0.6122448979591837,0.6,7.755102040816325,7.599999999999999,0.0,0.0,0.0,47.95072799999616,46.99171343999623,820.4000000000001,2412.96,0.0,47.95072799999616,12.1,-1.3,7.41,0,0.0
7095,0.0,0.0,1.0000000000000002,0.9800000000000001,0.6122448979591837,0.6,7.448979591836735,7.3,0.0,0.0,0.0,47.95077600000013,46.991760480000124,819.6,2412.96,1.0,47.95077600000013,12.1,-1.0,7.41,0,0.0
7096,0.0,0.0,0.9693877551020407,0.9499999999999998,0.6122448979591837,0.6,8.673469387755102,8.5,0.0,0.0,0.0,47.95082399999728,46.99180751999734,818.8000000000001,2412.96,0.0,47.95082399999728,13.2,-1.1,7.41,0,0.0
7097,0.0,0.0,1.0714285714285716,1.05,0.6122448979591837,0.6,10.102040816326532,9.9,0.0,0.0,0.0,47.950872000001254,46.99185456000123,818.0,2412.96,0.0,47.950872000001254,14.2,-1.7,7.41,0,0.0
7098,0.0,0.0,1.030612244897959,1.01,0.6122448979591837,0.6,7.448979591836735,7.3,0.0,0.0,0.0,47.950919999998405,46.991901599998435,817.2,2412.96,-1.0,47.950919999998405,12.1,-2.0,7.41,0,0.0
7099,0.0,0.0,1.0204081632653061,1.0,0.6122448979591837,0.6,7.040816326530613,6.9,0.0,0.0,0.0,47.950967999995555,46.99194863999564,816.4000000000001,2412.96,0.0,47.950967999995555,12.1,-1.7,7.41,0,0.0
7100,0.0,0.0,0.9591836734693879,0.9400000000000002,0.6122448979591837,0.6,7.040816326530613,6.9,0.0,0.0,0.0,47.95101599999953,46.99199567999953,815.6,2412.96,0.0,47.95101599999953,11.1,-1.8,7.41,0,0.0
7101,0.0,0.0,0.9489795918367349,0.93,0.6122448979591837,0.6,8.36734693877551,8.2,0.0,0.0,0.0,47.95106399999668,46.99204271999674,814.8000000000001,2412.96,0.0,47.95106399999668,12.1,-1.6,7.41,0,0.0
7102,0.0,0.0,0.9387755102040816,0.9199999999999999,0.6122448979591837,0.6,8.775510204081634,8.6,0.0,0.0,0.0,47.95111200000065,46.99208976000063,814.0,2412.96,0.0,47.95111200000065,13.1,-2.0,7.41,0,0.0
7103,0.0,0.0,0.9387755102040816,0.9199999999999999,0.6122448979591837,0.6,9.693877551020407,9.5,0.0,0.0,0.0,47.9511599999978,46.992136799997844,813.2,2412.96,-1.0,47.9511599999978,13.1,-1.3,7.41,0,0.0
7104,0.0,0.0,0.9897959183673468,0.97,0.6122448979591837,0.6,6.836734693877551,6.7,0.0,0.0,0.0,47.95120799999495,46.99218383999505,812.4000000000001,2412.96,0.0,47.95120799999495,11.1,-1.5,7.41,0,0.0
7105,0.0,0.0,0.9591836734693879,0.9400000000000002,0.6122448979591837,0.6,7.755102040816325,7.599999999999999,0.0,0.0,0.0,47.95125600000574,46.99223088000563,811.6,2412.96,0.0,47.95125600000574,12.2,-1.6,7.41,0,0.0
7106,0.0,0.0,0.9591836734693879,0.9400000000000002,0.6122448979591837,0.6,7.857142857142858,7.699999999999999,0.0,0.0,0.0,47.95130399999607,46.99227791999615,810.8000000000001,2412.96,0.0,47.95130399999607,12.1,-1.3,7.41,0,0.0
7107,0.0,0.0,1.0510204081632653,1.03,0.6122448979591837,0.6,8.775510204081634,8.6,0.0,0.0,0.0,47.95135200000004,46.99232496000004,810.0,2412.96,0.0,47.95135200000004,12.2,-1.5,7.41,0,0.0
7108,0.0,0.0,2.0000000000000004,1.9600000000000002,0.6122448979591837,0.6,9.591836734693878,9.4,0.0,0.0,0.0,47.95139999999719,46.992371999997246,809.2,2412.96,0.0,47.95139999999719,14.2,-0.8,7.41,0,0.0
7109,0.0,0.0,2.0000000000000004,1.9600000000000002,0.6122448979591837,0.6,6.836734693877551,6.7,0.0,0.0,0.0,47.95144799999434,46.99241903999446,808.4000000000001,2412.96,0.0,47.95144799999434,14.2,-1.1,7.41,0,0.0
7110,0.0,0.0,0.9081632653061225,0.89,0.6122448979591837,0.6,6.938775510204081,6.8,0.0,0.0,0.0,47.951496000005136,46.99246608000503,807.6,2412.96,0.0,47.951496000005136,11.1,-1.1,7.8,0,0.0
7111,0.0,0.0,0.9387755102040816,0.9199999999999999,0.6122448979591837,0.6,7.244897959183673,7.1,0.0,0.0,0.0,47.951543999995465,46.99251311999555,806.8000000000001,2412.96,0.0,47.951543999995465,11.1,-1.2,7.8,0,0.0
7112,0.0,0.0,1.6224489795918369,1.59,0.6122448979591837,0.6,8.16326530612245,8.0,0.0,0.0,0.0,47.95159199999944,46.99256015999944,806.0,2412.96,0.0,47.95159199999944,12.1,-0.8,7.8,0,0.0
7113,0.0,0.0,1.7142857142857146,1.6800000000000002,0.6122448979591837,0.6,8.775510204081634,8.6,0.0,0.0,0.0,47.95163999999659,46.992607199996655,805.2,2412.96,-1.0,47.95163999999659,14.1,-0.4,7.8,0,0.0
7114,0.0,0.0,0.979591836734694,0.96,0.6122448979591837,0.6,8.673469387755102,8.5,0.0,0.0,0.0,47.95168799999374,46.99265423999386,804.4000000000001,2412.96,1.0,47.95168799999374,13.1,-0.4,7.8,0,0.0
7115,0.0,0.0,1.673469387755102,1.64,0.6122448979591837,0.6,6.938775510204081,6.8,0.0,0.0,0.0,47.95173600000453,46.99270128000444,803.6,2412.96,0.0,47.95173600000453,12.1,-0.6,7.8,0,0.0
7116,0.0,0.0,1.0510204081632653,1.03,0.6122448979591837,0.6,7.142857142857143,7.0,0.0,0.0,0.0,47.95178399999486,46.992748319994966,802.8000000000001,2412.96,0.0,47.95178399999486,12.1,-0.8,7.8,0,0.0
7117,0.0,0.0,1.0000000000000002,0.9800000000000001,0.6122448979591837,0.6,7.346938775510205,7.2,0.0,0.0,0.0,47.95183200000565,46.99279536000554,802.0,2412.96,0.0,47.95183200000565,12.1,-1.1,7.8,0,0.0
7118,0.0,0.0,1.030612244897959,1.01,0.6122448979591837,0.6,8.469387755102042,8.3,0.0,0.0,0.0,47.95187999999598,46.99284239999606,801.2,2412.96,0.0,47.95187999999598,13.1,-1.3,7.8,0,0.0
7119,0.0,0.0,1.0000000000000002,0.9800000000000001,0.6122448979591837,0.6,9.795918367346939,9.6,0.0,0.0,0.0,47.95192799999313,46.99288943999327,800.4000000000001,2412.96,0.0,47.95192799999313,14.1,-1.4,7.8,0,0.0
7120,0.0,0.0,0.9387755102040816,0.9199999999999999,0.6122448979591837,0.6,6.938775510204081,6.8,0.0,0.0,0.0,47.951976000003924,46.99293648000384,799.6,2412.96,0.0,47.951976000003924,13.2,-1.5,7.8,0,0.0
7121,0.0,0.0,0.9489795918367349,0.93,0.6122448979591837,0.6,6.938775510204081,6.8,0.0,0.0,0.0,47.95202399999425,46.99298351999437,798.8000000000001,2412.96,0.0,47.95202399999425,11.1,-1.5,7.8,0,0.0
7122,0.0,0.0,0.9489795918367349,0.93,0.6122448979591837,0.6,7.142857142857143,7.0,0.0,0.0,0.0,47.952072000005046,46.99303056000495,798.0,2412.96,0.0,47.952072000005046,11.0,-1.0,7.8,0,0.0
7123,0.0,0.0,0.979591836734694,0.96,0.6122448979591837,0.6,7.857142857142858,7.699999999999999,0.0,0.0,0.0,47.952119999995375,46.99307759999547,797.2,2412.96,0.0,47.952119999995375,11.1,-0.5,7.8,0,0.0
7124,0.0,0.0,1.5306122448979593,1.5,0.6122448979591837,0.6,8.673469387755102,8.5,0.0,0.0,0.0,47.952167999992525,46.99312463999267,796.4000000000001,2412.96,0.0,47.952167999992525,13.1,-0.3,7.8,0,0.0
7125,0.0,0.0,1.5714285714285714,1.54,0.6122448979591837,0.6,8.469387755102042,8.3,0.0,0.0,0.0,47.95221600000332,46.99317168000326,795.6,2412.96,0.0,47.95221600000332,13.1,-0.6,7.8,0,0.0
7126,0.0,0.0,1.5510204081632653,1.52,0.6122448979591837,0.6,6.836734693877551,6.7,0.0,0.0,0.0,47.95226399999365,46.99321871999378,794.8000000000001,2412.96,1.0,47.95226399999365,12.1,-1.2,7.8,0,0.0
7127,0.0,0.0,1.5306122448979593,1.5,0.6122448979591837,0.6,6.938775510204081,6.8,0.0,0.0,0.0,47.95231200000444,46.99326576000435,794.0,2412.96,0.0,47.95231200000444,12.1,-1.2,7.8,0,0.0
7128,0.0,0.0,1.459183673469388,1.4300000000000002,0.6122448979591837,0.6,7.346938775510205,7.2,0.0,0.0,0.0,47.95235999999477,46.993312799994875,793.2,2412.96,0.0,47.95235999999477,12.1,-1.5,7.8,0,0.0
7129,0.0,0.0,1.510204081632653,1.48,0.6122448979591837,0.6,8.36734693877551,8.2,0.0,0.0,0.0,47.95240799999874,46.99335983999877,792.4000000000001,2412.96,0.0,47.95240799999874,13.1,-1.4,7.8,0,0.0
7130,0.0,0.0,1.795918367346939,1.7600000000000002,0.6122448979591837,0.6,8.877551020408163,8.7,0.0,0.0,0.0,47.95245600000271,46.99340688000266,791.6,2412.96,0.0,47.95245600000271,14.1,-1.4,7.8,0,0.0
7131,0.0,0.0,1.459183673469388,1.4300000000000002,0.6122448979591837,0.6,9.693877551020407,9.5,0.0,0.0,0.0,47.95250399999304,46.99345391999318,790.8000000000001,2412.96,-1.0,47.95250399999304,15.199999999999998,-1.6,7.8,0,0.0
7132,0.0,0.0,2.1734693877551017,2.13,0.6122448979591837,0.6,6.836734693877551,6.7,0.0,0.0,0.0,47.952552000003834,46.99350096000375,790.0,2412.96,0.0,47.952552000003834,12.1,-1.4,7.8,0,0.0
7133,0.0,0.0,1.6326530612244898,1.6,0.6122448979591837,0.6,7.040816326530613,6.9,0.0,0.0,0.0,47.95259999999416,46.99354799999428,789.2,2412.96,0.0,47.95259999999416,12.0,-0.4,7.8,0,0.0
7134,0.0,0.0,0.9489795918367349,0.93,0.6122448979591837,0.6,7.551020408163265,7.4,0.0,0.0,0.0,47.952647999998135,46.99359503999817,788.4000000000001,2412.96,0.0,47.952647999998135,11.0,0.9,7.8,0,0.0
7135,0.0,0.0,0.979591836734694,0.96,0.6122448979591837,0.6,8.571428571428573,8.4,0.0,0.0,0.0,47.952696000002106,46.99364208000206,787.6,2412.96,0.0,47.952696000002106,13.1,0.8,7.8,0,0.0
7136,0.0,0.0,2.0000000000000004,1.9600000000000002,0.6122448979591837,0.6,8.673469387755102,8.5,0.0,0.0,0.0,47.95274399999926,46.993689119999274,786.8000000000001,2412.96,0.0,47.95274399999926,16.2,-0.1,7.8,0,0.0
7137,0.0,0.0,6.5,6.37,0.6122448979591837,0.6,6.836734693877551,6.7,0.0,0.0,0.0,47.95279200000323,46.993736160003166,786.0,2412.96,0.0,47.95279200000323,15.199999999999998,-0.3,7.8,0,0.0
7138,0.0,0.0,5.408163265306123,5.3,0.6122448979591837,0.6,6.938775510204081,6.8,0.0,0.0,0.0,47.95283999999356,46.993783199993686,785.2,2412.96,0.0,47.95283999999356,15.199999999999998,-0.4,7.8,0,0.0
7139,0.0,0.0,5.73469387755102,5.62,0.6122448979591837,0.6,7.142857142857143,7.0,0.0,0.0,0.0,47.95288799999753,46.99383023999758,784.4000000000001,2412.96,0.0,47.95288799999753,16.2,-0.9,7.8,0,0.0
7140,0.0,0.0,3.13265306122449,3.07,0.6122448979591837,0.6,8.469387755102042,8.3,0.0,0.0,0.0,47.9529360000015,46.99387728000147,783.6,2412.96,-1.0,47.9529360000015,14.1,-1.0,7.81,0,0.0
7141,0.0,0.0,0.9387755102040816,0.9199999999999999,0.6122448979591837,0.6,8.877551020408163,8.7,0.0,0.0,0.0,47.95298399999865,46.993924319998676,782.8000000000001,2412.96,0.0,47.95298399999865,13.1,-0.7,7.81,0,0.0
7142,0.0,0.0,2.0306122448979593,1.9899999999999998,0.6122448979591837,0.6,9.795918367346939,9.6,0.0,0.0,0.0,47.95303200000262,46.99397136000257,782.0,2412.96,0.0,47.95303200000262,15.1,-0.4,7.81,0,0.0
7143,0.0,0.0,1.989795918367347,1.9500000000000002,0.6122448979591837,0.6,6.73469387755102,6.6,0.0,0.0,0.0,47.95307999999295,46.99401839999309,781.2,2412.96,0.0,47.95307999999295,12.1,-0.2,7.81,0,0.0
7144,0.0,0.0,1.969387755102041,1.9300000000000002,0.6122448979591837,0.6,7.551020408163265,7.4,0.0,0.0,0.0,47.95312799999692,46.99406543999698,780.4000000000001,2412.96,0.0,47.95312799999692,13.1,-0.1,7.81,0,0.0
7145,0.0,0.0,0.9489795918367349,0.93,0.6122448979591837,0.6,7.755102040816325,7.599999999999999,0.0,0.0,0.0,47.953176000000894,46.99411248000087,779.6,2412.96,0.0,47.953176000000894,12.1,0.0,7.81,0,0.0
7146,0.0,0.0,0.8979591836734695,0.8800000000000001,0.6122448979591837,0.6,10.714285714285715,10.5,0.0,0.0,0.0,47.953223999998045,46.994159519998085,778.8000000000001,2412.96,0.0,47.953223999998045,14.1,0.0,7.81,0,0.0
7147,0.0,0.0,0.9591836734693879,0.9400000000000002,0.6122448979591837,0.6,9.89795918367347,9.7,0.0,0.0,0.0,47.953272000002016,46.99420656000198,778.0,2412.96,0.0,47.953272000002016,14.2,-0.1,7.81,0,0.0
7148,0.0,0.0,1.030612244897959,1.01,0.6122448979591837,0.6,8.979591836734693,8.8,0.0,0.0,0.0,47.95331999999917,46.99425359999918,777.2,2412.96,0.0,47.95331999999917,13.1,-0.6,7.81,0,0.0
7149,0.0,0.0,0.9591836734693879,0.9400000000000002,0.6122448979591837,0.6,6.836734693877551,6.7,0.0,0.0,0.0,47.95336799999632,46.99430063999639,776.4000000000001,2412.96,0.0,47.95336799999632,11.1,-0.8,7.81,0,0.0
7150,0.0,0.0,1.193877551020408,1.17,0.6122448979591837,0.6,7.142857142857143,7.0,0.0,0.0,0.0,47.95341600000029,46.99434768000028,775.6,2412.96,0.0,47.95341600000029,11.1,-0.9,7.81,0,0.0
