k,gP1,gP2,dA1,dA2,dB1,dB2,dC1,dC2,"sBY,sSL",xFC1,xFC2,xFD1,xFD2,bF,bF_actual,s_actual,xFD1_xFC2,xFD1_xFC2_actual,solar_radiation,pSL,w
101,0.0,0.0,1.5106382978723403,1.42,0.6382978723404256,0.6,9.680851063829788,9.1,-59999988.170212775,0.0,0.0,0.0,60000000.0,1890.0700553347274,1837.14,0.0,0.0,13.3,-1.4,11.0,0.0
102,0.0,0.0,1.5638297872340425,1.47,0.6382978723404256,0.6,10.851063829787233,10.2,-59999986.94680851,0.0,0.0,0.0,60000000.0,1890.0511546342168,1837.14,0.0,0.0,15.3,-1.4,11.0,0.0
103,0.0,0.0,1.4999999999999998,1.41,0.6382978723404256,0.6,12.553191489361703,11.8,-59999985.30851067,0.0,0.0,0.0,60000000.0,1890.0322541226278,1837.14,0.0,0.0,17.3,-1.3,11.0,0.0
104,0.0,0.0,1.4361702127659577,1.35,0.6382978723404256,0.6,16.382978723404257,15.399999999999999,-59999981.5425532,0.0,0.0,0.0,60000000.0,1890.0133538000866,1837.14,0.0,0.0,20.4,-1.0,11.0,0.0
105,0.0,0.0,1.521276595744681,1.4300000000000002,0.6382978723404256,0.6,11.063829787234043,10.4,-59999986.77659576,0.0,0.0,0.0,60000000.0,1889.9944536665487,1837.14,0.0,0.0,15.399999999999999,-1.2,11.0,0.0
106,0.0,0.0,1.574468085106383,1.48,0.6382978723404256,0.6,11.063829787234043,10.4,-59999986.72340426,0.0,0.0,0.0,60000000.0,1889.9755537220121,1837.14,0.0,0.0,15.3,-1.0,11.0,0.0
107,0.0,0.0,1.5425531914893615,1.45,0.6382978723404256,0.6,9.361702127659575,8.8,-59999988.4574468,0.0,0.0,0.0,60000000.0,1889.956653966475,1837.14,0.0,0.0,13.3,-1.1,11.0,0.0
108,0.0,0.0,1.521276595744681,1.4300000000000002,0.6382978723404256,0.6,9.680851063829788,9.1,-59999988.159574464,0.0,0.0,0.0,60000000.0,1889.9377543999353,1837.14,0.0,0.0,13.3,-0.9,11.0,0.0
109,0.0,0.0,2.6276595744680846,2.4699999999999998,0.6382978723404256,0.6,10.74468085106383,10.1,-59999985.98936171,0.0,0.0,0.0,60000000.0,1889.9188550223914,1837.14,0.0,0.0,16.4,-1.2,11.0,0.0
110,0.0,0.0,2.659574468085106,2.5,0.6382978723404256,0.6,13.936170212765957,13.1,-59999982.76595743,0.0,0.0,0.0,60000000.0,1889.8999558338412,1837.14,0.0,0.0,18.4,-1.0,11.0,0.0
111,0.0,0.0,1.574468085106383,1.48,0.6382978723404256,0.6,14.787234042553191,13.9,-59999983.00000001,0.0,0.0,0.0,60000000.0,1889.8810568342828,1837.14,0.0,0.0,18.4,-0.8,11.0,0.0
112,0.0,0.0,1.5957446808510638,1.5,0.6382978723404256,0.6,11.914893617021276,11.2,-59999985.85106383,0.0,0.0,0.0,60000000.0,1889.8621580237145,1837.14,0.0,0.0,15.399999999999999,-1.0,11.0,0.0
113,0.0,0.0,1.7127659574468086,1.61,0.6382978723404256,0.6,9.361702127659575,8.8,-59999988.28723404,0.0,0.0,0.0,60000000.0,1889.8432594021344,1837.14,0.0,0.0,13.3,-1.2,11.0,0.0
114,0.0,0.0,1.6382978723404256,1.54,0.6382978723404256,0.6,9.574468085106382,9.0,-59999988.14893618,0.0,0.0,0.0,60000000.0,1889.8243609695405,1837.14,0.0,0.0,13.3,-0.9,11.0,0.0
115,0.0,0.0,1.6489361702127658,1.55,0.6382978723404256,0.6,10.53191489361702,9.9,-59999987.180851065,0.0,0.0,0.0,60000000.0,1889.805462725931,1837.14,0.0,0.0,14.3,-0.9,11.0,0.0
116,0.0,0.0,1.0531914893617023,0.99,0.6382978723404256,0.6,14.042553191489361,13.2,-59999984.26595746,0.0,0.0,0.0,60000000.0,1889.7865646713037,1837.14,0.0,0.0,17.4,-0.7,11.0,0.0
117,0.0,0.0,0.9787234042553191,0.9199999999999999,0.6382978723404256,0.6,15.425531914893618,14.5,-59999982.95744681,0.0,0.0,0.0,60000000.0,1889.7676668056572,1837.14,0.0,0.0,18.4,-0.5,11.0,0.0
118,0.0,0.0,0.9893617021276597,0.93,0.6382978723404256,0.6,15.74468085106383,14.8,-59999982.62765958,0.0,0.0,0.0,60000000.0,1889.7487691289891,1837.14,0.0,0.0,20.5,-0.6,11.0,0.0
119,0.0,0.0,1.0106382978723403,0.9499999999999998,0.6382978723404256,0.6,9.574468085106382,9.0,-59999988.77659575,0.0,0.0,0.0,60000000.0,1889.729871641298,1837.14,0.0,0.0,13.3,-0.5,11.0,0.0
120,0.0,0.0,0.9574468085106385,0.9,0.6382978723404256,0.6,9.574468085106382,9.0,-59999988.829787225,0.0,0.0,0.0,60000000.0,1889.7109743425815,1837.14,0.0,0.0,13.3,-0.4,10.21,0.0
121,0.0,0.0,0.9893617021276597,0.93,0.6382978723404256,0.6,9.574468085106382,9.0,-59999988.79787235,0.0,0.0,0.0,60000000.0,1889.692077232838,1837.14,0.0,0.0,13.3,-0.4,10.21,0.0
122,0.0,0.0,0.9468085106382977,0.89,0.6382978723404256,0.6,11.702127659574467,11.0,-59999986.71276595,0.0,0.0,0.0,60000000.0,1889.6731803120658,1837.14,0.0,0.0,15.399999999999999,-0.4,10.21,0.0
123,0.0,0.0,0.9468085106382977,0.89,0.6382978723404256,0.6,13.404255319148936,12.6,-59999985.01063831,0.0,0.0,0.0,60000000.0,1889.6542835802627,1837.14,0.0,0.0,17.4,-0.4,10.21,0.0
124,0.0,0.0,0.9468085106382977,0.89,0.6382978723404256,0.6,13.085106382978724,12.3,-59999985.32978724,0.0,0.0,0.0,60000000.0,1889.6353870374269,1837.14,0.0,0.0,18.4,-0.3,10.21,0.0
125,0.0,0.0,0.9255319148936167,0.8699999999999999,0.6382978723404256,0.6,13.297872340425533,12.5,-59999985.138297886,0.0,0.0,0.0,60000000.0,1889.6164906835565,1837.14,0.0,0.0,17.4,-0.3,10.21,0.0
126,0.0,0.0,0.9574468085106385,0.9,0.6382978723404256,0.6,9.574468085106382,9.0,-59999988.829787225,0.0,0.0,0.0,60000000.0,1889.5975945186499,1837.14,0.0,0.0,14.4,-0.2,10.21,0.0
127,0.0,0.0,0.9361702127659576,0.8800000000000001,0.6382978723404256,0.6,11.063829787234043,10.4,-59999987.36170214,0.0,0.0,0.0,60000000.0,1889.5786985427048,1837.14,0.0,0.0,13.3,-0.3,10.21,0.0
128,0.0,0.0,1.0212765957446808,0.96,0.6382978723404256,0.6,11.595744680851064,10.9,-59999986.74468085,0.0,0.0,0.0,60000000.0,1889.5598027557196,1837.14,0.0,0.0,15.3,-0.3,10.21,0.0
129,0.0,0.0,1.0425531914893618,0.9800000000000001,0.6382978723404256,0.6,11.702127659574467,11.0,-59999986.61702128,0.0,0.0,0.0,60000000.0,1889.5409071576921,1837.14,1.0,0.0,15.3,-0.3,10.21,0.0
130,0.0,0.0,1.0106382978723403,0.9499999999999998,0.6382978723404256,0.6,12.23404255319149,11.5,-59999986.117021285,0.0,0.0,0.0,60000000.0,1889.5220117486206,1837.14,0.0,0.0,17.4,-0.5,10.21,0.0
131,0.0,0.0,1.0638297872340425,1.0,0.6382978723404256,0.6,14.042553191489361,13.2,-59999984.25531915,0.0,0.0,0.0,60000000.0,1889.5031165285031,1837.14,0.0,0.0,17.4,-0.5,10.21,0.0
132,0.0,0.0,0.9255319148936167,0.8699999999999999,0.6382978723404256,0.6,14.680851063829788,13.8,-59999983.75531915,0.0,0.0,0.0,60000000.0,1889.484221497338,1837.14,0.0,0.0,17.4,-0.4,10.21,0.0
133,0.0,0.0,0.9468085106382977,0.89,0.6382978723404256,0.6,11.808510638297873,11.1,-59999986.606382966,0.0,0.0,0.0,60000000.0,1889.4653266551231,1837.14,1.0,0.0,13.3,-0.6,10.21,0.0
134,0.0,0.0,0.9574468085106385,0.9,0.6382978723404256,0.6,12.23404255319149,11.5,-59999986.17021276,0.0,0.0,0.0,60000000.0,1889.4464320018567,1837.14,0.0,0.0,15.399999999999999,-0.6,10.21,0.0
135,0.0,0.0,1.0000000000000002,0.9400000000000002,0.6382978723404256,0.6,12.23404255319149,11.5,-59999986.12765957,0.0,0.0,0.0,60000000.0,1889.4275375375369,1837.14,0.0,0.0,15.3,-0.8,10.21,0.0
136,0.0,0.0,0.9680851063829786,0.9099999999999999,0.6382978723404256,0.6,10.638297872340424,10.0,-59999987.75531916,0.0,0.0,0.0,60000000.0,1889.4086432621616,1837.14,0.0,0.0,15.3,-0.7,10.21,0.0
137,0.0,0.0,0.9574468085106385,0.9,0.6382978723404256,0.6,11.914893617021276,11.2,-59999986.48936171,0.0,0.0,0.0,60000000.0,1889.389749175729,1837.14,0.0,0.0,15.3,-0.7,10.21,0.0
138,0.0,0.0,0.9680851063829786,0.9099999999999999,0.6382978723404256,0.6,12.872340425531913,12.1,-59999985.52127659,0.0,0.0,0.0,60000000.0,1889.3708552782375,1837.14,1.0,0.0,16.4,-0.7,10.21,0.0
139,0.0,0.0,1.0000000000000002,0.9400000000000002,0.6382978723404256,0.6,15.425531914893618,14.5,-59999982.93617022,0.0,0.0,0.0,60000000.0,1889.3519615696848,1837.14,0.0,0.0,17.4,-0.8,10.21,0.0
140,0.0,0.0,2.0851063829787235,1.9600000000000002,0.6382978723404256,0.6,12.021276595744682,11.3,-59999985.25531914,0.0,0.0,0.0,60000000.0,1889.3330680500692,1837.14,0.0,0.0,16.4,-0.9,10.21,0.0
141,0.0,0.0,2.5957446808510634,2.44,0.6382978723404256,0.6,12.021276595744682,11.3,-59999984.74468086,0.0,0.0,0.0,60000000.0,1889.3141747193888,1837.14,-1.0,0.0,17.4,-0.8,10.21,0.0
142,0.0,0.0,1.4893617021276595,1.4,0.6382978723404256,0.6,9.787234042553191,9.2,-59999988.08510637,0.0,0.0,0.0,60000000.0,1889.2952815776416,1837.14,0.0,0.0,15.3,-0.9,10.21,0.0
143,0.0,0.0,1.6382978723404256,1.54,0.6382978723404256,0.6,9.893617021276595,9.3,-59999987.829787225,0.0,0.0,0.0,60000000.0,1889.276388624826,1837.14,0.0,0.0,14.3,-1.1,10.21,0.0
144,0.0,0.0,1.627659574468085,1.53,0.6382978723404256,0.6,11.170212765957446,10.5,-59999986.56382978,0.0,0.0,0.0,60000000.0,1889.2574958609398,1837.14,0.0,0.0,15.3,-1.1,10.21,0.0
145,0.0,0.0,1.5851063829787233,1.49,0.6382978723404256,0.6,15.212765957446809,14.3,-59999982.563829795,0.0,0.0,0.0,60000000.0,1889.2386032859813,1837.14,0.0,0.0,17.3,-1.0,10.21,0.0
146,0.0,0.0,1.6063829787234043,1.51,0.6382978723404256,0.6,16.595744680851066,15.600000000000001,-59999981.159574464,0.0,0.0,0.0,60000000.0,1889.2197108999485,1837.14,0.0,0.0,20.5,-1.0,10.21,0.0
147,0.0,0.0,1.4893617021276595,1.4,0.6382978723404256,0.6,11.27659574468085,10.6,-59999986.595744684,0.0,0.0,0.0,60000000.0,1889.2008187028396,1837.14,0.0,0.0,15.3,-0.9,10.21,0.0
148,0.0,0.0,1.5106382978723403,1.42,0.6382978723404256,0.6,9.574468085106382,9.0,-59999988.27659576,0.0,0.0,0.0,60000000.0,1889.1819266946527,1837.14,0.0,0.0,15.3,-0.9,10.21,0.0
149,0.0,0.0,1.4893617021276595,1.4,0.6382978723404256,0.6,9.787234042553191,9.2,-59999988.08510637,0.0,0.0,0.0,60000000.0,1889.1630348753858,1837.14,0.0,0.0,14.3,-0.9,10.21,0.0
150,0.0,0.0,1.4787234042553192,1.3900000000000001,0.6382978723404256,0.6,10.000000000000002,9.4,-59999987.88297873,0.0,0.0,0.0,60000000.0,1889.1441432450372,1837.14,0.0,0.0,14.3,-1.0,10.21,0.0
151,0.0,0.0,1.5851063829787233,1.49,0.6382978723404256,0.6,12.872340425531913,12.1,-59999984.90425531,0.0,0.0,0.0,60000000.0,1889.125251803605,1837.14,0.0,0.0,15.3,-0.9,10.21,0.0
152,0.0,0.0,1.5638297872340425,1.47,0.6382978723404256,0.6,14.148936170212766,13.3,-59999983.64893617,0.0,0.0,0.0,60000000.0,1889.106360551087,1837.14,0.0,0.0,18.4,-0.9,10.21,0.0
153,0.0,0.0,1.574468085106383,1.48,0.6382978723404256,0.6,15.319148936170215,14.4,-59999982.4680851,0.0,0.0,0.0,60000000.0,1889.0874694874815,1837.14,0.0,0.0,18.4,-0.9,10.21,0.0
154,0.0,0.0,0.9680851063829786,0.9099999999999999,0.6382978723404256,0.6,10.319148936170212,9.7,-59999988.07446808,0.0,0.0,0.0,60000000.0,1889.0685786127867,1837.14,0.0,0.0,15.3,-1.3,10.21,0.0
155,0.0,0.0,1.0000000000000002,0.9400000000000002,0.6382978723404256,0.6,10.319148936170212,9.7,-59999988.04255318,0.0,0.0,0.0,60000000.0,1889.0496879270006,1837.14,0.0,0.0,13.3,-1.2,10.21,0.0
156,0.0,0.0,0.9148936170212766,0.86,0.6382978723404256,0.6,10.425531914893618,9.8,-59999988.021276586,0.0,0.0,0.0,60000000.0,1889.0307974301213,1837.14,0.0,0.0,14.3,-1.3,10.21,0.0
157,0.0,0.0,0.9787234042553191,0.9199999999999999,0.6382978723404256,0.6,11.382978723404253,10.7,-59999986.99999999,0.0,0.0,0.0,60000000.0,1889.011907122147,1837.14,-1.0,0.0,14.3,-1.2,10.21,0.0
158,0.0,0.0,1.0638297872340425,1.0,0.5319148936170213,0.5,13.191489361702127,12.4,-59999985.21276595,0.0,0.0,0.0,60000000.0,1888.993017003076,1837.14,0.0,0.0,17.4,-1.1,10.21,0.0
159,0.0,0.0,1.0212765957446808,0.96,0.6382978723404256,0.6,14.361702127659575,13.5,-59999983.97872341,0.0,0.0,0.0,60000000.0,1888.974127072906,1837.14,0.0,0.0,17.4,-0.8,10.21,0.0
160,0.0,0.0,1.0744680851063828,1.01,0.6382978723404256,0.6,15.106382978723403,14.2,-59999983.18085105,0.0,0.0,0.0,60000000.0,1888.9552373316353,1837.14,0.0,0.0,19.5,-1.0,10.21,0.0
161,0.0,0.0,1.0638297872340425,1.0,0.6382978723404256,0.6,9.680851063829788,9.1,-59999988.61702128,0.0,0.0,0.0,60000000.0,1888.9363477792622,1837.14,0.0,0.0,13.3,-0.9,10.21,0.0
162,0.0,0.0,0.9680851063829786,0.9099999999999999,0.5319148936170213,0.5,9.680851063829788,9.1,-59999988.81914894,0.0,0.0,0.0,60000000.0,1888.9174584157845,1837.14,0.0,0.0,13.3,-0.9,10.21,0.0
163,0.0,0.0,0.9468085106382977,0.89,0.5319148936170213,0.5,12.553191489361703,11.8,-59999985.96808512,0.0,0.0,0.0,60000000.0,1888.8985692412004,1837.14,0.0,0.0,14.3,-1.0,10.21,0.0
164,0.0,0.0,0.9574468085106385,0.9,0.5319148936170213,0.5,13.404255319148936,12.6,-59999985.10638297,0.0,0.0,0.0,60000000.0,1888.8796802555082,1837.14,0.0,0.0,16.4,-0.6,10.21,0.0
165,0.0,0.0,0.9787234042553191,0.9199999999999999,0.5319148936170213,0.5,14.468085106382977,13.6,-59999984.0212766,0.0,0.0,0.0,60000000.0,1888.8607914587058,1837.14,1.0,0.0,17.4,-0.5,10.21,0.0
166,0.0,0.0,0.9680851063829786,0.9099999999999999,0.5319148936170213,0.5,13.936170212765957,13.1,-59999984.56382979,0.0,0.0,0.0,60000000.0,1888.8419028507913,1837.14,0.0,0.0,19.4,-0.7,10.21,0.0
167,0.0,0.0,0.9255319148936167,0.8699999999999999,0.5319148936170213,0.5,14.893617021276595,14.0,-59999983.64893617,0.0,0.0,0.0,60000000.0,1888.8230144317629,1837.14,0.0,0.0,17.4,-0.5,10.21,0.0
168,0.0,0.0,1.2234042553191489,1.15,0.5319148936170213,0.5,13.404255319148936,12.6,-59999984.84042552,0.0,0.0,0.0,60000000.0,1888.8041262016186,1837.14,0.0,0.0,18.4,-0.6,10.21,0.0
169,0.0,0.0,0.9893617021276597,0.93,0.5319148936170213,0.5,11.27659574468085,10.6,-59999987.20212766,0.0,0.0,0.0,60000000.0,1888.7852381603566,1837.14,0.0,0.0,14.3,-0.6,10.21,0.0
170,0.0,0.0,1.2446808510638296,1.17,0.5319148936170213,0.5,12.127659574468085,11.4,-59999986.095744684,0.0,0.0,0.0,60000000.0,1888.766350307975,1837.14,0.0,0.0,15.3,-0.5,10.21,0.0
171,0.0,0.0,0.9787234042553191,0.9199999999999999,0.5319148936170213,0.5,12.340425531914892,11.6,-59999986.14893616,0.0,0.0,0.0,60000000.0,1888.747462644472,1837.14,0.0,0.0,16.4,-0.7,10.21,0.0
172,0.0,0.0,1.9893617021276595,1.8699999999999999,0.5319148936170213,0.5,13.829787234042554,13.0,-59999983.64893617,0.0,0.0,0.0,60000000.0,1888.7285751698457,1837.14,0.0,0.0,17.5,-0.7,10.21,0.0
173,0.0,0.0,2.0212765957446805,1.8999999999999997,0.5319148936170213,0.5,15.851063829787236,14.9,-59999981.59574468,0.0,0.0,0.0,60000000.0,1888.7096878840941,1837.14,0.0,0.0,19.4,-0.6,10.21,0.0
174,0.0,0.0,1.0531914893617023,0.99,0.5319148936170213,0.5,16.382978723404257,15.399999999999999,-59999982.03191489,0.0,0.0,0.0,60000000.0,1888.6908007872155,1809.72,0.0,0.0,19.5,-0.8,10.21,0.0
175,0.0,0.0,1.0319148936170213,0.97,0.5319148936170213,0.5,11.27659574468085,10.6,-59999987.15957447,0.0,0.0,0.0,60000000.0,1888.6719138792078,1809.72,0.0,0.0,14.3,-0.5,10.21,0.0
176,0.0,0.0,1.0531914893617023,0.99,0.5319148936170213,0.5,11.382978723404253,10.7,-59999987.0319149,0.0,0.0,0.0,60000000.0,1888.653027160069,1809.72,1.0,0.0,14.4,-0.7,10.21,0.0
177,0.0,0.0,1.0212765957446808,0.96,0.5319148936170213,0.5,11.489361702127662,10.8,-59999986.9574468,0.0,0.0,0.0,60000000.0,1888.6341406297977,1809.72,0.0,0.0,15.399999999999999,-0.8,10.21,0.0
178,0.0,0.0,0.9361702127659576,0.8800000000000001,0.6382978723404256,0.6,11.702127659574467,11.0,-59999986.72340426,0.0,0.0,0.0,60000000.0,1888.6152542883915,1809.72,0.0,0.0,15.399999999999999,-0.7,10.21,0.0
179,0.0,0.0,0.9574468085106385,0.9,0.6382978723404256,0.6,13.085106382978724,12.3,-59999985.31914893,0.0,0.0,0.0,60000000.0,1888.5963681358487,1809.72,0.0,0.0,16.4,-1.0,10.21,0.0
180,0.0,0.0,0.9574468085106385,0.9,0.6382978723404256,0.6,14.148936170212766,13.3,-59999984.25531915,0.0,0.0,0.0,60000000.0,1888.5774821721675,1809.72,0.0,0.0,17.4,-0.8,10.21,0.0
181,0.0,0.0,1.521276595744681,1.4300000000000002,0.6382978723404256,0.6,14.787234042553191,13.9,-59999983.05319148,0.0,0.0,0.0,60000000.0,1888.5585963973458,1809.72,1.0,0.0,18.4,-0.6,10.21,0.0
182,0.0,0.0,1.5106382978723403,1.42,0.6382978723404256,0.6,11.382978723404253,10.7,-59999986.46808512,0.0,0.0,0.0,60000000.0,1888.5397108113818,1809.72,0.0,0.0,17.4,-0.6,10.21,0.0
183,0.0,0.0,1.5319148936170213,1.44,0.6382978723404256,0.6,11.382978723404253,10.7,-59999986.44680852,0.0,0.0,0.0,60000000.0,1888.5208254142738,1809.72,0.0,0.0,15.3,-0.3,10.21,0.0
184,0.0,0.0,1.6170212765957446,1.52,0.6382978723404256,0.6,11.595744680851064,10.9,-59999986.14893616,0.0,0.0,0.0,60000000.0,1888.5019402060198,1809.72,0.0,0.0,15.3,-0.2,10.21,0.0
185,0.0,0.0,1.574468085106383,1.48,0.6382978723404256,0.6,11.808510638297873,11.1,-59999985.9787234,0.0,0.0,0.0,60000000.0,1888.4830551866178,1809.72,0.0,0.0,16.3,-0.1,10.21,0.0
186,0.0,0.0,1.521276595744681,1.4300000000000002,0.6382978723404256,0.6,12.872340425531913,12.1,-59999984.968085095,0.0,0.0,0.0,60000000.0,1888.464170356066,1809.72,0.0,0.0,17.4,-0.1,10.21,0.0
187,0.0,0.0,1.574468085106383,1.48,0.6382978723404256,0.6,15.106382978723403,14.2,-59999982.68085106,0.0,0.0,0.0,60000000.0,1888.4452857143626,1809.72,0.0,0.0,18.4,-0.1,10.21,0.0
188,0.0,0.0,1.4999999999999998,1.41,0.6382978723404256,0.6,16.382978723404257,15.399999999999999,-59999981.47872342,0.0,0.0,0.0,60000000.0,1888.4264012615056,1809.72,0.0,0.0,20.5,-0.1,10.21,0.0
189,0.0,0.0,1.627659574468085,1.53,0.6382978723404256,0.6,11.489361702127662,10.8,-59999986.24468085,0.0,0.0,0.0,60000000.0,1888.407516997493,1809.72,0.0,0.0,16.4,-0.2,10.21,0.0
190,0.0,0.0,1.0851063829787235,1.02,0.5319148936170213,0.5,12.127659574468085,11.4,-59999986.25531913,0.0,0.0,0.0,60000000.0,1888.3886329223233,1809.72,0.0,0.0,15.3,-0.2,10.21,0.0
191,0.0,0.0,1.0531914893617023,0.99,0.5319148936170213,0.5,12.127659574468085,11.4,-59999986.287234046,0.0,0.0,0.0,60000000.0,1888.3697490359941,1809.72,0.0,0.0,15.399999999999999,-0.2,10.21,0.0
192,0.0,0.0,1.0319148936170213,0.97,0.5319148936170213,0.5,12.340425531914892,11.6,-59999986.095744684,0.0,0.0,0.0,60000000.0,1888.3508653385038,1809.72,0.0,0.0,15.399999999999999,-0.2,10.21,0.0
193,0.0,0.0,0.9787234042553191,0.9199999999999999,0.5319148936170213,0.5,13.617021276595747,12.8,-59999984.872340426,0.0,0.0,0.0,60000000.0,1888.3319818298505,1809.72,0.0,0.0,17.4,-0.3,10.21,0.0
194,0.0,0.0,1.0212765957446808,0.96,0.5319148936170213,0.5,13.829787234042554,13.0,-59999984.61702129,0.0,0.0,0.0,60000000.0,1888.3130985100322,1809.72,0.0,0.0,17.4,-0.3,10.21,0.0
195,0.0,0.0,0.9468085106382977,0.89,0.5319148936170213,0.5,14.468085106382977,13.6,-59999984.053191476,0.0,0.0,0.0,60000000.0,1888.2942153790473,1809.72,0.0,0.0,18.5,-0.5,10.21,0.0
196,0.0,0.0,0.9468085106382977,0.89,0.5319148936170213,0.5,11.27659574468085,10.6,-59999987.24468085,0.0,0.0,0.0,60000000.0,1888.2753324368937,1809.72,0.0,0.0,14.4,-0.6,10.21,0.0
197,0.0,0.0,0.9361702127659576,0.8800000000000001,0.5319148936170213,0.5,11.382978723404253,10.7,-59999987.14893616,0.0,0.0,0.0,60000000.0,1888.2564496835694,1809.72,0.0,0.0,14.3,-0.5,10.21,0.0
198,0.0,0.0,0.9680851063829786,0.9099999999999999,0.5319148936170213,0.5,11.489361702127662,10.8,-59999987.010638304,0.0,0.0,0.0,60000000.0,1888.2375671190725,1809.72,0.0,0.0,15.399999999999999,-0.5,10.21,0.0
199,0.0,0.0,0.9468085106382977,0.89,0.5319148936170213,0.5,11.702127659574467,11.0,-59999986.81914895,0.0,0.0,0.0,60000000.0,1888.2186847434014,1809.72,0.0,0.0,15.399999999999999,-0.3,10.21,0.0
200,0.0,0.0,0.9893617021276597,0.93,0.5319148936170213,0.5,13.085106382978724,12.3,-59999985.39361702,0.0,0.0,0.0,60000000.0,1888.199802556554,1809.72,0.0,0.0,16.4,-0.1,10.21,0.0
201,0.0,0.0,1.2872340425531914,1.21,0.5319148936170213,0.5,14.148936170212766,13.3,-59999984.03191488,0.0,0.0,0.0,60000000.0,1888.1809205585284,1809.72,1.0,0.0,18.4,-0.1,10.21,0.0
202,0.0,0.0,1.6595744680851066,1.56,0.5319148936170213,0.5,16.595744680851066,15.600000000000001,-59999981.21276596,0.0,0.0,0.0,60000000.0,1888.1620387493228,1809.72,0.0,0.0,20.5,0.0,10.21,0.0
203,0.0,0.0,2.776595744680851,2.6100000000000003,0.5319148936170213,0.5,11.27659574468085,10.6,-59999985.41489362,0.0,0.0,0.0,60000000.0,1888.1431571289354,1809.72,0.0,0.0,16.4,0.1,10.21,0.0
204,0.0,0.0,2.7021276595744683,2.54,0.5319148936170213,0.5,11.27659574468085,10.6,-59999985.48936172,0.0,0.0,0.0,60000000.0,1888.1242756973643,1809.72,0.0,0.0,16.4,0.1,10.21,0.0
205,0.0,0.0,1.7659574468085106,1.6600000000000001,0.5319148936170213,0.5,11.489361702127662,10.8,-59999986.21276595,0.0,0.0,0.0,60000000.0,1888.1053944546074,1809.72,0.0,0.0,15.399999999999999,0.0,10.21,0.0
206,0.0,0.0,1.776595744680851,1.67,0.5319148936170213,0.5,11.702127659574467,11.0,-59999985.98936171,0.0,0.0,0.0,60000000.0,1888.086513400663,1809.72,0.0,0.0,15.399999999999999,0.1,10.21,0.0
207,0.0,0.0,1.7127659574468086,1.61,0.5319148936170213,0.5,12.553191489361703,11.8,-59999985.202127665,0.0,0.0,0.0,60000000.0,1888.0676325355291,1809.72,0.0,0.0,17.4,0.0,10.21,0.0
208,0.0,0.0,1.7021276595744683,1.6,0.6382978723404256,0.6,14.042553191489361,13.2,-59999983.61702126,0.0,0.0,0.0,60000000.0,1888.0487518592038,1809.72,0.0,0.0,17.4,0.0,10.21,0.0
209,0.0,0.0,1.6382978723404256,1.54,0.6382978723404256,0.6,15.53191489361702,14.6,-59999982.19148937,0.0,0.0,0.0,60000000.0,1888.0298713716852,1809.72,0.0,0.0,19.5,0.0,10.21,0.0
210,0.0,0.0,1.1170212765957448,1.05,0.6382978723404256,0.6,14.574468085106382,13.7,-59999983.67021277,0.0,0.0,0.0,60000000.0,1888.0109910729716,1809.72,0.0,0.0,15.399999999999999,0.0,11.41,0.0
211,0.0,0.0,1.1382978723404253,1.0699999999999998,0.6382978723404256,0.6,12.021276595744682,11.3,-59999986.202127665,0.0,0.0,0.0,60000000.0,1887.992110963061,1809.72,0.0,0.0,15.399999999999999,0.0,11.41,0.0
212,0.0,0.0,1.106382978723404,1.04,0.6382978723404256,0.6,12.127659574468085,11.4,-59999986.12765957,0.0,0.0,0.0,60000000.0,1887.9732310419513,1809.72,0.0,0.0,15.399999999999999,0.0,11.41,0.0
213,0.0,0.0,1.4361702127659577,1.35,0.6382978723404256,0.6,11.702127659574467,11.0,-59999986.22340426,0.0,0.0,0.0,60000000.0,1887.954351309641,1809.72,0.0,0.0,15.399999999999999,0.0,11.41,0.0
214,0.0,0.0,1.1170212765957448,1.05,0.6382978723404256,0.6,13.191489361702127,12.4,-59999985.0531915,0.0,0.0,0.0,60000000.0,1887.9354717661279,1809.72,0.0,0.0,16.4,0.0,11.41,0.0
215,0.0,0.0,1.106382978723404,1.04,0.6382978723404256,0.6,15.106382978723403,14.2,-59999983.148936175,0.0,0.0,0.0,60000000.0,1887.9165924114102,1809.72,0.0,0.0,18.5,0.0,11.41,0.0
216,0.0,0.0,1.106382978723404,1.04,0.6382978723404256,0.6,16.170212765957444,15.199999999999998,-59999982.08510639,0.0,0.0,0.0,60000000.0,1887.897713245486,1809.72,0.0,0.0,19.5,-0.1,11.41,0.0
217,0.0,0.0,1.106382978723404,1.04,0.6382978723404256,0.6,11.382978723404253,10.7,-59999986.872340426,0.0,0.0,0.0,60000000.0,1887.8788342683538,1809.72,0.0,0.0,15.3,-0.1,11.41,0.0
218,0.0,0.0,1.0957446808510638,1.03,0.6382978723404256,0.6,11.382978723404253,10.7,-59999986.88297874,0.0,0.0,0.0,60000000.0,1887.8599554800112,1809.72,0.0,0.0,15.399999999999999,-0.2,11.41,0.0
219,0.0,0.0,0.9787234042553191,0.9199999999999999,0.6382978723404256,0.6,11.489361702127662,10.8,-59999986.89361702,0.0,0.0,0.0,60000000.0,1887.8410768804565,1809.72,0.0,0.0,15.399999999999999,-0.1,11.41,0.0
