LP,DP
232.4209068,198.8
232.4185826,199.4
232.4162584,200
232.4139342,200.6
232.4116101,201.2
232.409286,201.6
232.4069619,202
232.4046378,202.4
232.4023138,203
232.3999897,203.6
232.3976657,204.2
232.3953418,204.8
232.3930178,205.2
232.3906939,205.6
232.38837,206
232.3860461,206.6
232.3837222,207.2
232.3813984,207.8
232.3790746,208.4
232.3767508,208.8
232.374427,209.2
232.3721033,209.6
232.3697795,210.2
232.3674558,210.8
232.3651322,211.4
235.1593085,211.8
242.6569569,212.2
250.1545304,212.6
250.1520288,213
250.1495273,213.6
250.1470258,214.2
250.1445243,214.8
250.1420229,215.4
250.1395215,216
250.1370201,216.4
250.1345187,216.8
250.1320173,217.4
250.129516,218
250.1270147,218.6
250.1245135,219.2
250.1220122,219.6
250.119511,220
250.1170098,220.4
250.1145086,220.8
250.1120075,221.4
250.1095064,222
250.1070053,222.6
250.1045042,223.2
250.1020032,223.6
250.0995021,224
250.0970011,224.4
250.0945002,225
250.0919992,225.6
250.0894983,226.2
250.0869974,226.8
252.9576632,227.4
260.4551336,227.8
267.9525291,228.2
267.9498496,228.8
267.9471701,229.4
267.9444906,230
267.9418111,230.6
267.9391317,231.2
267.9364523,231.8
267.933773,232.2
267.9310936,232.8
267.9284143,233.4
267.925735,234
267.9230558,234.6
267.9203765,235.2
267.9176973,235.6
267.9150182,236
267.912339,236.6
267.9096599,237.2
267.9069808,237.8
267.9043017,238.4
267.9016227,239
267.8989437,239.4
267.8962647,239.8
267.8935857,240.4
267.8909068,241
267.8882279,241.6
267.885549,242.2
267.8828701,242.8
267.8801913,243.4
271.5795125,243.8
279.0767967,244.4
286.5740059,245
286.5711402,245.6
286.5682745,246.2
286.5654088,246.8
286.5625431,247.4
286.5596775,248
286.5568119,248.4
286.5539464,249
286.5510808,249.6
286.5482153,250.2
286.5453498,250.8
286.5424844,251.4
286.5396189,251.8
286.5367536,252.4
286.5338882,253
286.5310228,253.6
286.5281575,254.2
286.5252923,254.8
286.522427,255.4
286.5195618,255.8
286.5166966,256.2
286.5138314,256.8
286.5109663,257.4
286.5081012,258
286.5052361,258.6
286.502371,259.2
286.499506,259.6
286.496641,260
290.3464427,260.6
297.8435392,261.2
305.3405608,261.8
305.3375074,262.4
305.334454,263
305.3314007,263.6
305.3283474,264
305.3252941,264.6
305.3222408,265.2
305.3191876,265.8
305.3161344,266.4
305.3130813,267
305.3100281,267.4
305.306975,267.8
305.303922,268.4
305.3008689,269
305.2978159,269.6
305.2947629,270.2
305.29171,270.8
305.2886571,271.4
305.2856042,271.8
305.2825513,272.4
305.2794985,273
305.2764457,273.6
305.2733929,274.2
305.2703402,274.8
305.2672875,275.4
305.2642348,275.8
305.2611822,276.4
305.2581296,277
309.060587,277.6
316.5574964,278.2
324.0543308,278.8
324.0510903,279.4
324.0478498,280
324.0446093,280.6
324.0413688,281.2
324.0381284,281.8
324.034888,282.4
324.0316477,283
324.0284074,283.6
324.0251671,284.2
324.0219268,284.8
324.0186866,285.4
324.0154464,286
324.0122063,286.6
324.0089662,287.2
324.0057261,287.8
324.002486,288.4
323.999246,289
323.996006,289.6
323.992766,290.2
323.9895261,290.8
323.9862862,291.4
323.9830463,292
323.9798065,292.6
323.9765667,293.2
323.9767876,293.8
323.9776452,294.4
323.9967867,295.2
330.6981734,296
338.1948665,296.8
345.6914845,297.6
345.7041436,298.2
345.7036112,298.8
345.7516635,299.6
345.7983547,300.4
345.8666354,301.2
345.9255874,302
346.0116014,302.8
346.0843933,303.6
346.1796298,304.4
346.324808,305.2
346.4727088,306
346.6292774,306.8
346.7846231,307.6
346.9278059,308.4
347.0489026,309.2
347.1788915,310
347.3766877,310.8
347.5697059,311.6
347.7726429,312.4
347.9524438,313.2
348.090131,314
348.2126227,314.8
348.3251459,315.6
348.5197553,316.4
348.7623355,317.4
349.0028012,318.4
351.0832925,319.4
358.5797817,320.4
366.0761959,321.4
373.5725351,322.4
373.8489434,323.4
374.1636302,324.4
374.4789559,325.4
374.8466991,326.4
375.218556,327.4
375.5862505,328.4
375.9512253,329.4
376.4002071,330.6
376.8568758,331.8
377.2959799,333
377.7505576,334.2
378.2023874,335.4
378.659188,336.6
379.1149621,337.8
379.5896196,339
380.0999117,340.2
380.6347341,341.4
381.1926984,342.6
381.7304658,343.8
382.2322058,345
382.7170802,346.2
383.244529,347.4
383.7588526,348.6
384.3179603,349.8
384.8892918,351
385.4667649,352.2
388.8574549,353.4
396.3535663,354.6
403.8496028,355.8
411.3455643,357.2
411.9996442,358.6
412.6467448,360
413.268309,361.4
413.8856237,362.8
414.4671262,364
415.0841722,365.4
415.731616,366.8
416.373302,368.2
417.0097303,369.6
417.6600128,371
418.2987096,372.4
418.9591566,373.8
419.6001217,375.2
420.282075,376.6
420.9744422,378
421.7201244,379.4
422.4499712,380.8
423.1565894,382.2
423.8395338,383.6
424.6436214,385
425.440477,386.4
426.2577753,388
427.0869313,389.6
427.8786585,391
428.716369,392.6
429.5671885,394.2
434.3174609,395.8
441.8131177,397.4
449.3086995,399
456.8042065,400.6
457.7334251,402.2
458.6461644,403.8
459.531206,405.4
460.4373533,407
461.4324123,408.6
462.4272673,410.2
463.459041,412
464.4909791,413.8
465.5012375,415.4
466.4557812,417
467.5082413,418.8
468.4108915,420.4
469.3280354,422
470.0176035,423.4
470.95369,425
471.6422797,426.4
472.222874,427.6
473.2373258,429.4
474.4016707,431.2
475.5454987,433
476.6638646,434.8
477.8359893,436.6
479.0005503,438.4
480.1345149,440.2
481.3071242,442
482.4846372,443.8
488.3797563,445.6
495.8748725,447.6
503.3699138,449.6
510.8648801,451.4
511.9781628,453.2
513.2203083,455.2
514.5051488,457.2
515.8111511,459.2
517.0850803,461.2
518.3419421,463.2
519.603914,465.2
520.8880753,467.2
522.2712238,469.2
523.723825,471.4
525.1714938,473.6
526.6309348,475.8
528.0570851,478
529.4518605,480
530.8803514,482.2
532.4219232,484.4
533.9325537,486.6
535.454341,488.8
536.9535911,491
538.4354709,493.2
539.5246719,495
540.3456953,496.6
541.5769459,498.6
542.8440088,500.6
543.9612723,502.4
545.0512047,504.2
550.0944822,506
557.5889813,507.6
565.0834054,509.4
572.5777545,511
573.3660301,512.4
574.2986244,514
574.7069774,515
575.3327944,516.4
576.1168884,517.8
577.0824819,519.4
577.9624591,521
579.0304654,522.8
580.0927971,524.6
581.1248449,526.4
582.0973089,528
583.171132,529.8
584.2932909,531.6
585.3630073,533.4
586.3876204,535.2
587.4329058,537
588.3843315,538.6
589.276065,540.2
589.4219269,541
590.1482693,542.4
590.4456732,543.4
590.9175781,544.6
591.9637362,546.4
592.4156886,547.6
593.6059731,549.4
593.821119,550.4
595.0830375,551.2
602.5770867,552
610.0710609,552.6
617.5649602,553.2
617.5587845,553.4
617.5526089,553.8
617.5464334,554.2
617.5402579,554.8
617.5340825,555.4
617.5279072,556
617.5217319,556.6
617.5155567,557.2
618.8032449,559.2
619.3483602,560.4
619.8693827,561.6
620.1717293,562.6
621.5070543,564.6
622.8920892,566.6
624.379987,568.8
625.3439425,570.4
625.4194524,571.2
625.4131982,571.8
626.0989541,573.2
626.1618824,574
626.1556208,574.6
627.1165966,576.2
627.3832947,577.2
627.5621329,578
627.679426,578.8
627.8017805,579.6
629.8896965,580.4
637.3833976,581.2
644.8770237,583.4
652.370575,584.6
653.4261406,586.4
655.1074643,588.8
655.4410406,589.8
656.4737529,591.6
656.6704254,592.4
656.8669874,593.2
656.9687694,594
657.0870064,594.8
657.6881975,596
657.9369453,597
658.5929659,598.4
658.851382,599.4
659.1703775,600.4
659.4612525,601.4
659.8184192,602.4
660.233967,603.6
660.4529,604.6
660.5557821,605.4
660.5869099,606.2
660.580304,606.8
660.5736982,607.4
660.5670925,608
661.6695975,609.8
663.3537781,612.2
665.0760452,614.6
666.6725012,616.8
673.6807324,619
681.1739956,621.4
688.6671839,623.8
696.1602972,626
696.6560543,627.2
697.3912417,628.6
698.7574205,630.6
699.2300102,631.8
699.4188759,632.6
700.7129417,634.6
702.4216526,637
704.3234704,639.6
706.1963405,642.2
708.0690885,644.8
709.8706298,647.2
711.6509811,649.6
713.491754,652.2
715.2192084,654.6
717.0173062,657
718.78663,659.4
720.6149821,662
721.4586967,663.6
721.8762907,664.8
722.111004,665.8
722.5769775,667
724.0415671,669.2
725.509702,671.4
726.9752976,673.6
728.4568212,675.8
729.9041033,678
736.1703142,680
743.6629525,682
751.1555159,684
758.6480043,686
760.0495058,688
761.1484187,689.8
761.2856092,690.6
762.2205263,692.2
763.4614481,694.2
764.8820075,696.4
764.9948414,697.2
766.1257781,699
767.5357295,701.2
768.8608115,703.2
770.1214189,705.2
771.608975,707.4
773.0893576,709.6
774.5103127,711.8
774.9347909,713
774.9270416,713.4
774.9192923,713.8
775.3233864,714.8
776.3053185,716.4
777.6473035,718.4
778.803977,720.2
780.2786176,722.4
781.5126795,724.4
782.8869057,726.4
784.1041702,728.4
785.8174551,730.8
791.1250276,733.2
798.6171164,735.6
806.1091302,736.4
813.6010691,738.6
815.2358978,741
816.1815081,742.6
817.8950076,745
818.3865426,746.2
818.7203388,747.2
820.4541509,749.6
821.957137,751.8
823.2199801,753.8
824.3288873,755.6
825.244412,757.2
825.2361595,756.6
825.2279072,757.2
825.2196549,757.4
825.2114027,757.6
825.2031506,755.8
825.1948985,754.6
825.1866466,752.8
825.1783947,751
825.1701429,751.4
825.1618912,751.6
825.1536396,752
825.1453881,752.4
825.3293246,753.2
825.4605,754
825.6463407,754.8
825.9219443,755.8
826.1711164,756.8
826.409996,757.8
830.7171372,758.6
838.2088301,759.6
838.4564367,760.6
838.6790708,761.6
838.890894,762.6
839.1744337,763.6
839.4079106,764.6
839.6907106,765.6
839.989767,766.6
840.2019131,767.6
840.4552097,768.6
840.4468052,769
840.4384007,766.8
840.4299963,765.6
841.3570934,767.2
841.5462398,768
841.5378243,768.6
841.6734276,769.4
841.7228016,770.2
842.0186817,771.2
842.3692908,772.2
842.7410631,773.2
843.0601597,774.2
843.2047038,775
843.4115771,775.8
843.6797269,776.8
844.0005981,777.8
844.3717448,778.8
844.7128604,779.8
849.4794173,780.8
856.9709225,781.8
864.4623528,782.8
864.9000735,784
865.1469998,785
865.1383484,784.8
865.129697,784.6
865.3643043,785.6
865.3556507,785.6
867.2951371,788.2
869.5625375,791.2
872.0011366,794.4
874.3890639,797.4
876.6308387,800.4
878.8770144,803.4
881.1867556,806.4
883.3946317,809.4
885.8198631,812.6
888.2564662,815.8
890.687411,819
893.0151761,822
895.376478,825
897.7897756,828.2
900.2110843,831.4
902.6711882,834.6
905.0858715,837.8
907.4357246,840.8
909.7768056,843.8
912.9859599,846.8
920.47683,850
927.9676252,853.2
935.4583455,856.2
942.948991,859.2
945.2822061,862.2
947.6177313,865.2
949.8932411,868.2
951.9041322,871
953.7200745,873.6
955.362406,876
956.531433,877.8
957.8453097,879.8
959.0085786,881.6
960.0442292,883.4
961.2125627,885.2
962.3277593,887
963.3659693,888.8
964.4659337,890.6
965.482309,892.4
966.5994602,894.2
967.7264688,896
968.8380862,897.8
969.8742119,899.6
970.8814391,901.4
971.9088476,903.2
972.9852572,905
974.1278034,906.8
975.2653681,908.6
976.2963341,910.4
977.2660851,912
981.9441411,913.6
989.4343217,915.4
996.9244274,916.8
1004.414458,918.6
1005.411026,920.2
1006.27224,921.8
1007.10897,923.4
1007.958522,925
1008.808839,926.6
1009.736134,928.2
1010.631048,929.8
1011.262483,931.2
1011.975942,932.6
1012.690724,934
1013.428215,935.4
1014.119437,936.8
1014.782707,938.2
1015.496717,939.6
1016.134516,941
1016.838336,942.4
1017.572155,943.8
1018.306724,945.2
1019.05529,946.6
1019.767985,948
1020.377983,949.4
1020.94577,950.6
1021.411597,951.8
1022.138204,953.2
1022.87182,954.6
1023.650496,956
1027.013184,957.4
1034.502914,958.6
1041.992569,959.8
1049.482149,961
1050.099795,962.4
1050.638932,963.6
1051.172392,964.8
1051.797477,966.2
1052.458513,967.6
1053.186676,969
1053.917263,970.4
1054.65913,971.8
1055.370129,973.2
1056.026888,974.6
1056.780931,976
1057.528266,977.4
1058.254941,978.8
1058.96429,980.2
1059.623131,981.6
1060.24191,983
1060.869441,984.4
1061.443785,985.6
1062.11062,987
1062.852375,988.4
1063.579413,989.8
1064.311664,991.2
1064.979982,992.6
1065.499617,993.8
1065.53669,994.6
1065.984395,995.8
1069.433218,997.2
1076.922524,998.6
1084.411755,1000
1091.900911,1001.2
1092.464724,1002.4
1093.05899,1003.6
1093.561609,1004.8
1094.075933,1006
1094.513039,1007.2
1094.99519,1008.4
1095.494888,1009.6
1096.057435,1010.8
1096.660084,1012
1097.211497,1013.2
1097.792528,1014.4
1098.336356,1015.6
1098.834482,1016.8
1099.271915,1018
1099.834784,1019.2
1100.516723,1020.6
1101.26398,1022
1101.986758,1023.4
1102.604306,1024.8
1103.141423,1026
1103.74498,1027.2
1104.325077,1028.4
1104.906367,1029.6
1105.48918,1030.8
1106.079462,1032
1106.64147,1033.2
1110.012296,1034.4
1117.501196,1035.6
1124.990021,1037
1132.478771,1038.2
1133.014346,1039.4
1133.49967,1040.6
1133.915263,1041.8
1134.378266,1043
1134.900347,1044.2
1135.481032,1045.4
1136.083042,1046.6
1136.621401,1047.8
1137.053436,1049
1137.550758,1050.2
1138.091884,1051.4
1138.573241,1052.6
1139.094193,1053.8
1139.634273,1055
1140.106597,1056.2
1140.528635,1057.4
1141.044597,1058.6
1141.617011,1059.8
1142.190083,1061
1142.683228,1062.2
1143.0297,1063.2
1143.330611,1064.2
1143.632806,1065.2
1144.029527,1066.2
1144.376204,1067.2
1144.755331,1068.2
1147.279549,1069.2
1154.768076,1070.2
1162.256529,1071.2
1169.744906,1072.2
1169.733209,1072.2
1169.721511,1072.2
1169.709814,1072.2
1169.698117,1072.2
1169.68642,1072.2
1169.674723,1072.2
1169.663026,1072.2
1169.65133,1072.2
1169.639633,1072.2
1169.627937,1072.2
1169.61624,1072.2
1169.604544,1072.2
1169.592848,1072.2
1169.581152,1072.2
1169.569457,1072.2
1169.557761,1072.2
1169.546065,1072.2
1169.53437,1072.2
1169.522674,1072.2
1169.510979,1072.2
1169.499284,1072.2
1169.487589,1072.2
1169.475894,1072.2
1169.464199,1072.2
1169.452505,1072.2
1169.44081,1072.2
1169.429116,1072.2
1169.417422,1072.2
1169.405727,1072.2
1169.394033,1072.2
1169.382339,1072.2
1169.370646,1072.2
1169.358952,1072.2
1169.347258,1072.2
1169.335565,1072.2
1169.323871,1072.2
1169.312178,1072.2
1169.300485,1072.2
1169.288792,1072.2
1169.277099,1072.2
1169.265406,1072.2
1169.253714,1072.2
1169.242021,1072.2
1169.230329,1072.2
1169.218637,1072.2
1169.206944,1072.2
1169.195252,1072.2
1169.18356,1072.2
1169.171869,1072.2
1169.160177,1072.2
1169.148485,1072.2
1169.136794,1072.2
1169.125102,1072.2
1169.113411,1072.2
1169.10172,1072.2
1169.090029,1072.2
1169.078338,1072.2
1169.066647,1072.2
1169.054957,1072.2
1169.043266,1072.2
1169.031576,1072.2
1169.019885,1072.2
1169.008195,1072.2
1168.996505,1072.2
1168.984815,1072.2
1168.973125,1072.2
1168.961435,1072.2
1168.949746,1072.2
1168.938056,1072.2
1168.926367,1072.2
1168.914678,1072.2
1168.902989,1072.2
1168.8913,1072.2
1168.879611,1072.2
1168.867922,1072.2
1168.856233,1072.2
1168.844545,1072.2
1168.832856,1072.2
1168.821168,1072.2
1168.80948,1072
1168.797791,1072
1168.786104,1072
1168.774416,1072
1168.762728,1072
1168.75104,1072
1168.739353,1072
1168.727665,1072
1168.715978,1072
1168.704291,1072
1168.692604,1072
1161.180917,1064.6
1153.669305,1057.6
1146.157768,1050.4
1138.646307,1043
1131.13492,1039.8
1123.623609,1034.4
1116.112373,1027.4
1108.601212,1026.6
1101.090126,1025.8
1093.579115,1019.2
1086.068179,1011.8
1078.557318,1008.8
1071.046533,1002.8
1063.535822,1000.4
1056.025187,997.2
1048.514627,994.8
1041.004142,991
1033.493731,984
1025.983397,980
1018.473137,975.2
1010.962952,971
1003.452842,964.4
995.9428078,961.8
988.4328484,959.6
980.9229641,956.6
973.4131548,954
965.9034207,946.8
958.3937617,939.6
950.8841777,935
943.3746689,927.6
935.8652352,922.2
928.3558765,917
920.8465929,914
913.3373845,907.6
905.8282511,900.2
898.3191928,893.8
890.8102096,886.4
883.3013015,880.8
875.7924685,874
868.2837106,870.4
860.7750278,867.8
853.26642,865.6
845.7578873,861.4
838.2494298,855.4
830.7410473,852.6
823.2327399,845.8
815.7245075,844.4
808.2163503,842.2
800.7082681,841
793.200261,838.8
785.692329,837.6
778.1844721,836.2
770.6766903,834.8
763.1689835,833
755.6613518,831.2
748.1537952,829.6
740.6463137,828.2
733.1389072,826.4
725.6315758,824.2
718.1243195,819.2
710.6171382,811.8
703.1100321,804.4
695.603001,797
688.0960449,789.6
680.589164,782.2
673.0823581,774.8
665.5756273,767.4
658.0689715,760
650.5623908,752.6
643.0558852,745.2
635.5494546,737.8
628.0430991,730.4
620.5368187,723
613.0306133,715.6
605.524483,708.2
598.0184278,700.8
590.5124476,693.4
583.0065425,686
575.5007124,678.6
567.9949574,671.2
560.4892775,663.8
552.9836726,656.4
545.4781427,649
537.972688,641.6
530.4673082,634.2
522.9620036,626.8
515.4567739,619.4
507.9516194,612
500.4465399,604.6
492.9415354,597.2
485.436606,589.8
477.9317516,582.4
470.4269723,575
462.922268,567.6
455.4176388,560.2
447.9130846,552.8
440.4086055,545.4
432.9042014,538
425.3998724,530.6
417.8956184,523.2
410.3914394,515.8
402.8873355,508.4
395.3833066,501
387.8793528,493.6
380.375474,486.2
372.8716702,478.8
365.3679415,471.4
357.8642878,464
350.3607092,456.6
342.8572056,449.2
335.353777,441.8
327.8504235,434.4
320.347145,427
312.8439415,419.6
305.3408131,412.2
297.8377597,404.8
290.3347813,397.4
282.8318779,390
275.3290496,382.6
267.8262963,375.2
260.3236181,368.4
252.8210148,361.2
245.3184866,353.8
237.8160334,347
230.3136553,342
222.8113521,335
215.309124,327.8
207.8069709,320.4
200.3048929,316
192.8028898,311.2
185.3009618,309
177.7991088,303.2
170.2973308,298.2
162.7956278,291.2
155.2939998,286.2
147.7924469,282.2
140.290969,274.8
132.7895661,268
125.2882382,261.2
117.7869853,253.8
110.2858074,246.6
102.7847046,240
95.28367672,234
87.78272388,226.8
80.28184606,220.6
72.78104324,218
65.28031543,211.8
57.77966262,206
50.27908483,203.4
42.77858204,196.2
35.91250728,188.8
34.06478132,181.6
32.22575047,174.2
30.4695432,171
28.74843723,164.6
27.0367796,162
25.30703134,155
23.54938427,148
21.77760811,140.6
20.09487939,133.6
18.43951774,131.6
16.77040321,124.2
15.60756763,117
15.60741156,110
15.60725548,103
15.60709941,96.2
15.60694334,89.2
15.60678727,87.4
15.6066312,85.8
15.60647513,84
15.60631907,77.8
15.60616301,71
15.60600695,66.8
15.60585089,60
15.60569483,53
15.60553877,45.6
15.60538271,38.4
15.60522666,31.6
15.60507061,25.8
15.60491456,24.4
14.22234565,23.8
12.84752409,23.2
11.46215342,22.6
10.049635,22
8.587145787,21.4
7.125802936,20.8
5.748788869,20.2
4.374806528,19.6
2.962736222,19
1.537287853,18.4
0.071299943,17.8
0,17.2
0,16.6
0,16
0,15.4
0,14.8
0,14.2
0,13.6
0,13
0,12.4
0,11.8
0,11.2
0,10.6
0,10
0,9.4
0,8.8
0,8.2
0,7.6
0,7
0,6.4
0,5.8
0,5.2
0,4.4
0,3.8
0,3.2
0,2.6
0,2
0,1.4
0,0.8
0,0.2
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
