k,gP1,gP2,dA1,dA2,dB1,dB2,dC1,dC2,sBY,sSL,xFC1,xFC2,xFD1,xFD2,bF,bF_actual,s_actual,xFD1_xFC2,xFD1_xFC2_actual,solar_radiation,pSL
110,0.0,0.0,3.9042553191489366,3.6700000000000004,0.6382978723404256,0.6,6.808510638297873,6.4,0.0,0.0,0.0,0.0,12.07559981892259,11.351063829787234,2448.2874901877058,2412.96,0.0,12.07559981892259,13.4,-0.4,5.01
111,0.0,0.0,5.202127659574467,4.89,0.6382978723404256,0.6,7.76595744680851,7.3,0.0,0.0,0.0,0.0,14.474875509280215,13.606382978723403,2448.043793975061,2412.96,0.0,14.474875509280215,14.4,-0.5,5.01
112,0.0,0.0,4.968085106382979,4.67,0.6382978723404256,0.6,8.085106382978722,7.599999999999999,0.0,0.0,0.0,0.0,14.56541421457673,13.691489361702127,2447.7985890276905,2412.96,0.0,14.56541421457673,15.500000000000002,-0.6,5.01
113,0.0,0.0,1.106382978723404,1.04,0.6382978723404256,0.6,6.702127659574468,6.3,0.0,0.0,0.0,0.0,8.98596650067904,8.446808510638299,2447.646375120757,2412.96,0.0,8.98596650067904,12.4,-0.8,5.01
114,0.0,0.0,1.8936170212765955,1.78,0.6382978723404256,0.6,6.382978723404255,6.0,0.0,0.0,0.0,0.0,9.483929379809867,8.914893617021276,2447.4858619847187,2412.96,0.0,9.483929379809867,11.4,-0.9,5.01
115,0.0,0.0,1.914893617021277,1.8,0.6382978723404256,0.6,6.702127659574468,6.3,0.0,0.0,0.0,0.0,9.846084200995925,9.25531914893617,2447.319313095507,2412.96,0.0,9.846084200995925,11.3,-0.8,5.01
116,0.0,0.0,1.0531914893617023,0.99,0.6382978723404256,0.6,7.127659574468084,6.7,0.0,0.0,0.0,0.0,9.38207333635129,8.819148936170212,2447.1604978872547,2412.96,0.0,9.38207333635129,10.3,-0.8,5.01
117,0.0,0.0,1.1170212765957448,1.05,0.6382978723404256,0.6,8.191489361702128,7.699999999999999,0.0,0.0,0.0,0.0,10.581711181530103,9.946808510638299,2446.9816888737314,2412.96,0.0,10.581711181530103,12.4,-0.5,5.01
118,0.0,0.0,1.148936170212766,1.08,0.6382978723404256,0.6,8.191489361702128,7.699999999999999,0.0,0.0,0.0,0.0,10.615663196016296,9.97872340425532,2446.8023141721087,2412.96,0.0,10.615663196016296,12.4,-0.5,5.01
119,0.0,0.0,1.106382978723404,1.04,0.6382978723404256,0.6,6.489361702127659,6.1,0.0,0.0,0.0,0.0,8.759619737437754,8.23404255319149,2446.653873707504,2412.96,0.0,8.759619737437754,10.3,-0.7,5.01
120,0.0,0.0,1.0212765957446808,0.96,0.6382978723404256,0.6,6.595744680851063,6.2,0.0,0.0,0.0,0.0,8.782254413761882,8.255319148936168,2446.5050561467338,2412.96,0.0,8.782254413761882,10.3,-1.1,5.27
121,0.0,0.0,1.0425531914893618,0.9800000000000001,0.6382978723404256,0.6,6.808510638297873,6.4,0.0,0.0,0.0,0.0,9.031235853327297,8.48936170212766,2446.3520890441223,2412.96,0.0,9.031235853327297,10.3,-1.1,5.27
122,0.0,0.0,1.1382978723404253,1.0699999999999998,0.6382978723404256,0.6,7.9787234042553195,7.5,0.0,0.0,0.0,0.0,10.377999094612948,9.75531914893617,2446.176676040456,2412.96,0.0,10.377999094612948,11.4,-1.5,5.27
123,0.0,0.0,1.0425531914893618,0.9800000000000001,0.6382978723404256,0.6,8.51063829787234,8.0,0.0,0.0,0.0,0.0,10.842009959257583,10.191489361702127,2445.9935296977924,2412.96,0.0,10.842009959257583,12.4,-1.5,5.27
124,0.0,0.0,1.0851063829787235,1.02,0.6382978723404256,0.6,6.489361702127659,6.1,0.0,0.0,0.0,0.0,8.736985061113623,8.212765957446807,2445.8454672865773,2412.96,0.0,8.736985061113623,11.4,-1.3,5.27
125,0.0,0.0,1.6170212765957446,1.52,0.6382978723404256,0.6,6.595744680851063,6.2,0.0,0.0,0.0,0.0,9.416025350837483,8.851063829787233,2445.686087685263,2412.96,0.0,9.416025350837483,11.4,-1.1,5.27
126,0.0,0.0,1.7340425531914894,1.6300000000000001,0.6382978723404256,0.6,7.340425531914894,6.9,0.0,0.0,0.0,0.0,10.332729741964691,9.712765957446809,2445.511429836809,2412.96,0.0,10.332729741964691,11.4,-1.1,5.27
127,0.0,0.0,1.7021276595744683,1.6,0.6382978723404256,0.6,8.404255319148938,7.900000000000001,0.0,0.0,0.0,0.0,11.430511543684926,10.74468085106383,2445.318475799651,2412.96,0.0,11.430511543684926,12.4,-0.9,5.27
128,0.0,0.0,1.5638297872340425,1.47,0.6382978723404256,0.6,8.617021276595743,8.1,0.0,0.0,0.0,0.0,11.509732910819373,10.819148936170212,2445.124201599328,2412.96,0.0,11.509732910819373,13.4,-0.7,5.27
129,0.0,0.0,1.6489361702127658,1.55,0.6382978723404256,0.6,8.191489361702128,7.699999999999999,0.0,0.0,0.0,0.0,11.147578089633319,10.47872340425532,2444.935963506966,2412.96,0.0,11.147578089633319,12.4,-0.4,5.27
130,0.0,0.0,1.7234042553191489,1.6199999999999999,0.6382978723404256,0.6,6.382978723404255,6.0,0.0,0.0,0.0,0.0,9.302851969216842,8.74468085106383,2444.778471038182,2412.96,0.0,9.302851969216842,11.4,0.0,5.27
131,0.0,0.0,1.797872340425532,1.69,0.6382978723404256,0.6,6.595744680851063,6.2,0.0,0.0,0.0,0.0,9.608420099592575,9.03191489361702,2444.6158859247175,2412.96,0.0,9.608420099592575,11.4,-0.1,5.27
132,0.0,0.0,1.6063829787234043,1.51,0.6382978723404256,0.6,6.702127659574468,6.3,0.0,0.0,0.0,0.0,9.51788139429606,8.946808510638297,2444.45480995226,2412.96,0.0,9.51788139429606,11.4,-0.2,5.27
133,0.0,0.0,1.6170212765957446,1.52,0.6382978723404256,0.6,8.085106382978722,7.599999999999999,0.0,0.0,0.0,0.0,11.00045269352648,10.340425531914892,2444.2690246192246,2412.96,0.0,11.00045269352648,12.4,-0.2,5.27
134,0.0,0.0,1.1382978723404253,1.0699999999999998,0.6382978723404256,0.6,8.191489361702128,7.699999999999999,0.0,0.0,0.0,0.0,10.604345857854232,9.96808510638298,2444.089841252569,2412.96,0.0,10.604345857854232,12.4,-0.5,5.27
135,0.0,0.0,1.1914893617021276,1.1199999999999999,0.7446808510638298,0.7,7.9787234042553195,7.5,0.0,0.0,0.0,0.0,10.54775916704391,9.914893617021276,2443.91160117661,2412.96,0.0,10.54775916704391,12.4,-0.6,5.27
136,0.0,0.0,1.1914893617021276,1.1199999999999999,0.7446808510638298,0.7,6.489361702127659,6.1,0.0,0.0,0.0,0.0,8.96333182435491,8.425531914893616,2443.7597684012694,2412.96,0.0,8.96333182435491,10.3,-0.5,5.27
137,0.0,0.0,1.127659574468085,1.06,0.7446808510638298,0.7,6.595744680851063,6.2,0.0,0.0,0.0,0.0,9.008601177003168,8.468085106382977,2443.6071812885507,2412.96,0.0,9.008601177003168,10.4,-1.0,5.27
138,0.0,0.0,2.1489361702127656,2.02,0.7446808510638298,0.7,6.808510638297873,6.4,0.0,0.0,0.0,0.0,10.321412403802627,9.702127659574469,2443.432714141306,2412.96,0.0,10.321412403802627,12.4,-0.9,5.27
139,0.0,0.0,2.8404255319148937,2.67,0.7446808510638298,0.7,8.723404255319148,8.2,0.0,0.0,0.0,0.0,13.094160253508374,12.308510638297872,2443.2120347043665,2412.96,0.0,13.094160253508374,13.4,-1.0,5.27
140,0.0,0.0,1.776595744680851,1.67,0.7446808510638298,0.7,8.297872340425533,7.800000000000001,0.0,0.0,0.0,0.0,11.509732910819373,10.819148936170212,2443.0177626104846,2412.96,0.0,11.509732910819373,12.4,-0.9,5.27
141,0.0,0.0,1.372340425531915,1.29,0.7446808510638298,0.7,6.382978723404255,6.0,0.0,0.0,0.0,0.0,9.042553191489361,8.5,2442.864610372864,2412.96,0.0,9.042553191489361,10.4,-1.1,5.27
142,0.0,0.0,1.0638297872340425,1.0,0.7446808510638298,0.7,6.595744680851063,6.2,0.0,0.0,0.0,0.0,8.940697148030782,8.404255319148936,2442.713155889119,2412.96,0.0,8.940697148030782,10.4,-1.1,5.27
143,0.0,0.0,1.0851063829787235,1.02,0.7446808510638298,0.7,6.702127659574468,6.3,0.0,0.0,0.0,0.0,9.076505205975556,8.531914893617023,2442.5594380891966,2412.96,0.0,9.076505205975556,10.3,-1.2,5.27
144,0.0,0.0,1.0319148936170213,0.97,0.7446808510638298,0.7,7.872340425531915,7.4,0.0,0.0,0.0,0.0,10.264825712992304,9.648936170212766,2442.3859151012084,2412.96,3.0,10.264825712992304,11.4,-1.0,5.27
145,0.0,0.0,3.276595744680851,3.08,0.7446808510638298,0.7,8.297872340425533,7.800000000000001,0.0,0.0,0.0,0.0,13.10547759167044,12.319148936170212,2442.1650480887656,2412.96,0.0,13.10547759167044,14.5,-0.7,5.27
146,0.0,0.0,3.319148936170213,3.12,0.7446808510638298,0.7,8.085106382978722,7.599999999999999,0.0,0.0,0.0,0.0,12.92440018107741,12.148936170212766,2441.947199254033,2412.96,-1.0,12.92440018107741,14.5,-0.5,5.27
147,0.0,0.0,3.3085106382978724,3.1100000000000003,0.7446808510638298,0.7,6.382978723404255,6.0,0.0,0.0,0.0,0.0,11.102308736985062,10.436170212765958,2441.759718827884,2412.96,0.0,11.102308736985062,12.4,-0.7,5.27
148,0.0,0.0,1.0319148936170213,0.97,0.7446808510638298,0.7,6.702127659574468,6.3,0.0,0.0,0.0,0.0,9.019918515165234,8.47872340425532,2441.6069450929126,2412.96,0.0,9.019918515165234,10.4,-1.2,5.27
149,0.0,0.0,1.0319148936170213,0.97,0.7446808510638298,0.7,6.808510638297873,6.4,0.0,0.0,0.0,0.0,9.133091896785876,8.585106382978724,2441.452285287688,2412.96,0.0,9.133091896785876,10.4,-1.2,5.27
150,0.0,0.0,1.0957446808510638,1.03,0.7446808510638298,0.7,9.361702127659575,8.8,0.0,0.0,0.0,0.0,11.91715708465369,11.202127659574469,2441.251224550658,2412.96,0.0,11.91715708465369,13.4,-1.0,5.27
151,0.0,0.0,1.127659574468085,1.06,0.7446808510638298,0.7,9.46808510638298,8.9,0.0,0.0,0.0,0.0,12.064282480760525,11.340425531914894,2441.047711924754,2412.96,0.0,12.064282480760525,13.5,-1.1,5.27
152,0.0,0.0,1.0000000000000002,0.9400000000000002,0.7446808510638298,0.7,7.872340425531915,7.4,0.0,0.0,0.0,0.0,10.230873698506112,9.617021276595745,2440.8747563153997,2412.96,-1.0,10.230873698506112,11.4,-0.5,5.27
153,0.0,0.0,1.0851063829787235,1.02,0.7446808510638298,0.7,6.489361702127659,6.1,0.0,0.0,0.0,0.0,8.85015844273427,8.319148936170214,2440.724812799931,2412.96,0.0,8.85015844273427,10.4,-0.4,5.27
154,0.0,0.0,1.0957446808510638,1.03,0.7446808510638298,0.7,6.808510638297873,6.4,0.0,0.0,0.0,0.0,9.200995925758262,8.648936170212766,2440.5690221430223,2412.96,0.0,9.200995925758262,10.4,-0.5,5.27
155,0.0,0.0,1.0106382978723403,0.9499999999999998,0.7446808510638298,0.7,7.659574468085108,7.2,0.0,0.0,0.0,0.0,10.015844273426891,9.414893617021278,2440.3996508361092,2412.96,0.0,10.015844273426891,11.4,-0.4,5.27
156,0.0,0.0,1.0851063829787235,1.02,0.7446808510638298,0.7,8.51063829787234,8.0,0.0,0.0,0.0,0.0,11.00045269352648,10.340425531914892,2440.213869558233,2412.96,0.0,11.00045269352648,12.4,-0.4,5.27
157,0.0,0.0,1.0531914893617023,0.99,0.7446808510638298,0.7,8.085106382978722,7.599999999999999,0.0,0.0,0.0,0.0,10.513807152557716,9.882978723404253,2440.036199225154,2412.96,-1.0,10.513807152557716,11.4,-0.4,5.27
158,0.0,0.0,1.0851063829787235,1.02,0.7446808510638298,0.7,6.382978723404255,6.0,0.0,0.0,0.0,0.0,8.736985061113625,8.212765957446809,2439.8881427712695,2412.96,0.0,8.736985061113625,10.4,-0.4,5.27
159,0.0,0.0,0.9893617021276597,0.93,0.7446808510638298,0.7,6.595744680851063,6.2,0.0,0.0,0.0,0.0,8.861475780896333,8.329787234042552,2439.7380116201116,2412.96,0.0,8.861475780896333,10.4,-0.2,5.27
160,0.0,0.0,1.0000000000000002,0.9400000000000002,0.7446808510638298,0.7,6.808510638297873,6.4,0.0,0.0,0.0,0.0,9.099139882299683,8.553191489361703,2439.5839195507283,2412.96,0.0,9.099139882299683,10.4,0.2,5.27
161,0.0,0.0,1.0851063829787235,1.02,0.7446808510638298,0.7,7.9787234042553195,7.5,0.0,0.0,0.0,0.0,10.434585785423268,9.808510638297872,2439.4075702037185,2412.96,0.0,10.434585785423268,11.4,0.0,5.27
162,0.0,0.0,1.0744680851063828,1.01,0.7446808510638298,0.7,8.404255319148938,7.900000000000001,0.0,0.0,0.0,0.0,10.875961973743776,10.22340425531915,2439.2238647632525,2412.96,0.0,10.875961973743776,12.4,0.0,5.27
163,0.0,0.0,1.148936170212766,1.08,0.6382978723404256,0.6,6.489361702127659,6.1,0.0,0.0,0.0,0.0,8.80488909008601,8.27659574468085,2439.0746773878864,2412.96,0.0,8.80488909008601,10.4,-0.4,5.27
164,0.0,0.0,2.382978723404255,2.2399999999999998,0.7446808510638298,0.7,6.595744680851063,6.2,0.0,0.0,0.0,0.0,10.344047080126753,9.723404255319148,2438.89983752854,2412.96,0.0,10.344047080126753,11.4,-0.3,5.27
165,0.0,0.0,2.202127659574468,2.07,0.6382978723404256,0.6,6.702127659574468,6.3,0.0,0.0,0.0,0.0,10.151652331371661,9.542553191489361,2438.7282044231797,2412.96,0.0,10.151652331371661,11.4,-0.4,5.27
166,0.0,0.0,1.0531914893617023,0.99,0.6382978723404256,0.6,7.340425531914894,6.9,0.0,0.0,0.0,0.0,9.608420099592575,9.031914893617023,2438.565625359982,2412.96,0.0,9.608420099592575,10.4,-0.1,5.27
167,0.0,0.0,3.372340425531915,3.17,0.6382978723404256,0.6,8.829787234042552,8.3,0.0,0.0,0.0,0.0,13.660027161611588,12.840425531914892,2438.335519674996,2412.96,0.0,13.660027161611588,14.5,-0.1,5.27
168,0.0,0.0,3.3936170212765955,3.19,0.6382978723404256,0.6,8.829787234042552,8.3,0.0,0.0,0.0,0.0,13.682661837935717,12.861702127659575,2438.1050369755103,2412.96,0.0,13.682661837935717,14.5,-0.1,5.27
169,0.0,0.0,3.3936170212765955,3.19,0.6382978723404256,0.6,7.234042553191489,6.8,0.0,0.0,0.0,0.0,11.985061113626076,11.26595744680851,2437.9028478519126,2412.96,0.0,11.985061113626076,13.5,0.0,5.27
170,0.0,0.0,3.4148936170212765,3.21,0.6382978723404256,0.6,6.595744680851063,6.2,0.0,0.0,0.0,0.0,11.328655500226347,10.648936170212766,2437.711599024061,2412.96,0.0,11.328655500226347,12.4,0.0,5.27
171,0.0,0.0,3.372340425531915,3.17,0.6382978723404256,0.6,6.702127659574468,6.3,0.0,0.0,0.0,0.0,11.396559529198733,10.712765957446809,2437.5192186536415,2412.96,0.0,11.396559529198733,10.4,-0.1,5.27
172,0.0,0.0,1.127659574468085,1.06,0.6382978723404256,0.6,7.872340425531915,7.4,0.0,0.0,0.0,0.0,10.25350837483024,9.638297872340424,2437.3458893281754,2412.96,0.0,10.25350837483024,11.4,0.1,5.27
173,0.0,0.0,1.0638297872340425,1.0,0.6382978723404256,0.6,8.297872340425533,7.800000000000001,0.0,0.0,0.0,0.0,10.638297872340425,10.000000000000002,2437.166147017747,2412.96,0.0,10.638297872340425,12.5,0.4,5.27
174,0.0,0.0,1.8936170212765955,1.78,0.6382978723404256,0.6,8.085106382978722,7.599999999999999,0.0,0.0,0.0,0.0,11.294703485740152,10.617021276595743,2436.975464793504,2412.96,-1.0,11.294703485740152,12.4,0.1,5.27
175,0.0,0.0,1.8297872340425532,1.72,0.6382978723404256,0.6,6.382978723404255,6.0,0.0,0.0,0.0,0.0,9.416025350837483,8.851063829787233,2436.8160940621924,2412.96,0.0,9.416025350837483,11.4,0.0,5.27
176,0.0,0.0,1.0212765957446808,0.96,0.6382978723404256,0.6,6.595744680851063,6.2,0.0,0.0,0.0,0.0,8.782254413761882,8.255319148936168,2436.667286339202,2412.96,0.0,8.782254413761882,10.4,-0.2,5.27
177,0.0,0.0,2.095744680851064,1.97,0.6382978723404256,0.6,6.702127659574468,6.3,0.0,0.0,0.0,0.0,10.038478949751019,9.436170212765957,2436.4975416894194,2412.96,0.0,10.038478949751019,11.4,0.0,5.27
178,0.0,0.0,1.6382978723404256,1.54,0.6382978723404256,0.6,8.829787234042552,8.3,0.0,0.0,0.0,0.0,11.81530104119511,11.106382978723403,2436.298183507858,2412.96,0.0,11.81530104119511,12.4,0.0,5.27
179,0.0,0.0,1.7021276595744683,1.6,0.6382978723404256,0.6,8.936170212765958,8.4,0.0,0.0,0.0,0.0,11.996378451788141,11.276595744680852,2436.0958075688113,2412.96,0.0,11.996378451788141,13.5,0.0,5.27
180,0.0,0.0,1.6170212765957446,1.52,0.6382978723404256,0.6,7.234042553191489,6.8,0.0,0.0,0.0,0.0,10.09506564056134,9.48936170212766,2435.925120378994,2412.96,0.0,10.09506564056134,10.4,0.0,7.0
181,0.0,0.0,1.5425531914893615,1.45,0.6382978723404256,0.6,6.489361702127659,6.1,0.0,0.0,0.0,0.0,9.223630602082391,8.670212765957446,2435.768957277172,2412.96,0.0,9.223630602082391,10.4,0.0,7.0
182,0.0,0.0,1.6170212765957446,1.52,0.6382978723404256,0.6,6.595744680851063,6.2,0.0,0.0,0.0,0.0,9.416025350837483,8.851063829787233,2435.6095877523676,2412.96,0.0,9.416025350837483,11.4,-0.2,7.0
183,0.0,0.0,1.7446808510638296,1.64,0.6382978723404256,0.6,7.872340425531915,7.4,0.0,0.0,0.0,0.0,10.909913988229968,10.25531914893617,2435.425320242976,2412.96,0.0,10.909913988229968,12.5,-0.1,7.0
184,0.0,0.0,1.5638297872340425,1.47,0.6382978723404256,0.6,9.148936170212766,8.6,0.0,0.0,0.0,0.0,12.07559981892259,11.351063829787234,2435.2216248206732,2412.96,0.0,12.07559981892259,13.5,-0.1,7.0
185,0.0,0.0,1.0319148936170213,0.97,0.6382978723404256,0.6,8.085106382978722,7.599999999999999,0.0,0.0,0.0,0.0,10.377999094612946,9.755319148936168,2435.046222947471,2412.96,0.0,10.377999094612946,12.5,-0.2,7.0
186,0.0,0.0,1.0425531914893618,0.9800000000000001,0.6382978723404256,0.6,6.382978723404255,6.0,0.0,0.0,0.0,0.0,8.578542326844726,8.063829787234042,2434.9008121958004,2412.96,0.0,8.578542326844726,10.4,-0.1,7.0
187,0.0,0.0,1.8085106382978722,1.7,0.6382978723404256,0.6,6.595744680851063,6.2,0.0,0.0,0.0,0.0,9.619737437754639,9.042553191489361,2434.7380483376924,2412.96,0.0,9.619737437754639,11.4,-0.5,7.0
188,0.0,0.0,1.7446808510638296,1.64,0.6382978723404256,0.6,6.702127659574468,6.3,0.0,0.0,0.0,0.0,9.665006790402897,9.085106382978724,2434.574530153137,2412.96,0.0,9.665006790402897,11.4,-0.8,7.0
189,0.0,0.0,1.329787234042553,1.25,0.6382978723404256,0.6,7.553191489361701,7.1,0.0,0.0,0.0,0.0,10.129017655047532,9.52127659574468,2434.4032786176895,2412.96,0.0,10.129017655047532,12.5,-1.1,7.0
190,0.0,0.0,1.3510638297872342,1.27,0.6382978723404256,0.6,8.191489361702128,7.699999999999999,0.0,0.0,0.0,0.0,10.830692621095519,10.180851063829788,2434.220332670726,2412.96,1.0,10.830692621095519,12.5,-1.0,7.0
191,0.0,0.0,2.170212765957447,2.04,0.6382978723404256,0.6,8.723404255319148,8.2,0.0,0.0,0.0,0.0,12.267994567677682,11.53191489361702,2434.0134318742653,2412.96,0.0,12.267994567677682,13.5,-1.0,7.0
192,0.0,0.0,2.180851063829787,2.05,0.6382978723404256,0.6,7.127659574468084,6.7,0.0,0.0,0.0,0.0,10.581711181530101,9.946808510638297,2433.834636007808,2412.96,0.0,10.581711181530101,12.5,-1.0,7.0
193,0.0,0.0,1.0425531914893618,0.9800000000000001,0.6382978723404256,0.6,6.702127659574468,6.3,0.0,0.0,0.0,0.0,8.918062471706653,8.382978723404253,2433.6835677986437,2412.96,0.0,8.918062471706653,10.4,-0.8,7.0
194,0.0,0.0,1.0744680851063828,1.01,0.6382978723404256,0.6,6.808510638297873,6.4,0.0,0.0,0.0,0.0,9.065187867813492,8.521276595744682,2433.5300476506127,2412.96,0.0,9.065187867813492,10.4,-0.9,7.0
195,0.0,0.0,1.0851063829787235,1.02,0.6382978723404256,0.6,8.085106382978722,7.599999999999999,0.0,0.0,0.0,0.0,10.434585785423268,9.808510638297872,2433.3537043574747,2412.96,0.0,10.434585785423268,11.4,-0.8,7.0
196,0.0,0.0,1.0744680851063828,1.01,0.6382978723404256,0.6,8.297872340425533,7.800000000000001,0.0,0.0,0.0,0.0,10.649615210502489,10.01063829787234,2433.1737774169287,2412.96,0.0,10.649615210502489,11.4,-0.8,7.0
197,0.0,0.0,1.106382978723404,1.04,0.6382978723404256,0.6,6.382978723404255,6.0,0.0,0.0,0.0,0.0,8.646446355817112,8.127659574468085,2433.0272368038877,2412.96,0.0,8.646446355817112,10.4,-0.6,7.0
198,0.0,0.0,1.0957446808510638,1.03,0.6382978723404256,0.6,6.489361702127659,6.1,0.0,0.0,0.0,0.0,8.748302399275689,8.223404255319148,2432.878998736663,2412.96,0.0,8.748302399275689,10.4,-0.6,7.0
199,0.0,0.0,1.0319148936170213,0.97,0.6382978723404256,0.6,6.702127659574468,6.3,0.0,0.0,0.0,0.0,8.90674513354459,8.372340425531915,2432.728120105439,2412.96,0.0,8.90674513354459,10.4,-0.6,7.0
200,0.0,0.0,1.127659574468085,1.06,0.6382978723404256,0.6,7.659574468085108,7.2,0.0,0.0,0.0,0.0,10.027161611588957,9.425531914893618,2432.5585680171253,2412.96,1.0,10.027161611588957,11.4,-0.6,7.0
201,0.0,0.0,1.7872340425531918,1.6800000000000002,0.6382978723404256,0.6,8.085106382978722,7.599999999999999,0.0,0.0,0.0,0.0,11.18153010411951,10.510638297872338,2432.369776623488,2412.96,0.0,11.18153010411951,12.5,-0.4,7.0
202,0.0,0.0,2.2659574468085104,2.13,0.6382978723404256,0.6,7.446808510638298,7.0,0.0,0.0,0.0,0.0,11.011770031688547,10.351063829787234,2432.1838147531835,2385.54,-1.0,11.011770031688547,13.5,-0.2,7.0
203,0.0,0.0,2.3085106382978724,2.17,0.6382978723404256,0.6,6.382978723404255,6.0,0.0,0.0,0.0,0.0,9.925305568130375,9.329787234042552,2432.0159608098998,2385.54,0.0,9.925305568130375,11.4,-0.5,7.0
204,0.0,0.0,1.7234042553191489,1.6199999999999999,0.6382978723404256,0.6,6.595744680851063,6.2,0.0,0.0,0.0,0.0,9.529198732458125,8.957446808510637,2431.8547088150644,2385.54,0.0,9.529198732458125,10.4,-0.5,7.0
205,0.0,0.0,1.6595744680851066,1.56,0.6382978723404256,0.6,6.702127659574468,6.3,0.0,0.0,0.0,0.0,9.574468085106382,9.0,2431.6927024922707,2385.54,0.0,9.574468085106382,11.4,-0.4,7.0
206,0.0,0.0,1.6489361702127658,1.55,0.6382978723404256,0.6,8.085106382978722,7.599999999999999,0.0,0.0,0.0,0.0,11.034404708012675,10.372340425531913,2431.5063640544345,2385.54,0.0,11.034404708012675,12.5,0.0,7.0
207,0.0,0.0,1.202127659574468,1.1300000000000001,0.6382978723404256,0.6,8.191489361702128,7.699999999999999,0.0,0.0,0.0,0.0,10.672249886826618,10.03191489361702,2431.326061716623,2385.54,0.0,10.672249886826618,12.5,0.0,7.0
208,0.0,0.0,1.1595744680851063,1.09,0.6382978723404256,0.6,6.382978723404255,6.0,0.0,0.0,0.0,0.0,8.703033046627434,8.180851063829788,2431.1785798397837,2385.54,0.0,8.703033046627434,10.4,0.0,7.0
209,0.0,0.0,1.148936170212766,1.08,0.6382978723404256,0.6,6.489361702127659,6.1,0.0,0.0,0.0,0.0,8.80488909008601,8.27659574468085,2431.029400509702,2385.54,0.0,8.80488909008601,10.4,-0.1,7.0
210,0.0,0.0,1.8404255319148937,1.73,0.6382978723404256,0.6,6.702127659574468,6.3,0.0,0.0,0.0,0.0,9.766862833861474,9.180851063829786,2430.8641884330705,2385.54,0.0,9.766862833861474,11.5,-0.3,7.28
211,0.0,0.0,1.8085106382978722,1.7,0.6382978723404256,0.6,7.553191489361701,7.1,0.0,0.0,0.0,0.0,10.638297872340424,10.0,2430.684452604343,2385.54,0.0,10.638297872340424,11.5,-0.3,7.28
212,0.0,0.0,1.1595744680851063,1.09,0.6382978723404256,0.6,8.51063829787234,8.0,0.0,0.0,0.0,0.0,10.966500679040289,10.308510638297872,2430.499246908573,2385.54,0.0,10.966500679040289,12.5,-0.3,7.28
213,0.0,0.0,1.0425531914893618,0.9800000000000001,0.6382978723404256,0.6,8.085106382978722,7.599999999999999,0.0,0.0,0.0,0.0,10.389316432775011,9.76595744680851,2430.323661135446,2385.54,-1.0,10.389316432775011,11.4,-0.3,7.28
214,0.0,0.0,1.148936170212766,1.08,0.6382978723404256,0.6,6.382978723404255,6.0,0.0,0.0,0.0,0.0,8.691715708465368,8.170212765957446,2430.1763688833103,2385.54,0.0,8.691715708465368,10.4,-0.4,7.28
215,0.0,0.0,1.0212765957446808,0.96,0.6382978723404256,0.6,6.595744680851063,6.2,0.0,0.0,0.0,0.0,8.782254413761882,8.255319148936168,2430.0275678000453,2385.54,0.0,8.782254413761882,10.4,-0.5,7.28
216,0.0,0.0,1.0319148936170213,0.97,0.6382978723404256,0.6,6.702127659574468,6.3,0.0,0.0,0.0,0.0,8.90674513354459,8.372340425531915,2429.876692020252,2385.54,0.0,8.90674513354459,10.4,-0.6,7.28
217,0.0,0.0,2.180851063829787,2.05,0.6382978723404256,0.6,8.617021276595743,8.1,0.0,0.0,0.0,0.0,12.166138524219102,11.436170212765957,2429.6714931681563,2385.54,1.0,12.166138524219102,13.5,-0.8,7.28
218,0.0,0.0,2.180851063829787,2.05,0.6382978723404256,0.6,8.936170212765958,8.4,0.0,0.0,0.0,0.0,12.505658669081035,11.755319148936172,2429.4606358521783,2385.54,0.0,12.505658669081035,13.5,-0.5,7.28
219,0.0,0.0,1.1170212765957448,1.05,0.6382978723404256,0.6,7.127659574468084,6.7,0.0,0.0,0.0,0.0,9.449977365323678,8.882978723404255,2429.3007067687868,2385.54,-1.0,9.449977365323678,11.4,-0.7,7.28
220,0.0,0.0,1.0531914893617023,0.99,0.6382978723404256,0.6,6.489361702127659,6.1,0.0,0.0,0.0,0.0,8.703033046627432,8.180851063829786,2429.1532269173026,2385.54,0.0,8.703033046627432,10.4,-0.2,7.28
221,0.0,0.0,1.106382978723404,1.04,0.6382978723404256,0.6,6.595744680851063,6.2,0.0,0.0,0.0,0.0,8.872793119058397,8.340425531914892,2429.002917878758,2385.54,0.0,8.872793119058397,10.4,0.0,7.28
222,0.0,0.0,1.0851063829787235,1.02,0.6382978723404256,0.6,7.446808510638298,7.0,0.0,0.0,0.0,0.0,9.75554549569941,9.170212765957446,2428.837896450912,2385.54,0.0,9.75554549569941,10.5,0.0,7.28
