k,gP1,gP2,dA1,dA2,dB1,dB2,dC1,dC2,sBY,xFC1,xFC2,xFD1,xFD2,bF,bF_actual,s_actual,xFD1_xFC2,xFD1_xFC2_actual,solar_radiation,pBY
3212,0.0,0.0,0.9255319148936169,0.8699999999999999,0.6382978723404256,0.6,10.319148936170212,9.7,46.98936170212476,35.106382978720504,32.99999999999727,0.0,0.0,312.0,2056.5,0.0,-32.99999999999727,13.4,24.8,7.54
3213,0.0,0.0,0.9361702127659576,0.8800000000000001,0.6382978723404256,0.6,11.170212765957446,10.5,47.85106382978796,35.10638297872413,33.00000000000068,0.0,0.0,312.55,2056.5,0.0,-33.00000000000068,14.4,25.6,7.54
3214,0.0,0.0,2.021276595744681,1.8999999999999997,0.6382978723404256,0.6,14.148936170212767,13.3,48.72340425531915,31.914893617021278,30.0,0.0,0.0,313.05,2056.5,0.0,-30.0,18.5,26.8,7.54
3215,0.0,0.0,2.0531914893617027,1.9300000000000002,0.6382978723404256,0.6,8.936170212765958,8.4,49.925531914895075,38.297872340426984,36.000000000001364,0.0,0.0,313.65000000000003,2056.5,0.0,-36.000000000001364,14.4,28.0,7.54
3216,0.0,0.0,0.9148936170212767,0.86,0.6382978723404256,0.6,8.829787234042554,8.3,48.68085106382761,38.29787234042335,35.999999999997954,0.0,0.0,314.25,2056.5,0.0,-35.999999999997954,12.3,29.1,7.54
3217,0.0,0.0,1.0319148936170213,0.97,0.6382978723404256,0.6,8.936170212765958,8.4,48.904255319150394,38.297872340426984,36.000000000001364,0.0,0.0,314.85,2056.5,0.0,-36.000000000001364,12.3,30.1,7.54
3218,2.6,2.444,1.042553191489362,0.9800000000000001,0.6382978723404256,0.6,9.042553191489361,8.5,49.76876595744537,41.48936170212621,38.999999999998636,0.0,0.0,315.5,2056.5,0.0,-38.999999999998636,9.3,31.2,7.54
3219,2.5,2.3499999999999996,1.6170212765957448,1.52,0.6382978723404256,0.6,10.106382978723405,9.5,48.30957446808656,38.297872340426984,36.000000000001364,0.0,0.0,316.1,2056.5,0.0,-36.000000000001364,10.3,32.1,7.54
3220,3.1,2.9139999999999997,1.6170212765957448,1.52,0.6382978723404256,0.6,11.276595744680852,10.6,48.91578723404401,38.297872340426984,36.000000000001364,0.0,0.0,316.70000000000005,2056.5,0.0,-36.000000000001364,12.3,33.1,7.54
3221,3.2,3.008,1.8617021276595747,1.75,0.6382978723404256,0.6,12.23404255319149,11.5,46.83242553191199,35.106382978720504,32.99999999999727,0.0,0.0,317.25,2056.5,0.0,-32.99999999999727,13.3,34.5,7.54
3222,3.7999999999999994,3.571999999999999,1.6808510638297873,1.58,0.6382978723404256,0.6,11.702127659574469,11.0,48.74714893617167,38.297872340426984,36.000000000001364,0.0,0.0,317.85,2056.5,0.0,-36.000000000001364,9.3,35.9,7.54
3223,3.7999999999999994,3.571999999999999,1.6382978723404256,1.54,0.6382978723404256,0.6,9.574468085106384,9.0,49.76842553191345,41.48936170212621,38.999999999998636,0.0,0.0,318.5,2056.5,0.0,-38.999999999998636,9.3,37.3,7.54
3224,4.3,4.042000000000001,1.648936170212766,1.55,0.6382978723404256,0.6,9.574468085106384,9.0,49.309063829789416,41.48936170212984,39.000000000002046,0.0,0.0,319.15000000000003,2056.5,1.0,-39.000000000002046,9.3,39.0,7.54
3225,4.9,4.606000000000001,1.5638297872340428,1.47,0.6382978723404256,0.6,9.787234042553191,9.2,48.872723404253875,41.48936170212621,38.999999999998636,0.0,0.0,319.8,2056.5,0.0,-38.999999999998636,9.3,40.6,7.54
3226,4.9,4.606000000000001,1.574468085106383,1.48,0.6382978723404256,0.6,11.063829787234043,10.4,46.96846808510784,38.297872340426984,36.000000000001364,0.0,0.0,320.40000000000003,2056.5,0.0,-36.000000000001364,10.3,42.5,7.54
3227,5.3,4.982,1.5638297872340428,1.47,0.6382978723404256,0.6,12.446808510638297,11.7,47.964808510636125,38.29787234042335,35.999999999997954,0.0,0.0,321.0,2056.5,0.0,-35.999999999997954,10.3,44.4,7.54
3228,5.9,5.546,1.5319148936170215,1.44,0.6382978723404256,0.6,13.617021276595747,12.8,48.53910638298017,38.297872340426984,36.000000000001364,0.0,0.0,321.6,2056.5,0.0,-36.000000000001364,12.3,46.5,7.54
3229,6.3,5.922,1.574468085106383,1.48,0.6382978723404256,0.6,8.829787234042554,8.3,49.80140425531843,44.68085106382907,41.99999999999932,0.0,0.0,322.3,2056.5,0.0,-41.99999999999932,6.2,48.7,7.54
3230,6.7,6.297999999999999,1.5851063829787233,1.49,0.6382978723404256,0.6,8.829787234042554,8.3,49.43604255319077,44.68085106382907,41.99999999999932,0.0,0.0,323.0,2056.5,0.0,-41.99999999999932,6.2,50.8,7.54
3231,7.699999999999999,7.237999999999999,1.0851063829787235,1.02,0.6382978723404256,0.6,8.829787234042554,8.3,47.9960425531944,44.68085106383269,42.00000000000273,0.0,0.0,323.70000000000005,2056.5,0.0,-42.00000000000273,5.2,53.0,7.54
3232,7.800000000000001,7.332,1.148936170212766,1.08,0.6382978723404256,0.6,9.148936170212767,8.6,48.28502127659503,44.68085106382907,41.99999999999932,0.0,0.0,324.40000000000003,2056.5,0.0,-41.99999999999932,5.1,54.8,7.54
3233,7.900000000000001,7.426000000000001,1.1808510638297873,1.1099999999999999,0.6382978723404256,0.6,10.000000000000002,9.4,49.07399999999928,44.68085106382907,41.99999999999932,0.0,0.0,325.1,2056.5,0.0,-41.99999999999932,5.2,56.9,7.54
3234,8.9,8.366,1.1382978723404253,1.0699999999999998,0.6382978723404256,0.6,11.063829787234043,10.4,49.15527659574396,44.68085106382907,41.99999999999932,0.0,0.0,325.8,2056.5,0.0,-41.99999999999932,6.2,58.9,7.54
3235,9.0,8.459999999999999,1.1595744680851066,1.09,0.6382978723404256,0.6,12.23404255319149,11.5,47.06127659574686,41.48936170212984,39.000000000002046,0.0,0.0,326.45000000000005,2056.5,0.0,-39.000000000002046,6.2,60.9,7.54
3236,9.7,9.117999999999999,1.106382978723404,1.04,0.6382978723404256,0.6,11.702127659574469,11.0,49.00965957446737,44.68085106382907,41.99999999999932,0.0,0.0,327.15000000000003,2056.5,0.0,-41.99999999999932,6.2,63.1,7.54
3237,10.5,9.87,1.042553191489362,0.9800000000000001,0.6382978723404256,0.6,8.936170212765958,8.4,48.61936170212767,47.872340425531924,45.0,0.0,0.0,327.90000000000003,2056.5,0.0,-45.0,2.1,65.6,7.54
3238,11.2,10.527999999999999,1.042553191489362,0.9800000000000001,0.6382978723404256,0.6,9.042553191489361,8.5,48.06774468085107,47.872340425531924,45.0,0.0,0.0,328.65000000000003,2056.5,0.0,-45.0,2.1,68.5,7.54
3239,11.2,10.527999999999999,1.4787234042553195,1.3900000000000001,0.6382978723404256,0.6,9.361702127659575,8.8,48.823063829787245,47.872340425531924,45.0,0.0,0.0,329.40000000000003,2056.5,0.0,-45.0,2.1,71.6,7.54
3240,12.2,11.467999999999998,1.521276595744681,1.4300000000000002,0.6382978723404256,0.6,9.680851063829788,9.1,48.244765957446816,47.872340425531924,45.0,0.0,0.0,330.15000000000003,2056.5,1.0,-45.0,2.1,74.7,7.37
3241,12.8,12.032,2.6489361702127656,2.4899999999999998,0.7446808510638298,0.7,11.595744680851066,10.9,47.63821276595673,44.68085106382907,41.99999999999932,0.0,0.0,330.85,2056.5,0.0,-41.99999999999932,3.1,77.5,7.37
3242,13.2,12.408,2.6489361702127656,2.4899999999999998,0.6382978723404256,0.6,13.936170212765958,13.1,49.49625531914821,44.68085106382907,41.99999999999932,0.0,0.0,331.55,2056.5,-1.0,-41.99999999999932,5.2,79.6,7.37
3243,13.6,12.783999999999999,2.6170212765957452,2.46,0.6382978723404256,0.6,12.021276595744684,11.3,47.17344680850992,44.68085106382907,41.99999999999932,0.0,0.0,332.25,2056.5,0.0,-41.99999999999932,0.1,81.8,7.37
3244,14.2,13.347999999999999,2.585106382978724,2.43,0.6382978723404256,0.6,9.680851063829788,9.1,47.42859574468086,47.872340425531924,45.0,0.0,0.0,333.0,2056.5,0.0,-45.0,1.0,86.2,7.37
3245,14.7,13.817999999999998,2.6170212765957452,2.46,0.6382978723404256,0.6,9.787234042553191,9.2,47.09689361702128,47.872340425531924,45.0,0.0,0.0,333.75,2056.5,0.0,-45.0,0.0,86.4,7.37
3246,15.500000000000002,14.57,1.5,1.41,0.6382978723404256,0.6,9.893617021276597,9.3,48.525744680851794,51.063829787234766,48.00000000000068,0.0,0.0,334.55,2056.5,-1.0,-48.00000000000068,-2.1,88.1,7.37
3247,15.3,14.382,1.574468085106383,1.48,0.6382978723404256,0.6,11.063829787234043,10.4,49.95842553191562,51.063829787234766,48.00000000000068,0.0,0.0,335.35,2056.5,0.0,-48.00000000000068,-2.0,91.1,7.37
3248,16.0,15.04,1.7127659574468086,1.61,0.6382978723404256,0.6,11.276595744680852,10.6,49.65148936170286,51.063829787234766,48.00000000000068,0.0,0.0,336.15000000000003,2056.5,-1.0,-48.00000000000068,-2.1,96.2,7.37
3249,17.2,16.168000000000003,1.6595744680851068,1.56,0.6382978723404256,0.6,12.127659574468087,11.4,49.32136170212838,51.063829787234766,48.00000000000068,0.0,0.0,336.95000000000005,2056.5,-1.0,-48.00000000000068,-0.1,100.0,7.37
3250,17.9,16.825999999999997,1.6702127659574466,1.5699999999999998,0.5319148936170213,0.5,8.936170212765958,8.4,48.56761702127442,54.25531914893399,50.999999999997954,0.0,0.0,337.8,2056.5,-1.0,-50.999999999997954,-3.0,101.8,7.37
3251,18.6,17.483999999999998,1.648936170212766,1.55,0.6382978723404256,0.6,8.936170212765958,8.4,47.994723404256774,54.25531914893762,51.000000000001364,0.0,0.0,338.65000000000003,2056.5,0.0,-51.000000000001364,-5.1,104.7,7.37
3252,19.6,18.424000000000003,0.9148936170212767,0.86,0.6382978723404256,0.6,9.042553191489361,8.5,49.61855319148791,57.44680851063685,53.999999999998636,0.0,0.0,339.55,2056.5,1.0,-53.999999999998636,-7.1,108.7,7.37
3253,19.5,18.33,0.9574468085106385,0.9,0.6382978723404256,0.6,9.25531914893617,8.7,49.96787234042772,57.44680851064048,54.000000000002046,0.0,0.0,340.45000000000005,2056.5,0.0,-54.000000000002046,-7.1,110.8,7.37
3254,19.9,18.706,0.9574468085106385,0.9,0.6382978723404256,0.6,9.468085106382981,8.9,49.80463829787089,57.44680851063685,53.999999999998636,0.0,0.0,341.35,2056.5,0.0,-53.999999999998636,-7.1,113.9,7.37
3255,21.4,20.115999999999996,0.946808510638298,0.89,0.6382978723404256,0.6,10.851063829787233,10.2,49.76697872340281,57.44680851063685,53.999999999998636,0.0,0.0,342.25,2056.5,1.0,-53.999999999998636,-6.1,117.4,7.37
3256,22.2,20.868,0.9042553191489362,0.85,0.5319148936170213,0.5,13.51063829787234,12.7,48.33412765957592,54.25531914893762,51.000000000001364,0.0,0.0,343.1,2056.5,1.0,-51.000000000001364,-6.1,119.1,7.37
3257,22.5,21.15,0.9787234042553191,0.9199999999999999,0.5319148936170213,0.5,13.297872340425533,12.5,47.913829787235485,54.25531914893762,51.000000000001364,0.0,0.0,343.95000000000005,2056.5,-1.0,-51.000000000001364,-5.1,121.6,7.37
3258,22.5,21.15,0.946808510638298,0.89,0.6382978723404256,0.6,8.936170212765958,8.4,46.81808510638153,57.44680851063685,53.999999999998636,0.0,0.0,344.85,2056.5,0.0,-53.999999999998636,-10.2,118.6,7.37
3259,22.7,21.337999999999997,3.2553191489361706,3.06,0.6382978723404256,0.6,8.936170212765958,8.4,48.938595744679404,57.44680851063685,53.999999999998636,0.0,0.0,345.75,2056.5,0.0,-53.999999999998636,-8.1,119.0,7.37
3260,23.1,21.714,3.2553191489361706,3.06,0.6382978723404256,0.6,9.042553191489361,8.5,48.66897872340644,57.44680851064048,54.000000000002046,0.0,0.0,346.65000000000003,2056.5,0.0,-54.000000000002046,-8.2,119.3,7.37
3261,22.4,21.055999999999997,3.340425531914893,3.1399999999999997,0.6382978723404256,0.6,9.25531914893617,8.7,49.624851063828345,57.44680851063685,53.999999999998636,0.0,0.0,347.55,2056.5,1.0,-53.999999999998636,-8.1,118.8,7.37
3262,22.9,21.525999999999996,3.5638297872340425,3.35,0.6382978723404256,0.6,11.063829787234043,10.4,47.99527659574614,54.25531914893762,51.000000000001364,0.0,0.0,348.40000000000003,2056.5,0.0,-51.000000000001364,-6.1,118.0,7.37
3263,22.3,20.962,3.2446808510638294,3.05,0.6382978723404256,0.6,12.872340425531915,12.1,46.857148936170944,51.063829787234766,48.00000000000068,0.0,0.0,349.20000000000005,2056.5,0.0,-48.00000000000068,-5.0,117.8,7.37
3264,22.9,21.525999999999996,1.0106382978723405,0.9499999999999998,0.6382978723404256,0.6,13.191489361702128,12.4,47.569744680848885,54.25531914893399,50.999999999997954,0.0,0.0,350.05,2056.5,0.0,-50.999999999997954,-6.1,118.5,7.37
3265,22.9,21.525999999999996,1.0638297872340425,1.0,0.6382978723404256,0.6,9.574468085106384,9.0,47.19740425532133,57.44680851064048,54.000000000002046,0.0,0.0,350.95000000000005,2056.5,0.0,-54.000000000002046,-10.2,120.3,7.37
3266,23.8,22.371999999999996,1.1382978723404253,1.0699999999999998,0.6382978723404256,0.6,9.787234042553191,9.2,49.83012765957374,60.6382978723397,56.99999999999932,0.0,0.0,351.90000000000003,2056.5,0.0,-56.99999999999932,-10.2,123.7,7.37
3267,24.1,22.654,0.9361702127659576,0.8800000000000001,0.6382978723404256,0.6,9.893617021276597,9.3,49.45238297872268,60.6382978723397,56.99999999999932,0.0,0.0,352.85,2056.5,0.0,-56.99999999999932,-12.3,125.6,7.37
3268,24.7,23.218,0.9787234042553191,0.9199999999999999,0.6382978723404256,0.6,9.574468085106384,9.0,48.61178723404183,60.6382978723397,56.99999999999932,0.0,0.0,353.8,2056.5,0.0,-56.99999999999932,-12.2,125.6,7.37
3269,24.8,23.311999999999998,0.9574468085106385,0.9,0.6382978723404256,0.6,10.95744680851064,10.3,49.87948936170141,60.6382978723397,56.99999999999932,0.0,0.0,354.75,2056.5,0.0,-56.99999999999932,-10.2,125.9,7.37
3270,24.8,23.311999999999998,0.9574468085106385,0.9,0.6382978723404256,0.6,13.617021276595747,12.8,49.34757446808729,57.44680851064048,54.000000000002046,0.0,0.0,355.65000000000003,2056.5,1.0,-54.000000000002046,-7.1,124.6,7.29
3271,23.8,22.371999999999996,0.9361702127659576,0.8800000000000001,0.6382978723404256,0.6,13.617021276595747,12.8,47.07480851063612,54.25531914893399,50.999999999997954,0.0,0.0,356.5,2056.5,0.0,-50.999999999997954,-6.1,121.1,7.29
3272,22.5,21.15,1.5638297872340428,1.47,0.6382978723404256,0.6,9.680851063829788,9.1,48.17978723404473,57.44680851064048,54.000000000002046,0.0,0.0,357.40000000000003,2056.5,0.0,-54.000000000002046,-9.2,116.5,7.29
3273,21.9,20.586,1.4893617021276595,1.4,0.6382978723404256,0.6,9.680851063829788,9.1,48.66931914893472,57.44680851063685,53.999999999998636,0.0,0.0,358.3,2056.5,0.0,-53.999999999998636,-8.2,114.9,7.29
3274,22.0,20.679999999999996,1.5106382978723405,1.42,0.6382978723404256,0.6,9.148936170212767,8.6,48.064680851066015,57.44680851064048,54.000000000002046,0.0,0.0,359.20000000000005,2056.5,1.0,-54.000000000002046,-9.2,115.9,7.29
3275,22.4,21.055999999999997,1.5106382978723405,1.42,0.6382978723404256,0.6,9.361702127659575,8.8,47.901446808509185,57.44680851063685,53.999999999998636,0.0,0.0,360.1,2056.5,-1.0,-53.999999999998636,-9.2,118.6,7.29
3276,23.7,22.278,1.521276595744681,1.4300000000000002,0.6382978723404256,0.6,11.170212765957446,10.5,48.498595744679406,57.44680851063685,53.999999999998636,0.0,0.0,361.0,2056.5,1.0,-53.999999999998636,-9.2,123.3,7.29
3277,25.4,23.875999999999994,1.4361702127659577,1.35,0.6382978723404256,0.6,12.340425531914894,11.6,47.98570212766175,57.44680851064048,54.000000000002046,0.0,0.0,361.90000000000003,2056.5,-1.0,-54.000000000002046,-8.2,130.9,7.29
3278,27.3,25.662,1.5,1.41,0.6382978723404256,0.6,12.765957446808512,12.0,49.88055319148864,60.6382978723397,56.99999999999932,0.0,0.0,362.85,2056.5,0.0,-56.99999999999932,-10.3,141.9,7.29
3279,31.000000000000004,29.14,1.595744680851064,1.5,0.6382978723404256,0.6,9.680851063829788,9.1,49.79617021276668,67.0212765957454,63.00000000000068,0.0,0.0,363.90000000000003,2056.5,1.0,-63.00000000000068,-17.4,156.3,7.29
3280,31.300000000000004,29.422,1.5851063829787233,1.49,0.6382978723404256,0.6,9.893617021276597,9.3,49.71629787234115,67.0212765957454,63.00000000000068,0.0,0.0,364.95000000000005,2056.5,0.0,-63.00000000000068,-17.4,167.7,7.29
3281,30.699999999999996,28.857999999999997,1.5319148936170215,1.44,0.6382978723404256,0.6,10.000000000000002,9.4,47.142,63.829787234042556,60.0,0.0,0.0,365.95000000000005,2056.5,0.0,-60.0,-17.4,155.3,7.29
3282,27.4,25.755999999999997,1.595744680851064,1.5,0.6382978723404256,0.6,10.74468085106383,10.1,47.86102127659502,60.6382978723397,56.99999999999932,0.0,0.0,366.90000000000003,2056.5,1.0,-56.99999999999932,-12.3,139.8,7.29
3283,30.699999999999996,28.857999999999997,1.5425531914893618,1.45,0.6382978723404256,0.6,11.276595744680852,10.6,48.42923404255319,63.829787234042556,60.0,0.0,0.0,367.90000000000003,2056.5,-1.0,-60.0,-14.3,158.4,7.29
3284,34.9,32.806,0.9255319148936169,0.8699999999999999,0.6382978723404256,0.6,13.72340425531915,12.9,49.5025106382986,67.0212765957454,63.00000000000068,0.0,0.0,368.95000000000005,2056.5,-1.0,-63.00000000000068,-18.4,184.6,7.29
3285,49.5,46.53,0.946808510638298,0.89,0.6382978723404256,0.6,10.425531914893618,9.8,48.45936170212477,82.97872340425242,77.99999999999727,0.0,0.0,370.25,2056.5,-1.0,-77.99999999999727,-33.8,244.4,7.29
3286,51.5,48.41,0.9680851063829786,0.9099999999999999,0.6382978723404256,0.6,9.042553191489361,8.5,48.40914893617167,86.1702127659589,81.00000000000136,0.0,0.0,371.6,2056.5,0.0,-81.00000000000136,-39.0,252.8,7.29
3287,52.0,48.879999999999995,0.9255319148936169,0.8699999999999999,0.6382978723404256,0.6,9.042553191489361,8.5,47.89659574468231,86.1702127659589,81.00000000000136,0.0,0.0,372.95000000000005,2056.5,0.0,-81.00000000000136,-39.9,251.3,7.29
3288,48.0,45.12,2.021276595744681,1.8999999999999997,0.6382978723404256,0.6,9.25531914893617,8.7,49.7736170212737,82.97872340425242,77.99999999999727,0.0,0.0,374.25,2056.5,0.0,-77.99999999999727,-33.8,231.8,7.29
3289,47.4,44.556,2.0319148936170217,1.9100000000000004,0.6382978723404256,0.6,9.893617021276597,9.3,47.79506382978723,79.7872340425532,75.0,0.0,0.0,375.5,2056.5,1.0,-75.0,-33.8,225.5,7.29
3290,47.5,44.65,0.9042553191489362,0.85,0.6382978723404256,0.6,11.170212765957446,10.5,47.849999999999994,79.7872340425532,75.0,0.0,0.0,376.75,2056.5,0.0,-75.0,-30.799999999999997,218.5,7.29
3291,50.7,47.658,0.9361702127659576,0.8800000000000001,0.6382978723404256,0.6,12.340425531914894,11.6,49.23561702127732,82.97872340425604,78.00000000000068,0.0,0.0,378.05,2056.5,-1.0,-78.00000000000068,-34.8,245.8,7.29
3292,53.8,50.571999999999996,0.9042553191489362,0.85,0.6382978723404256,0.6,14.148936170212767,13.3,48.09821276595818,82.97872340425604,78.00000000000068,0.0,0.0,379.35,2056.5,0.0,-78.00000000000068,-35.9,260.3,7.29
3293,54.4,51.135999999999996,0.9255319148936169,0.8699999999999999,0.6382978723404256,0.6,9.787234042553191,9.2,49.576765957445375,89.36170212765813,83.99999999999864,0.0,0.0,380.75,2056.5,0.0,-83.99999999999864,-40.0,265.4,7.29
3294,53.6,50.38399999999999,1.2446808510638299,1.17,0.6382978723404256,0.6,9.787234042553191,9.2,47.45642553191635,86.1702127659589,81.00000000000136,0.0,0.0,382.1,2056.5,0.0,-81.00000000000136,-41.0,263.8,7.29
3295,51.6,48.50399999999999,1.0212765957446808,0.96,0.6382978723404256,0.6,10.000000000000002,9.4,49.32578723404401,86.1702127659589,81.00000000000136,0.0,0.0,383.45000000000005,2056.5,0.0,-81.00000000000136,-39.0,255.0,7.29
3296,49.3,46.342,1.0000000000000002,0.9400000000000002,0.6382978723404256,0.6,10.106382978723405,9.5,48.381404255316255,82.97872340425242,77.99999999999727,0.0,0.0,384.75,2056.5,-1.0,-77.99999999999727,-35.9,234.6,7.29
3297,48.3,45.401999999999994,1.0212765957446808,0.96,0.6382978723404256,0.6,11.914893617021276,11.2,47.959702127659575,79.7872340425532,75.0,0.0,0.0,386.0,2056.5,0.0,-75.0,-33.8,243.8,7.29
3298,50.3,47.282,1.0531914893617023,0.99,0.6382978723404256,0.6,13.297872340425533,12.5,47.49459574468085,79.7872340425532,75.0,0.0,0.0,387.25,2056.5,0.0,-75.0,-32.8,250.9,7.29
3299,51.3,48.222,0.9148936170212767,0.86,0.6382978723404256,0.6,12.765957446808512,12.0,49.07587234042626,82.97872340425604,78.00000000000068,0.0,0.0,388.55,2056.5,0.0,-78.00000000000068,-34.9,250.4,7.29
3300,50.5,47.46999999999999,0.9148936170212767,0.86,0.6382978723404256,0.6,10.638297872340425,10.0,47.700212765958184,82.97872340425604,78.00000000000068,0.0,0.0,389.85,2056.5,0.0,-78.00000000000068,-36.9,251.6,7.37
3301,44.1,41.454,0.9574468085106385,0.9,0.6382978723404256,0.6,9.787234042553191,9.2,49.716212765957444,79.7872340425532,75.0,0.0,0.0,391.1,2056.5,1.0,-75.0,-31.8,205.5,7.37
3302,43.1,40.514,0.8936170212765959,0.8400000000000001,0.6382978723404256,0.6,9.042553191489361,8.5,49.84770212765958,79.7872340425532,75.0,0.0,0.0,392.35,2056.5,0.0,-75.0,-25.6,200.5,7.37
3303,57.9,54.425999999999995,0.8829787234042554,0.8300000000000001,0.6382978723404256,0.6,9.148936170212767,8.6,48.79740425531844,92.55319148936098,86.99999999999932,0.0,0.0,393.8,2056.5,0.0,-86.99999999999932,-46.1,281.1,7.37
3304,59.0,55.459999999999994,0.9255319148936169,0.8699999999999999,0.6382978723404256,0.6,10.531914893617023,9.9,49.18893617021206,92.55319148936098,86.99999999999932,0.0,0.0,395.25,2056.5,-1.0,-86.99999999999932,-46.1,286.6,7.37
3305,60.3,56.681999999999995,0.8936170212765959,0.8400000000000001,0.6382978723404256,0.6,11.276595744680852,10.6,48.679702127662495,92.55319148936461,87.00000000000273,0.0,0.0,396.70000000000005,2056.5,0.0,-87.00000000000273,-44.0,287.6,7.37
3306,62.00000000000001,58.28,0.8829787234042554,0.8300000000000001,0.6382978723404256,0.6,12.340425531914894,11.6,48.13489361702055,92.55319148936098,86.99999999999932,0.0,0.0,398.15000000000003,2056.5,1.0,-86.99999999999932,-46.1,297.3,7.37
3307,63.7,59.878,0.946808510638298,0.89,0.6382978723404256,0.6,8.936170212765958,8.4,49.579446808511356,98.93617021276668,93.00000000000068,0.0,0.0,399.70000000000005,2056.5,0.0,-93.00000000000068,-50.2,300.1,7.37
3308,68.3,64.20199999999998,0.9361702127659576,0.8800000000000001,0.6382978723404256,0.6,9.680851063829788,9.1,49.18097872340209,102.12765957446591,95.99999999999795,0.0,0.0,401.3,2056.5,0.0,-95.99999999999795,-55.3,317.7,7.37
3309,68.5,64.39,1.0000000000000002,0.9400000000000002,0.6382978723404256,0.6,9.893617021276597,9.3,49.26957446808657,102.12765957446953,96.00000000000136,0.0,0.0,402.90000000000003,2056.5,0.0,-96.00000000000136,-56.3,330.8,7.37
