k,gP1,gP2,dA1,dA2,dB1,dB2,dC1,dC2,s,v,xFC1,xFC2,xFD1,xFD2,bF,bF_actual,s_actual,xFD1_xFC2,xFD1_xFC2_actual,solar_radiation
6157,0.0,0.0,1.5,1.47,0.6122448979591837,0.6,7.959183673469388,7.800000000000001,0.0,0.0,0.0,0.0,10.276967930029155,10.071428571428573,535.1216427663187,630.6600000000001,0.0,10.276967930029155,12.4,-0.8
6158,0.0,0.0,1.4795918367346939,1.45,0.7142857142857142,0.7,8.061224489795919,7.900000000000001,0.0,0.0,0.0,0.0,10.46438983756768,10.255102040816325,534.9467011473831,630.6600000000001,0.0,10.46438983756768,12.4,-0.7
6159,0.0,0.0,2.540816326530612,2.4899999999999998,0.7142857142857142,0.7,10.000000000000002,9.8,0.0,0.0,0.0,0.0,13.5256143273636,13.255102040816327,534.7207392952259,630.6600000000001,2.0,13.5256143273636,13.5,-1.0
6160,0.0,0.0,3.0,2.94,0.7142857142857142,0.7,7.346938775510205,7.2,0.0,0.0,0.0,0.0,11.286963765097877,11.06122448979592,534.532088511735,630.6600000000001,-2.0,11.286963765097877,15.500000000000002,-0.7
6161,0.0,0.0,1.5918367346938778,1.56,0.7142857142857142,0.7,7.551020408163265,7.4,0.0,0.0,0.0,0.0,10.058309037900875,9.857142857142858,534.3639154956815,630.6600000000001,-2.0,10.058309037900875,13.5,-0.3
6162,0.0,0.0,1.5,1.47,0.7142857142857142,0.7,7.551020408163265,7.4,0.0,0.0,0.0,0.0,9.964598084131614,9.76530612244898,534.1973044970304,630.6600000000001,1.0,9.964598084131614,11.4,-0.2
6163,0.0,0.0,1.5612244897959187,1.53,0.7142857142857142,0.7,7.755102040816325,7.599999999999999,0.0,0.0,0.0,0.0,10.235318617242815,10.030612244897958,534.0261816561051,630.6600000000001,0.0,10.235318617242815,12.4,0.3
6164,0.0,0.0,1.5714285714285714,1.54,0.6122448979591837,0.6,7.857142857142858,7.699999999999999,0.0,0.0,0.0,0.0,10.245730945439401,10.040816326530614,533.8548854474994,630.6600000000001,0.0,10.245730945439401,12.4,0.2
6165,0.0,0.0,1.510204081632653,1.48,0.7142857142857142,0.7,7.857142857142858,7.699999999999999,0.0,0.0,0.0,0.0,10.28738025822574,10.081632653061224,533.6828952549769,630.6600000000001,0.0,10.28738025822574,12.5,0.2
6166,0.0,0.0,1.5510204081632653,1.52,0.7142857142857142,0.7,8.571428571428573,8.4,0.0,0.0,0.0,0.0,11.057892544773011,10.83673469387755,533.4980633630021,630.6600000000001,1.0,11.057892544773011,12.5,0.3
6167,0.0,0.0,1.183673469387755,1.16,0.6122448979591837,0.6,9.081632653061224,8.9,0.0,0.0,0.0,0.0,11.09954185755935,10.877551020408163,533.312537500646,630.6600000000001,0.0,11.09954185755935,13.5,0.8
6168,0.0,0.0,1.2346938775510203,1.21,0.7142857142857142,0.7,9.285714285714286,9.1,0.0,0.0,0.0,0.0,11.463973344439818,11.23469387755102,533.1209379657012,630.6600000000001,1.0,11.463973344439818,13.4,0.8
6169,0.0,0.0,1.2653061224489797,1.24,0.7142857142857142,0.7,8.469387755102042,8.3,0.0,0.0,0.0,0.0,10.662224073302792,10.448979591836736,532.9427011102081,603.24,1.0,10.662224073302792,12.5,1.1
6170,0.0,0.0,1.2959183673469388,1.27,0.7142857142857142,0.7,7.551020408163265,7.4,0.0,0.0,0.0,0.0,9.756351520199917,9.561224489795919,532.779562308837,603.24,-2.0,9.756351520199917,13.5,1.5
6171,0.0,0.0,1.153061224489796,1.1300000000000001,0.7142857142857142,0.7,7.653061224489796,7.5,0.0,0.0,0.0,0.0,9.714702207413579,9.520408163265307,532.6171178258177,603.24,0.0,9.714702207413579,11.4,1.8
6172,0.0,0.0,1.193877551020408,1.17,0.6122448979591837,0.6,7.755102040816325,7.599999999999999,0.0,0.0,0.0,0.0,9.756351520199916,9.561224489795917,532.4539793500298,603.24,0.0,9.756351520199916,11.4,1.9
6173,0.0,0.0,2.408163265306123,2.3600000000000003,0.7142857142857142,0.7,7.857142857142858,7.699999999999999,0.0,0.0,0.0,0.0,11.2036651395252,10.979591836734695,532.266719143725,603.24,2.0,11.2036651395252,11.4,2.3
6174,0.0,0.0,2.4387755102040813,2.3899999999999997,0.7142857142857142,0.7,7.857142857142858,7.699999999999999,0.0,0.0,0.0,0.0,11.234902124114951,11.010204081632653,532.0789385082707,603.24,-1.0,11.234902124114951,13.5,3.0
6175,0.0,0.0,1.7653061224489797,1.73,0.6122448979591837,0.6,7.959183673469388,7.800000000000001,0.0,0.0,0.0,0.0,10.547688463140357,10.33673469387755,531.9026116216131,603.24,0.0,10.547688463140357,12.5,3.4
6176,0.0,0.0,1.7551020408163265,1.72,0.7142857142857142,0.7,9.387755102040815,9.2,0.0,0.0,0.0,0.0,12.099125364431485,11.857142857142854,531.7004276295943,603.24,1.0,12.099125364431485,12.5,4.4
6177,0.0,0.0,2.1224489795918364,2.08,0.7142857142857142,0.7,8.26530612244898,8.1,0.0,0.0,0.0,0.0,11.328613077884214,11.10204081632653,531.5110857112019,603.24,0.0,11.328613077884214,13.5,5.5
6178,0.0,0.0,2.1122448979591835,2.07,0.6122448979591837,0.6,7.448979591836735,7.3,0.0,0.0,0.0,0.0,10.381091211995003,10.173469387755103,531.3375360132496,603.24,-1.0,10.381091211995003,13.5,6.3
6179,0.0,0.0,1.9795918367346936,1.94,0.6122448979591837,0.6,7.551020408163265,7.4,0.0,0.0,0.0,0.0,10.349854227405249,10.142857142857144,531.1645071052569,603.24,0.0,10.349854227405249,12.5,7.3
6180,0.0,0.0,1.5,1.47,0.7142857142857142,0.7,7.653061224489796,7.5,0.0,0.0,0.0,0.0,10.06872136609746,9.86734693877551,530.9961639179814,603.24,0.0,10.06872136609746,12.5,8.3
6181,0.0,0.0,1.469387755102041,1.44,0.7142857142857142,0.7,7.755102040816325,7.599999999999999,0.0,0.0,0.0,0.0,10.141607663473552,9.93877551020408,530.8266061274263,603.24,0.0,10.141607663473552,12.5,9.9
6182,0.0,0.0,1.4795918367346939,1.45,0.7142857142857142,0.7,7.755102040816325,7.599999999999999,0.0,0.0,0.0,0.0,10.152019991670137,9.948979591836734,530.6568749676258,603.24,0.0,10.152019991670137,12.5,11.3
6183,0.0,0.0,3.204081632653061,3.1399999999999997,0.6122448979591837,0.6,7.857142857142858,7.699999999999999,0.0,0.0,0.0,0.0,11.911703456892962,11.673469387755103,530.4578159198026,603.24,1.0,11.911703456892962,12.5,12.4
6184,0.0,0.0,2.86734693877551,2.81,0.6122448979591837,0.6,7.857142857142858,7.699999999999999,0.0,0.0,0.0,0.0,11.568096626405667,11.336734693877553,530.2644838515465,603.24,0.0,11.568096626405667,13.5,13.3
6185,0.0,0.0,1.173469387755102,1.15,0.7142857142857142,0.7,9.387755102040815,9.2,0.0,0.0,0.0,0.0,11.505622657226153,11.27551020408163,530.0721932094423,603.24,0.0,11.505622657226153,13.5,14.3
6186,0.0,0.0,1.1428571428571428,1.1199999999999999,0.7142857142857142,0.7,7.551020408163265,7.4,0.0,0.0,0.0,0.0,9.600166597251146,9.408163265306122,529.9116603606282,603.24,-2.0,9.600166597251146,13.5,15.7
6187,0.0,0.0,1.8673469387755104,1.83,0.7142857142857142,0.7,7.551020408163265,7.4,0.0,0.0,0.0,0.0,10.339441899208664,10.13265306122449,529.7388064173143,603.24,1.0,10.339441899208664,11.5,16.6
6188,0.0,0.0,1.816326530612245,1.78,0.6122448979591837,0.6,7.653061224489796,7.5,0.0,0.0,0.0,0.0,10.28738025822574,10.081632653061224,529.5668203408708,603.24,0.0,10.28738025822574,12.5,17.8
6189,0.0,0.0,1.0714285714285716,1.05,0.7142857142857142,0.7,7.857142857142858,7.699999999999999,0.0,0.0,0.0,0.0,9.839650145772595,9.642857142857144,529.4022966049542,603.24,0.0,9.839650145772595,12.5,19.3
6190,0.0,0.0,1.7346938775510206,1.7,0.7142857142857142,0.7,7.857142857142858,7.699999999999999,0.0,0.0,0.0,0.0,10.516451478550605,10.306122448979593,529.2264930113485,603.24,1.0,10.516451478550605,11.4,20.1
6191,0.0,0.0,1.4183673469387756,1.3900000000000001,0.7142857142857142,0.7,7.959183673469388,7.800000000000001,0.0,0.0,0.0,0.0,10.297792586422325,10.091836734693878,529.0543339084151,603.24,0.0,10.297792586422325,12.5,21.6
6192,0.0,0.0,1.5612244897959187,1.53,0.7142857142857142,0.7,10.204081632653061,10.0,0.0,0.0,0.0,0.0,12.734277384423159,12.479591836734695,528.841566897674,603.24,1.0,12.734277384423159,13.5,22.8
6193,0.0,0.0,1.183673469387755,1.16,0.7142857142857142,0.7,7.448979591836735,7.3,0.0,0.0,0.0,0.0,9.537692628071635,9.346938775510203,528.6820765123059,603.24,-2.0,9.537692628071635,14.5,24.8
6194,0.0,0.0,1.5204081632653061,1.49,0.7142857142857142,0.7,7.551020408163265,7.4,0.0,0.0,0.0,0.0,9.985422740524783,9.785714285714286,528.5151241178874,603.24,1.0,9.985422740524783,11.5,30.5
6195,0.0,0.0,1.5714285714285714,1.54,0.6122448979591837,0.6,7.551020408163265,7.4,0.0,0.0,0.0,0.0,9.933361099541859,9.73469387755102,528.3490395844375,603.24,-1.0,9.933361099541859,12.5,39.3
6196,0.5833333333333334,0.5716666666666667,2.0306122448979593,1.9899999999999998,0.6122448979591837,0.6,7.755102040816325,7.599999999999999,0.0,0.0,0.0,0.0,10.026829098986532,9.8262925170068,528.1813974170814,603.24,0.0,10.026829098986532,12.5,44.0
6197,1.1666666666666667,1.1433333333333333,2.081632653061225,2.04,0.7142857142857142,0.7,8.469387755102042,8.3,0.0,0.0,0.0,0.0,10.328543662362907,10.121972789115649,528.0087268413113,603.24,0.0,10.328543662362907,11.4,46.7
6198,1.5,1.47,2.0204081632653064,1.98,0.7142857142857142,0.7,8.571428571428573,8.4,0.0,0.0,0.0,0.0,10.036859641815912,9.836122448979593,527.8409178385541,603.24,0.0,10.036859641815912,11.5,49.3
6199,1.583333333333333,1.5516666666666663,2.357142857142857,2.31,0.7142857142857142,0.7,8.571428571428573,8.4,0.0,0.0,0.0,0.0,10.297133138969876,10.091190476190478,527.6687711119868,603.24,-1.0,10.297133138969876,11.5,51.0
6200,2.5000000000000004,2.45,2.071428571428572,2.0300000000000002,0.7142857142857142,0.7,8.26530612244898,8.1,0.0,0.0,0.0,0.0,8.776551436901292,8.601020408163265,527.5219675859339,603.24,0.0,8.776551436901292,10.4,53.1
6201,2.2500000000000004,2.205,1.704081632653061,1.67,0.7142857142857142,0.7,9.489795918367347,9.3,0.0,0.0,0.0,0.0,9.90118700541441,9.703163265306122,527.3564202805428,603.24,0.0,9.90118700541441,11.4,55.6
6202,2.5833333333333335,2.5316666666666667,1.704081632653061,1.67,0.7142857142857142,0.7,8.775510204081634,8.6,0.0,0.0,0.0,0.0,8.838990698320146,8.662210884353744,527.2085764124838,603.24,-1.0,8.838990698320146,11.4,57.0
6203,2.75,2.695,1.673469387755102,1.64,0.7142857142857142,0.7,8.16326530612245,8.0,0.0,0.0,0.0,0.0,8.016347355268639,7.856020408163267,527.0744434146529,603.24,-1.0,8.016347355268639,10.4,59.4
6204,3.166666666666666,3.1033333333333326,1.7448979591836737,1.7100000000000002,0.7142857142857142,0.7,8.36734693877551,8.2,0.0,0.0,0.0,0.0,7.880813549909761,7.723197278911566,526.942569447711,603.24,0.0,7.880813549909761,9.4,62.1
6205,3.0,2.94,1.1632653061224492,1.1400000000000001,0.7142857142857142,0.7,8.469387755102042,8.3,0.0,0.0,0.0,0.0,7.558100791336945,7.406938775510206,526.8160741586192,603.24,-1.0,7.558100791336945,9.4,64.4
6206,3.5000000000000004,3.43,1.1020408163265307,1.08,0.7142857142857142,0.7,7.857142857142858,7.699999999999999,0.0,0.0,0.0,0.0,6.370887130362349,6.243469387755102,526.7093658903724,603.24,-1.0,6.370887130362349,8.4,67.1
6207,4.0,3.9199999999999995,2.2142857142857144,2.17,0.7142857142857142,0.7,7.857142857142858,7.699999999999999,0.0,0.0,0.0,0.0,7.005830903790088,6.8657142857142865,526.59207533261,603.24,2.0,7.005830903790088,7.4,69.0
6208,3.833333333333333,3.7566666666666664,2.2551020408163267,2.21,0.7142857142857142,0.7,7.959183673469388,7.800000000000001,0.0,0.0,0.0,0.0,7.318270165208942,7.171904761904763,526.4695775711144,603.24,-1.0,7.318270165208942,9.4,72.2
6209,4.583333333333333,4.491666666666666,2.306122448979592,2.2600000000000002,0.7142857142857142,0.7,9.89795918367347,9.7,0.0,0.0,0.0,0.0,8.59867416354297,8.42670068027211,526.3257398654778,603.24,1.0,8.59867416354297,8.4,75.0
6210,4.500000000000001,4.41,2.9285714285714284,2.87,0.7142857142857142,0.7,8.775510204081634,8.6,0.0,0.0,0.0,0.0,8.17180341524365,8.008367346938776,526.1890168161505,603.24,0.0,8.17180341524365,9.4,78.0
6211,4.750000000000001,4.655,1.959183673469388,1.92,0.7142857142857142,0.7,9.795918367346939,9.6,0.0,0.0,0.0,0.0,7.973865056226574,7.814387755102042,526.0555928761966,603.24,-2.0,7.973865056226574,9.4,81.1
6212,5.000000000000001,4.9,1.8877551020408163,1.85,0.7142857142857142,0.7,7.551020408163265,7.4,0.0,0.0,0.0,0.0,5.360266555601833,5.253061224489795,525.965729044677,603.24,-2.0,5.360266555601833,7.4,83.9
6213,5.75,5.635000000000001,1.8367346938775513,1.8,0.7142857142857142,0.7,7.755102040816325,7.599999999999999,0.0,0.0,0.0,0.0,4.766451478550602,4.67112244897959,525.8857622209721,603.24,0.0,4.766451478550602,5.3,86.5
6214,5.666666666666666,5.553333333333334,2.1020408163265305,2.06,0.7142857142857142,0.7,7.755102040816325,7.599999999999999,0.0,0.0,0.0,0.0,5.12050534499514,5.018095238095237,525.7998945794599,603.24,0.0,5.12050534499514,5.3,86.8
6215,6.5,6.37,1.5714285714285714,1.54,0.7142857142857142,0.7,8.571428571428573,8.4,0.0,0.0,0.0,0.0,4.5787172011661825,4.487142857142858,525.7230568262125,603.24,1.0,4.5787172011661825,5.3,89.8
6216,6.833333333333333,6.696666666666666,2.316326530612245,2.27,0.7142857142857142,0.7,8.673469387755102,8.5,0.0,0.0,0.0,0.0,5.109607108149383,5.007414965986395,525.6373709846865,603.24,-1.0,5.109607108149383,6.3,93.7
6217,7.25,7.105,2.3367346938775513,2.29,0.7142857142857142,0.7,8.16326530612245,8.0,0.0,0.0,0.0,0.0,4.193148688046648,4.109285714285715,525.5669595358481,603.24,0.0,4.193148688046648,5.3,95.5
6218,7.5,7.35,1.2959183673469388,1.27,0.7142857142857142,0.7,9.387755102040815,9.2,0.0,0.0,0.0,0.0,4.130570595585173,4.047959183673468,525.4975911256288,603.24,-1.0,4.130570595585173,5.3,99.9
6219,7.583333333333335,7.4316666666666675,1.5816326530612246,1.55,0.7142857142857142,0.7,7.551020408163265,7.4,0.0,0.0,0.0,0.0,2.4645633763709553,2.4152721088435363,525.4559895717648,603.24,-2.0,2.4645633763709553,4.2,106.1
6220,8.416666666666666,8.248333333333333,1.2857142857142858,1.26,0.7142857142857142,0.7,8.26530612244898,8.1,0.0,0.0,0.0,0.0,2.0581354990975984,2.016972789115646,525.4211618574569,603.24,0.0,2.0581354990975984,2.2,110.0
6221,8.583333333333334,8.411666666666667,2.0510204081632653,2.0100000000000002,0.6122448979591837,0.6,8.36734693877551,8.2,0.0,0.0,0.0,0.0,2.6723934471747866,2.6189455782312905,525.3760965455087,603.24,1.0,2.6723934471747866,2.2,113.2
6222,9.166666666666666,8.983333333333333,2.1122448979591835,2.07,0.7142857142857142,0.7,7.857142857142858,7.699999999999999,0.0,0.0,0.0,0.0,1.7350409551575754,1.7003401360544237,525.3466538201595,603.24,-2.0,1.7350409551575754,3.2,116.8
6223,9.25,9.065000000000001,2.1224489795918364,2.08,0.7142857142857142,0.7,7.959183673469388,7.800000000000001,0.0,0.0,0.0,0.0,1.7662432319866712,1.7309183673469377,525.3166910863059,603.24,0.0,1.7662432319866712,1.2,120.1
6224,10.000000000000002,9.8,2.8265306122448983,2.77,0.7142857142857142,0.7,8.26530612244898,8.1,0.0,0.0,0.0,0.0,2.047063723448561,2.00612244897959,525.2820480408907,603.24,1.0,2.047063723448561,1.2,119.9
6225,10.166666666666666,9.963333333333333,2.387755102040816,2.34,0.7142857142857142,0.7,9.387755102040815,9.2,0.0,0.0,0.0,0.0,2.578023045953075,2.5264625850340137,525.2385557080767,603.24,0.0,2.578023045953075,2.2,122.4
6226,10.666666666666668,10.453333333333333,1.683673469387755,1.65,0.7142857142857142,0.7,8.571428571428573,8.4,0.0,0.0,0.0,0.0,0.5265861446619486,0.5160544217687096,525.2292540337766,603.24,-1.0,0.5265861446619486,1.2,128.3
6227,11.166666666666668,10.943333333333333,1.857142857142857,1.8199999999999998,0.7142857142857142,0.7,7.551020408163265,7.4,0.0,0.0,0.820884353741495,0.8044666666666652,0.0,0.0,525.2421365823002,603.24,-2.0,-0.8044666666666652,0.1,129.8
6228,11.583333333333334,11.351666666666667,1.8673469387755104,1.83,0.7142857142857142,0.7,7.755102040816325,7.599999999999999,0.0,0.0,1.014931972789117,0.9946333333333348,0.0,0.0,525.2581885623857,603.24,0.0,-0.9946333333333348,-1.8999999999999997,129.6
6229,11.833333333333332,11.596666666666666,1.9183673469387759,1.8800000000000003,0.7142857142857142,0.7,7.857142857142858,7.699999999999999,0.0,0.0,1.1068707482993174,1.0847333333333309,0.0,0.0,525.2757421930861,603.24,0.0,-1.0847333333333309,-1.8999999999999997,134.3
6230,12.5,12.25,1.5816326530612246,1.55,0.7142857142857142,0.7,7.857142857142858,7.699999999999999,0.0,0.0,2.0969387755102025,2.0549999999999984,0.0,0.0,525.3094669173439,603.24,-1.0,-2.0549999999999984,-1.8999999999999997,141.4
6231,12.666666666666664,12.41333333333333,1.4795918367346939,1.45,0.7142857142857142,0.7,7.959183673469388,7.800000000000001,4.163336342344337e-16,0.0,2.260272108843534,2.215066666666663,0.0,0.0,525.3458593856548,603.24,0.0,-2.215066666666663,-3.0,144.5
6232,13.250000000000002,12.985000000000001,1.5204081632653061,1.49,0.6122448979591837,0.6,7.857142857142858,7.699999999999999,0.0,0.0,2.995204081632653,2.9353000000000002,0.0,0.0,525.394255706462,603.24,0.0,-2.9353000000000002,-3.0,147.2
6233,13.250000000000002,12.985000000000001,1.5510204081632653,1.52,0.7142857142857142,0.7,8.877551020408163,8.7,0.0,0.0,1.8421428571428589,1.8053000000000015,0.0,0.0,525.4238186455395,603.24,0.0,-1.8053000000000015,-2.9,150.8
6234,14.250000000000004,13.965000000000002,1.5612244897959187,1.53,0.7142857142857142,0.7,9.591836734693878,9.4,0.0,0.0,2.0976530612244906,2.0557000000000007,0.0,0.0,525.4575548883876,603.24,0.0,-2.0557000000000007,-3.0,149.7
6235,14.833333333333336,14.536666666666669,1.1428571428571428,1.1199999999999999,0.7142857142857142,0.7,7.653061224489796,7.5,0.0,0.0,5.026462585034015,4.925933333333335,0.0,0.0,525.5391283197216,603.24,-3.0,-4.925933333333335,-3.0,152.6
6236,15.16666666666667,14.863333333333335,1.193877551020408,1.17,0.7142857142857142,0.7,7.653061224489796,7.5,0.0,0.0,5.302108843537417,5.196066666666669,0.0,0.0,525.6252038917044,603.24,-1.0,-5.196066666666669,-6.0,159.5
6237,16.0,15.679999999999998,1.173469387755102,1.15,0.7142857142857142,0.7,7.857142857142858,7.699999999999999,0.0,0.0,5.935102040816324,5.816399999999997,0.0,0.0,525.7216182665005,603.24,0.0,-5.816399999999997,-7.0,166.4
6238,16.75,16.415,1.4285714285714284,1.4,0.6122448979591837,0.6,7.959183673469388,7.800000000000001,0.0,0.0,6.414999999999999,6.286699999999999,0.0,0.0,525.8258708782156,603.24,-2.0,-6.286699999999999,-7.0,164.2
6239,17.083333333333336,16.74166666666667,1.1428571428571428,1.1199999999999999,0.7142857142857142,0.7,8.061224489795919,7.900000000000001,0.0,0.0,6.823299319727893,6.686833333333335,0.0,0.0,525.9367922745669,603.24,0.0,-6.686833333333335,-9.1,166.4
6240,18.583333333333336,18.21166666666667,1.5204081632653061,1.49,0.7142857142857142,0.7,8.775510204081634,8.6,0.0,0.0,7.201462585034016,7.057433333333335,0.0,0.0,526.0538902266635,603.24,0.0,-7.057433333333335,-9.1,174.5
6241,19.25,18.865000000000002,1.2857142857142858,1.26,0.7142857142857142,0.7,10.204081632653061,10.0,0.0,0.0,6.66091836734694,6.527700000000001,0.0,0.0,526.1621591727733,603.24,1.0,-6.527700000000001,-9.1,180.8
6242,19.75,19.355,1.2448979591836735,1.22,0.7142857142857142,0.7,8.26530612244898,8.1,0.0,0.0,9.130510204081633,8.9479,0.0,0.0,526.3107646772808,603.24,-5.0,-8.9479,-8.1,184.9
6243,20.416666666666668,20.008333333333333,2.2653061224489797,2.2199999999999998,0.6122448979591837,0.6,7.551020408163265,7.4,0.0,0.0,9.579761904761904,9.388166666666665,0.0,0.0,526.4667078109605,603.24,2.0,-9.388166666666665,-13.2,187.9
6244,20.416666666666668,20.008333333333333,2.6428571428571432,2.59,0.7142857142857142,0.7,8.36734693877551,8.2,0.0,0.0,8.283843537414965,8.118166666666667,0.0,0.0,526.6014841220305,603.24,0.0,-8.118166666666667,-11.2,190.5
6245,21.083333333333336,20.66166666666667,3.1122448979591835,3.05,0.7142857142857142,0.7,8.469387755102042,8.3,0.0,0.0,8.365748299319728,8.198433333333332,0.0,0.0,526.7375980761019,603.24,0.0,-8.198433333333332,-11.2,194.4
6246,21.583333333333332,21.151666666666667,3.173469387755102,3.1100000000000003,0.7142857142857142,0.7,7.857142857142858,7.699999999999999,0.0,0.0,9.406768707482993,9.218633333333333,0.0,0.0,526.8907152273927,603.24,-1.0,-9.218633333333333,-12.1,197.3
6247,22.666666666666664,22.213333333333335,11.040816326530612,10.82,1.7346938775510206,1.7,7.857142857142858,7.699999999999999,0.0,0.0,1.580680272108843,1.5490666666666661,0.0,0.0,526.9160061144552,603.24,0.0,-1.5490666666666661,-4.0,200.2
6248,23.333333333333332,22.866666666666667,11.122448979591837,10.9,11.63265306122449,11.4,7.959183673469388,7.800000000000001,0.0,0.0,0.0,0.0,8.007774538386784,7.847619047619048,526.7820162894759,603.24,8.0,8.007774538386784,-3.9000000000000004,204.3
6249,24.166666666666668,23.683333333333334,11.081632653061224,10.86,17.142857142857146,16.8,9.285714285714286,9.1,0.0,0.0,0.0,0.0,14.109051783978899,13.82687074829932,526.5463386443932,603.24,3.0,14.109051783978899,6.3,207.4
6250,25.0,24.5,11.040816326530612,10.82,16.63265306122449,16.3,9.387755102040815,9.2,0.0,0.0,0.0,0.0,12.817576009995836,12.56122448979592,526.3321858312214,603.24,-1.0,12.817576009995836,9.3,208.5
6251,26.083333333333336,25.56166666666667,11.408163265306122,11.18,28.673469387755105,28.1,7.448979591836735,7.3,0.0,0.0,0.0,0.0,22.41729140635846,21.968945578231292,525.9580379755963,603.24,10.0,22.41729140635846,6.3,212.4
6252,26.666666666666668,26.133333333333336,10.795918367346939,10.58,33.26530612244898,32.6,7.448979591836735,7.3,0.0,0.0,0.0,0.0,25.894766069693183,25.37687074829932,525.5259325830634,603.24,4.0,25.894766069693183,16.5,217.3
6253,27.500000000000004,26.950000000000003,10.122448979591837,9.92,26.836734693877553,26.3,7.551020408163265,7.4,0.0,0.0,0.0,0.0,17.918575593502705,17.56020408163265,525.2267641305724,603.24,-5.0,17.918575593502705,18.6,220.1
