太陽光発電電力,系統購入電力,蓄電池MegaPower放電電力,工場全消費電力,6600/210-105V 75kVA 全体,6600/210V 300kVA 全体,6600/210V 500kVA 全体,No.1系特定負荷 商用電力,No.2系特定負荷 商用電力,No1太陽光PCS直流電力,No1太陽光PCS交流電力,No2太陽光PCS直流電力,No2太陽光PCS交流電力,日射量,直流電力の合計値,蓄電池,売買電単価,売買電価格(30分ごと),交流/直流,Unnamed: 21,Unnamed: 22,テクシード国府工場動力Tr,テクシード国府工場電灯Tr,テクシード国府工場全体,Unnamed: 26,Unnamed: 27
162.1,5,-44.6,118.4,4.36,2.4,111.0,17.1,31.2,76,71,77,72,729.2,153,83.0,18.0,6.7,1.05947705493614,,,44.0,29.0,73.0,,
143.5,-4,-18.3,123.8,4.38,2.1,113.4,17.3,31.7,79,74,78,74,659.0,157,83.0,18.0,6.7,0.9140126806361349,,,43.0,30.0,74.0,,
128.8,3,-3.1,128.8,4.4,2.1,121.5,18.0,32.5,67,62,65,61,600.4,132,83.0,18.0,6.68,0.975757501836553,,,42.0,32.0,75.0,,
143.6,0,-15.9,123.6,4.38,2.3,115.4,18.8,32.0,76,71,76,72,655.1,152,83.0,18.0,6.66,0.9447367799515276,,,45.0,32.0,78.0,,
140.6,5,-12.2,121.8,4.38,2.2,114.6,17.8,32.8,71,67,72,67,638.9,143,83.0,18.0,6.7,0.9832167144603695,,,47.0,32.0,80.0,,
123.0,2,-4.0,120.4,4.38,2.1,113.0,17.0,32.3,62,58,62,58,564.2,124,83.0,18.0,6.67,0.9919354038761771,,,45.0,32.0,78.0,,
97.7,5,20.6,120.2,4.51,2.2,112.4,16.7,31.8,44,41,48,45,462.6,92,83.0,18.0,6.68,1.0619564063090863,,,44.0,33.0,76.0,,
89.5,-5,35.9,123.7,5.04,2.3,114.0,16.5,31.9,52,49,47,43,405.1,99,83.0,18.0,6.67,0.9040403127232007,,,49.0,31.0,80.0,,
83.6,1,38.9,121.4,4.33,2.3,113.8,16.4,31.4,42,39,42,39,346.7,84,83.0,18.0,6.63,0.9952379767573836,,,47.0,31.0,82.0,,
71.2,-1,49.1,118.0,4.4,2.2,109.2,15.6,31.0,38,35,38,35,313.4,76,83.0,18.0,6.66,0.9368419819944761,,,66.0,31.0,98.0,,
72.3,-1,46.1,116.8,4.45,2.4,109.0,15.7,30.8,38,35,38,35,315.5,76,83.0,20.0,6.66,0.9513156643005705,,,68.0,30.0,99.0,,
71.1,0,51.2,120.2,4.43,2.4,112.6,15.8,30.4,37,34,37,35,318.9,74,83.0,20.0,6.65,0.9608106809715294,,,64.0,30.0,96.0,,
68.6,0,52.3,119.2,4.45,2.1,111.5,15.8,30.5,36,34,37,34,298.6,73,83.0,20.0,6.63,0.939725898667685,,,64.0,30.0,96.0,,
66.7,-1,50.2,114.8,4.4,2.2,110.1,15.8,30.4,35,33,36,33,291.7,71,83.0,20.0,6.68,0.9394364874033116,,,64.0,31.0,95.0,,
64.7,0,51.2,114.4,5.42,2.4,105.6,14.7,30.6,35,32,36,33,286.5,71,83.0,20.0,6.68,0.9112674772862708,,,64.0,31.0,98.0,,
66.2,-1,49.2,114.1,5.4,2.3,105.8,14.8,30.8,36,33,36,33,290.0,72,83.0,20.0,6.68,0.9194443167438449,,,64.0,31.0,95.0,,
66.7,0,42.2,107.5,4.35,2.2,104.0,15.1,30.0,35,33,36,33,287.4,71,83.0,20.0,6.68,0.9394364874033116,,,50.0,31.0,86.0,,
67.4,0,42.0,108.1,4.4799999999999995,2.2,100.6,15.2,26.6,36,33,36,34,293.0,72,83.0,20.0,6.68,0.9361109810956971,,,44.0,31.0,78.0,,
68.9,1,42.0,110.3,4.42,2.4,102.6,15.3,27.7,37,34,37,34,301.4,74,83.0,20.0,6.68,0.9310809552593304,,,47.0,33.0,80.0,,
73.4,1,43.1,112.7,4.4399999999999995,2.4,104.5,15.4,29.6,38,36,39,36,316.2,77,83.0,20.0,6.68,0.9532466294484897,,,44.0,32.0,77.0,,
72.6,0,47.2,118.9,4.4799999999999995,2.2,111.6,16.0,30.4,38,35,39,36,315.0,77,82.0,20.0,6.68,0.9428570204081791,,,39.0,32.0,68.0,,
71.3,0,51.2,120.6,4.45,2.5,112.5,15.8,32.8,37,34,38,35,307.3,75,82.0,20.0,6.68,0.9506665399111279,,,41.0,32.0,73.0,,
69.8,0,45.1,113.0,4.6899999999999995,2.5,105.2,15.9,32.1,37,34,37,35,304.3,74,82.0,20.0,6.68,0.9432431157779573,,,41.0,31.0,72.0,,
71.4,1,43.1,112.9,4.45,2.2,105.3,16.6,31.0,38,35,38,35,312.7,76,82.0,20.0,6.68,0.9394735605955842,,,44.0,31.0,75.0,,
74.2,-1,41.0,113.3,4.55,2.3,105.4,16.8,30.4,41,38,41,38,333.3,82,82.0,20.0,6.53,0.9048779384295197,,,43.0,30.0,74.0,,
82.5,-1,32.9,113.3,4.58,2.5,105.1,17.1,30.4,43,40,44,41,362.5,87,82.0,20.0,6.57,0.9482757530717525,,,33.0,30.0,63.0,,
87.1,0,28.8,113.9,4.55,2.2,106.2,17.6,30.0,47,44,48,45,383.2,95,82.0,20.0,6.59,0.9168420087534727,,,33.0,30.0,64.0,,
97.0,-2,21.6,115.4,4.43,2.2,108.1,18.2,29.9,55,51,55,52,431.3,110,82.0,20.0,6.56,0.8818181016528999,,,32.0,31.0,63.0,,
152.5,0,-40.7,110.3,4.43,2.3,102.2,17.0,30.0,79,75,79,75,691.7,158,82.0,20.0,4.5,0.9651898123297586,,,31.0,31.0,62.0,,
157.8,-1,-46.9,108.4,4.38,2.3,100.8,16.3,30.1,83,78,84,80,723.5,167,82.0,20.0,4.5,0.9449101230592741,,,37.0,31.0,70.0,,
139.3,-1,-32.7,108.4,4.4,2.2,100.9,16.1,30.2,69,65,70,66,540.0,139,82.0,20.0,4.5,1.0021582012835828,,,44.0,31.0,76.0,,
166.8,0,-55.1,109.4,4.37,2.2,102.2,16.1,30.5,87,82,87,82,757.6,174,82.0,20.0,4.5,0.9586206345620325,,,41.0,30.0,74.0,,
161.1,1,-48.0,112.4,4.38,2.4,105.0,16.1,31.6,84,79,84,79,739.6,168,82.0,20.0,4.5,0.9589285143494931,,,44.0,31.0,76.0,,
161.6,2,-43.8,116.3,5.0200000000000005,2.1,108.4,16.1,32.0,85,80,85,80,749.2,170,82.0,20.0,4.5,0.9505881793771659,,,44.0,32.0,74.0,,
155.4,-1,-45.8,108.2,5.0,2.2,99.3,15.5,32.9,83,78,83,79,727.2,166,82.0,20.0,3.09,0.9361445219190048,,,42.0,31.0,97.0,,
152.9,1,-44.9,107.0,4.42,2.5,99.4,15.7,33.1,81,76,80,76,701.4,161,82.0,20.0,4.0,0.9496893820068707,,,42.0,31.0,74.0,,
155.4,-2,-42.8,108.5,4.37,2.3,100.8,15.7,32.5,82,77,82,78,713.7,164,82.0,20.0,6.46,0.9475609178316514,,,40.0,31.0,68.0,,
165.9,1,-51.0,111.4,4.55,2.2,103.8,15.9,31.8,87,82,86,82,771.3,173,83.0,20.0,6.59,0.9589594821410704,,,40.0,32.0,77.0,,
166.4,-2,-53.0,112.2,4.55,2.2,104.6,15.6,30.9,90,84,90,85,776.5,180,83.0,20.0,6.58,0.9244443930864226,,,39.0,32.0,71.0,,
171.9,1,-56.1,114.0,4.51,2.4,106.5,15.7,30.6,90,85,90,85,796.9,180,83.0,20.0,6.63,0.9549999469444475,,,45.0,32.0,76.0,,
172.7,1,-58.2,113.2,4.5,2.3,105.6,15.7,30.4,90,84,90,85,802.2,180,83.0,20.39,6.74,0.9594443911419782,,,34.0,34.0,68.0,,
163.1,1,-55.1,105.8,4.43,2.1,98.0,15.8,30.6,84,78,84,79,746.6,168,83.0,20.39,6.82,0.9708332755456384,,,29.0,33.0,62.0,,
150.2,0,-41.8,105.2,4.46,2.3,97.6,15.8,30.9,79,74,79,75,707.1,158,83.0,20.39,7.0,0.9506328512257688,,,28.0,33.0,62.0,,
149.7,0,-38.7,107.8,4.41,2.4,99.8,16.5,30.9,79,75,80,75,693.4,159,83.0,20.39,6.8,0.941509374747838,,,28.0,33.0,61.0,,
150.3,-1,-39.8,109.2,4.39,2.2,101.6,16.5,30.8,81,76,81,76,707.4,162,83.0,20.39,6.78,0.9277777205075481,,,28.0,33.0,60.0,,
148.5,3,-35.7,111.2,4.4399999999999995,2.2,104.2,15.8,30.8,78,73,78,74,693.6,156,83.0,20.39,6.93,0.9519230159023707,,,28.0,32.0,61.0,,
150.0,-1,-33.6,114.7,5.4,2.2,106.4,15.9,30.8,78,73,78,73,697.0,156,83.0,20.39,6.79,0.9615383999013846,,,28.0,32.0,60.0,,
151.0,-1,-40.7,105.1,5.34,2.3,95.9,14.9,27.9,78,73,78,74,691.8,156,83.0,20.39,6.75,0.9679486559007272,,,29.0,32.0,61.0,,
149.9,2,-46.9,102.5,4.32,2.0,94.9,15.4,26.8,78,73,79,75,721.0,157,83.0,20.39,6.75,0.9547770092498721,,,29.0,32.0,60.0,,
148.7,1,-41.8,104.3,4.3100000000000005,2.1,96.9,15.8,27.7,77,72,77,73,698.9,154,83.0,20.39,6.7,0.9655843528841328,,,29.0,32.0,61.0,,
151.7,-1,-46.9,105.8,4.38,2.3,97.4,16.0,30.1,81,76,81,76,683.2,162,83.0,20.39,6.73,0.9364196952827347,,,29.0,32.0,60.0,,
162.8,0,-52.0,103.4,4.42,2.2,96.9,15.4,31.9,86,80,86,81,736.1,172,83.0,20.39,6.7,0.9465115728772342,,,28.0,32.0,60.0,,
160.6,0,-48.9,110.4,4.529999999999999,2.2,102.4,15.6,33.3,84,79,84,79,757.1,168,83.0,20.39,6.8,0.9559523240504568,,,29.0,32.0,61.0,,
149.9,1,-40.7,107.0,4.43,2.2,99.2,15.7,32.9,76,72,77,72,701.9,153,83.0,20.39,6.71,0.9797384980563073,,,29.0,32.0,61.0,,
139.8,1,-30.6,106.4,4.529999999999999,2.4,98.9,15.9,32.8,73,69,73,69,636.7,146,83.0,20.39,6.7,0.9575341809908096,,,29.0,32.0,61.0,,
144.9,0,-33.6,109.6,4.58,2.3,101.4,16.6,32.2,77,72,77,73,678.1,154,83.0,20.39,6.7,0.940909029811102,,,30.0,32.0,62.0,,
142.8,1,-32.6,109.4,4.34,2.1,102.2,16.8,31.1,75,70,75,71,675.8,150,83.0,20.39,6.7,0.9519999365333376,,,30.0,32.0,63.0,,
150.1,3,-34.6,111.1,4.32,2.3,103.9,16.9,31.2,78,74,78,74,685.6,156,83.0,20.39,6.71,0.9621794255013189,,,32.0,33.0,65.0,,
149.1,1,-29.5,117.2,4.34,2.3,109.6,17.9,30.8,78,74,80,75,706.3,158,83.0,20.39,6.71,0.9436708263499476,,,37.0,33.0,70.0,,
161.5,-1,-42.8,114.7,4.38,2.2,106.8,18.6,30.8,85,80,86,81,754.9,171,83.0,20.39,6.74,0.9444443892137784,,,43.0,33.0,77.0,,
167.4,0,-54.1,110.0,4.58,2.2,102.8,18.4,30.9,88,82,88,83,778.0,176,83.0,20.39,6.7,0.9511363095945279,,,43.0,33.0,76.0,,
162.9,1,-52.0,109.7,4.38,2.2,102.3,17.0,31.5,84,79,85,80,765.3,169,83.0,20.39,8.9,0.9639052684079723,,,47.0,33.0,81.0,,
154.6,5,-41.8,110.8,4.34,2.4,103.1,16.6,31.7,78,73,80,75,734.5,158,84.0,20.39,9.04,0.9784809507290537,,,41.0,33.0,76.0,,
142.8,4,-30.5,112.2,4.33,2.2,103.8,16.6,31.8,72,68,74,70,678.5,146,84.0,20.39,9.04,0.9780821247888957,,,46.0,33.0,81.0,,
130.7,3,-18.3,115.3,4.9,2.1,106.7,16.2,32.0,65,61,65,62,613.8,130,84.0,20.39,8.77,1.0053845380473432,,,56.0,33.0,89.0,,
135.2,-8,-26.3,114.1,4.470000000000001,2.3,106.5,16.2,32.3,75,70,73,69,589.7,148,84.0,20.39,6.73,0.9135134517896315,,,63.0,33.0,98.0,,
125.2,0,-15.2,106.4,4.49,2.3,100.4,16.1,30.8,66,62,66,62,563.4,132,84.0,20.39,6.57,0.9484847766299411,,,60.0,33.0,93.0,,
121.1,-1,-15.2,104.8,4.39,2.3,97.2,15.5,33.8,64,59,63,59,551.9,127,84.0,20.39,6.57,0.9535432320044699,,,55.0,32.0,90.0,,
120.4,0,-11.1,105.2,4.38,2.2,97.8,15.5,33.2,64,60,64,60,562.5,128,84.0,20.39,6.39,0.9406249265136777,,,60.0,32.0,92.0,,
130.8,0,-21.3,107.6,5.24,2.4,99.6,15.4,32.5,69,64,69,65,602.6,138,84.0,20.39,3.09,0.947826018273477,,,61.0,31.0,94.0,,
130.8,0,-21.3,107.6,5.24,2.4,99.6,15.4,32.5,69,64,69,65,602.6,138,84.0,25.0,3.09,0.947826018273477,,,,,,,
96.1,0,22.7,115.4,4.76,2.1,107.7,15.5,31.9,49,45,49,46,426.2,98,84.0,25.0,3.09,0.9806121448354953,,,48.0,31.0,79.0,,
87.9,1,19.6,106.2,4.45,2.2,100.6,15.5,31.7,46,43,46,43,397.2,92,84.0,25.0,3.09,0.9554346787571002,,,40.0,31.0,76.0,,
80.0,0,26.7,105.6,4.45,2.4,97.9,15.7,31.5,42,39,42,39,358.5,84,84.0,25.0,3.09,0.952380839002281,,,40.0,32.0,78.0,,
78.8,0,29.8,107.0,4.4,2.2,99.6,15.7,31.4,42,39,42,39,349.5,84,84.0,25.0,3.09,0.9380951264172468,,,39.0,32.0,72.0,,
73.9,0,35.9,108.5,4.4399999999999995,2.2,100.3,15.8,31.4,39,36,39,36,329.4,78,84.0,25.0,3.09,0.9474357759697724,,,42.0,31.0,74.0,,
67.6,1,45.1,112.3,5.13,2.2,103.4,15.8,31.1,35,32,35,33,301.5,70,84.0,25.0,3.09,0.9657141477551217,,,42.0,32.0,75.0,,
64.6,0,51.3,114.0,5.08,2.3,105.6,15.8,31.1,33,31,34,31,284.5,67,83.0,25.0,3.09,0.9641789605703043,,,41.0,32.0,70.0,,
60.9,0,50.2,109.3,6.220000000000001,2.3,101.9,15.8,31.2,32,29,32,30,273.4,64,83.0,25.0,3.09,0.9515623513183825,,,40.0,32.0,74.0,,
60.1,-3,52.3,109.7,6.1899999999999995,2.2,100.8,15.8,32.9,32,29,32,30,269.8,64,83.0,25.0,3.09,0.9390623532715072,,,39.0,33.0,69.0,,
62.1,0,44.1,103.7,6.16,2.5,94.0,15.8,27.5,33,30,33,30,279.4,66,83.0,25.0,3.09,0.940908948347129,,,38.0,32.0,70.0,,
61.4,1,41.0,101.4,5.05,2.4,94.0,14.8,27.4,33,30,33,30,273.8,66,83.0,25.0,3.09,0.9303028893480471,,,41.0,32.0,76.0,,
61.8,1,47.1,106.9,5.07,2.1,99.2,14.7,29.8,33,31,33,31,277.5,66,83.0,25.0,3.09,0.9363634944903796,,,41.0,32.0,75.0,,
63.8,0,46.2,108.7,5.1,2.3,100.5,15.1,30.3,35,32,36,33,292.9,71,83.0,25.0,3.09,0.8985914227336024,,,51.0,32.0,89.0,,
85.8,-2,19.4,109.6,5.37,2.4,101.6,15.2,32.9,46,43,45,41,457.1,91,83.0,25.0,6.39,0.9428570392464791,,,51.0,31.0,84.0,,
106.7,6,11.6,109.2,5.0600000000000005,2.2,101.0,15.3,32.3,54,51,55,51,468.9,109,83.0,25.0,6.57,0.9788989927615603,,,50.0,31.0,81.0,,
100.5,6,10.2,108.4,5.1,2.2,100.2,15.4,32.0,53,50,54,50,520.0,107,83.0,25.0,6.58,0.9392522486680142,,,49.0,31.0,80.0,,
130.2,3,-16.1,113.8,6.09,2.3,104.2,16.5,31.8,66,62,66,63,592.7,132,83.0,25.0,6.65,0.986363561639124,,,63.0,31.0,82.0,,
96.7,0,13.4,112.1,6.12,2.4,102.5,16.4,31.4,49,45,49,46,420.7,98,83.0,25.0,6.91,0.9867345931903476,,,48.0,33.0,83.0,,
91.1,0,17.4,113.6,5.17,2.2,105.3,16.5,31.3,47,44,47,44,397.2,94,83.0,25.0,6.91,0.969148833069273,,,69.0,32.0,100.0,,
92.1,-1,21.7,110.5,5.12,2.3,101.2,16.7,31.3,49,46,50,47,406.2,99,83.0,25.0,11.75,0.9303029363330366,,,56.0,32.0,89.0,,
89.6,1,20.6,107.9,6.75,2.5,99.2,16.8,31.2,48,45,48,45,401.6,96,83.0,25.0,9.16,0.9333332361111212,,,59.0,30.0,91.0,,
96.9,1,14.5,108.0,5.17,2.2,99.6,17.1,30.9,64,60,64,61,471.6,128,83.0,25.0,11.75,0.7570311908569383,,,57.0,31.0,89.0,,
121.7,-4,-9.0,109.8,5.07,2.2,101.8,17.6,31.0,67,63,66,62,519.8,133,83.0,25.0,8.77,0.9150375251851485,,,45.0,31.0,78.0,,
142.9,0,-25.4,111.8,5.01,2.4,103.5,16.8,31.0,86,81,86,81,678.5,172,83.0,25.0,8.77,0.8308139051852381,,,39.0,31.0,73.0,,
165.8,1,-50.0,113.6,4.95,2.3,105.6,16.5,31.2,86,81,86,81,753.0,172,83.0,25.0,8.77,0.9639534323282889,,,60.0,30.0,87.0,,
164.4,-1,-54.1,107.8,4.470000000000001,2.3,98.5,16.6,32.0,86,81,86,82,752.4,172,83.0,25.0,13.89,0.9558138979177967,,,62.0,31.0,91.0,,
159.3,1,-56.1,101.9,4.37,2.3,94.4,17.4,29.2,83,78,83,78,731.1,166,83.0,25.0,9.16,0.9596384964073196,,,66.0,30.0,96.0,,
156.6,1,-50.0,106.2,4.39,2.4,99.0,17.7,31.0,83,78,82,78,711.0,165,83.0,25.0,8.01,0.9490908515702514,,,69.0,30.0,97.0,,
154.9,0,-45.9,106.9,4.39,2.4,99.4,15.1,33.2,81,76,81,77,708.4,162,83.0,25.0,9.16,0.9561727804831617,,,57.0,30.0,84.0,,
148.6,1,-39.8,107.8,4.42,2.2,101.2,14.2,32.2,77,72,77,72,680.6,154,83.0,20.95,12.38,0.9649350022769478,,,65.0,30.0,93.0,,
126.1,1,-23.4,111.5,4.45,2.6,103.6,14.2,31.6,67,63,67,62,596.5,134,83.0,20.95,9.16,0.941044705892186,,,52.0,30.0,82.0,,
104.2,0,12.4,115.4,4.34,2.5,107.4,14.7,31.4,55,51,53,50,468.5,108,83.0,20.95,9.16,0.964814725480118,,,68.0,30.0,93.0,,
105.8,-1,8.4,108.2,4.33,2.2,100.5,15.0,30.9,58,54,56,53,455.0,114,83.0,20.95,8.77,0.928070094028939,,,67.0,30.0,99.0,,
114.8,-1,-7.0,105.6,4.35,2.3,98.0,15.4,31.0,60,57,60,56,496.5,120,83.0,20.95,6.81,0.9566665869444511,,,47.0,30.0,75.0,,
114.9,0,-10.0,104.0,4.49,2.4,96.4,15.6,31.0,61,57,61,57,501.5,122,83.0,20.95,8.77,0.9418032014915408,,,69.0,30.0,98.0,,
112.8,1,-7.0,105.4,4.46,2.3,97.7,16.1,31.4,58,55,58,55,501.8,116,83.0,20.95,8.77,0.9724137092746802,,,63.0,30.0,85.0,,
104.4,0,6.3,107.2,4.4799999999999995,2.2,100.0,16.7,31.6,55,52,55,52,461.8,110,83.0,20.95,9.16,0.9490908228099252,,,45.0,30.0,77.0,,
109.7,-1,7.3,114.5,5.39,2.3,105.7,17.1,31.4,58,55,58,54,494.2,116,83.0,20.95,9.5,0.9456895736474505,,,38.0,31.0,70.0,,
112.6,0,3.2,114.7,5.41,2.4,105.3,17.5,31.3,59,55,59,55,510.1,118,83.0,20.95,9.53,0.9542372072680332,,,44.0,30.0,75.0,,
108.7,0,2.1,109.3,4.68,2.2,101.4,17.6,31.5,57,54,57,54,501.1,114,83.0,20.95,9.53,0.9535086882887116,,,42.0,30.0,72.0,,
98.8,-1,8.4,106.1,4.4,2.3,98.5,17.6,27.9,52,49,52,49,450.3,104,83.0,20.95,9.16,0.9499999086538549,,,38.0,30.0,71.0,,
97.1,3,8.3,105.1,4.4,2.5,97.4,17.7,25.7,50,46,50,47,446.0,100,83.0,20.95,6.61,0.9709999029000096,,,47.0,30.0,78.0,,
76.1,1,31.8,106.9,4.41,2.2,99.6,17.9,27.6,40,37,40,38,347.1,80,83.0,20.95,6.52,0.9512498810937647,,,39.0,32.0,73.0,,
74.4,0,33.9,107.5,4.37,2.1,100.1,18.1,29.1,39,36,39,37,327.1,78,83.0,20.95,6.41,0.9538460315582011,,,34.0,30.0,64.0,,
74.7,-1,34.9,108.2,4.4,2.4,101.4,18.0,30.1,42,39,44,41,325.4,86,83.0,20.95,5.0,0.8686045501622616,,,34.0,30.0,65.0,,
92.4,-1,19.6,107.4,4.39,2.3,100.6,17.8,33.2,49,45,49,45,403.9,98,83.0,20.95,5.0,0.9428570466472401,,,34.0,30.0,64.0,,
87.9,-1,21.7,107.4,4.43,2.2,99.6,17.0,32.7,47,44,47,44,391.1,94,83.0,20.95,5.0,0.9351062834993316,,,35.0,30.0,66.0,,
86.4,2,21.6,106.7,4.5,2.2,99.0,16.7,31.9,45,42,45,42,386.9,90,83.0,20.95,5.0,0.9599998933333452,,,34.0,31.0,65.0,,
81.4,2,28.8,109.2,4.49,2.4,99.5,16.6,31.7,43,40,43,40,370.8,86,83.0,20.95,5.0,0.946511517847498,,,34.0,32.0,64.0,,
80.1,0,32.9,111.1,5.07,2.3,102.8,16.5,31.3,42,39,43,40,357.5,85,83.0,20.95,5.0,0.9423528303114316,,,33.0,31.0,64.0,,
78.1,1,38.0,113.8,5.24,2.2,105.5,16.5,31.1,40,37,40,38,344.8,80,83.0,20.95,3.09,0.9762498779687652,,,32.0,30.0,62.0,,
75.1,-1,34.9,107.5,4.89,2.5,102.3,16.5,31.0,40,37,40,37,335.2,80,83.0,20.95,3.09,0.9387498826562646,,,32.0,31.0,63.0,,
74.8,2,33.9,107.8,4.83,2.4,99.7,16.5,30.8,40,37,40,37,335.5,80,83.0,20.95,3.09,0.9349998831250146,,,32.0,31.0,63.0,,
69.3,0,41.0,109.6,4.82,2.1,101.8,16.5,30.9,36,33,36,33,304.9,72,83.0,20.95,3.09,0.9624998663194629,,,32.0,30.0,62.0,,
61.5,1,50.3,109.1,4.84,2.3,102.2,16.6,31.1,33,30,33,30,278.7,66,83.0,20.95,3.09,0.9318180406336302,,,34.0,30.0,62.0,,
64.8,0,45.6,109.2,4.83,2.5,101.6,16.6,31.2,34,31,34,31,289.9,68,83.0,20.95,3.09,0.9529410363322005,,,32.0,30.0,62.0,,
59.4,2,50.3,108.6,4.85,2.2,100.5,16.5,31.4,31,29,31,29,272.4,62,83.0,20.95,3.09,0.9580643616025223,,,33.0,30.0,62.0,,
58.7,0,46.2,103.4,4.84,2.2,100.3,16.5,31.7,31,29,31,29,267.4,62,83.0,20.95,6.7,0.9467740408428966,,,33.0,30.0,62.0,,
56.2,0,46.2,99.7,4.86,2.3,91.6,16.6,31.8,32,29,32,29,255.5,64,83.0,20.95,6.7,0.8781248627929902,,,33.0,30.0,64.0,,
59.3,1,43.1,100.7,4.89,2.3,92.6,16.5,31.3,31,28,31,29,265.8,62,83.0,20.51,3.09,0.9564514586368614,,,32.0,31.0,64.0,,
53.9,0,52.3,104.4,5.029999999999999,2.2,94.6,16.4,30.9,29,27,29,27,240.7,58,83.0,20.51,5.0,0.9293101846016922,,,33.0,30.0,65.0,,
54.3,1,53.3,106.4,5.05,2.2,98.4,16.4,30.7,28,26,28,26,242.0,56,83.0,20.51,6.54,0.9696426839923777,,,39.0,31.0,66.0,,
51.6,0,61.5,112.2,4.779999999999999,2.5,104.6,16.3,30.7,29,27,29,26,242.9,58,83.0,20.51,6.64,0.8896550190249967,,,34.0,30.0,65.0,,
56.1,-2,64.6,117.4,4.45,2.2,108.8,16.4,30.9,31,28,31,28,245.2,62,82.0,20.51,6.7,0.9048385637357155,,,32.0,30.0,64.0,,
66.9,2,44.1,110.9,4.38,2.1,103.0,16.4,30.8,32,29,32,29,302.0,64,82.0,20.51,6.7,1.0453123366699475,,,32.0,30.0,62.0,,
67.5,-3,47.2,108.6,4.42,2.4,100.7,16.4,30.8,40,37,40,37,315.3,80,82.0,20.51,6.9,0.8437498945312631,,,34.0,30.0,63.0,,
77.4,-1,29.8,105.0,4.41,2.3,98.4,16.4,30.9,42,39,41,38,353.9,83,82.0,20.51,9.0,0.9325300081289147,,,33.0,31.0,64.0,,
85.0,0,22.7,105.0,4.42,2.2,97.7,16.4,30.9,46,43,45,42,386.6,91,82.0,20.51,15.0,0.9340658314213371,,,32.0,31.0,61.0,,
91.2,0,18.6,107.3,4.42,2.3,100.1,16.2,31.4,48,45,48,45,413.0,96,82.0,20.51,14.02,0.949999901041677,,,33.0,30.0,63.0,,
94.3,1,18.6,111.2,4.4,2.3,103.7,16.3,30.1,49,46,50,47,424.1,99,82.0,20.51,11.75,0.9525251563105902,,,32.0,30.0,60.0,,
92.7,0,20.6,110.9,5.43,2.4,102.0,16.4,32.0,49,46,49,46,418.9,98,82.0,20.51,15.0,0.9459182708246663,,,30.0,30.0,61.0,,
95.1,0,18.6,111.4,5.4,2.2,102.8,16.5,33.1,50,47,51,47,432.8,101,82.0,20.51,11.75,0.9415840651896964,,,30.0,30.0,62.0,,
95.6,0,16.6,112.7,6.459999999999999,2.2,102.9,16.5,32.9,51,47,51,47,432.8,102,82.0,20.51,9.0,0.9372548100730578,,,30.0,30.0,61.0,,
94.4,0,19.6,112.1,6.5,2.5,102.1,16.4,31.8,49,46,49,46,426.0,98,82.0,20.51,13.0,0.9632652078300808,,,32.0,30.0,60.0,,
92.3,1,21.7,112.2,6.58,2.3,102.4,16.3,31.2,48,45,48,45,416.4,96,82.0,20.51,9.0,0.961458233181434,,,30.0,29.0,61.0,,
88.7,-1,22.7,109.6,6.540000000000001,2.2,98.7,16.4,30.9,47,44,47,44,405.6,94,82.0,20.51,9.16,0.9436169208918169,,,31.0,29.0,62.0,,
87.7,-1,18.6,103.4,4.4799999999999995,2.3,94.8,16.3,30.5,46,43,46,43,399.0,92,82.0,20.51,9.16,0.9532607659499167,,,30.0,29.0,65.0,,
86.1,-1,13.5,97.9,4.529999999999999,2.4,90.1,16.3,30.6,46,42,45,42,392.7,91,82.0,20.51,6.81,0.9461537421809073,,,30.0,29.0,59.0,,
85.3,0,17.6,101.0,4.39,2.3,93.7,16.2,30.3,45,42,45,41,389.3,90,82.0,20.51,6.83,0.9477776724691475,,,30.0,29.0,59.0,,
85.0,-1,19.6,102.7,4.35,2.2,94.9,16.2,30.6,45,42,45,42,385.3,90,82.0,20.51,6.81,0.9444443395061844,,,31.0,29.0,59.0,,
84.1,1,22.7,105.7,4.32,2.5,98.0,16.1,30.5,44,41,45,41,383.7,89,82.0,20.51,6.79,0.944943714051268,,,37.0,28.0,68.0,,
84.4,1,30.9,113.5,4.32,2.4,106.5,16.2,30.4,44,41,44,41,382.2,88,82.0,20.51,6.76,0.9590908001033182,,,43.0,28.0,74.0,,
84.9,1,31.9,114.4,4.35,2.1,106.7,16.2,30.0,45,42,45,42,384.7,90,82.0,20.51,6.78,0.9433332285185302,,,46.0,27.0,70.0,,
85.1,-2,27.8,110.2,4.54,2.3,101.3,16.2,30.5,45,42,45,42,385.0,90,82.0,20.51,6.82,0.9455554504938387,,,45.0,27.0,91.0,,
85.0,0,16.6,99.7,4.38,2.3,92.1,16.2,26.9,45,42,45,42,384.2,90,82.0,20.51,7.0,0.9444443395061844,,,41.0,27.0,63.0,,
85.4,0,15.6,99.4,4.43,2.3,91.8,16.2,24.6,45,42,45,42,385.7,90,82.0,20.51,6.83,0.9488887834568018,,,33.0,27.0,59.0,,
85.1,1,17.6,101.3,4.45,2.1,94.4,16.2,26.6,45,42,45,42,384.5,90,82.0,20.51,9.16,0.9455554504938387,,,31.0,28.0,59.0,,
85.1,1,24.8,108.4,4.4399999999999995,2.2,101.2,16.2,28.2,45,42,45,42,384.2,90,82.0,20.51,9.16,0.9455554504938387,,,50.0,28.0,86.0,,
